"","sexrace","sexp","sexd","race0","agey","age0","prace","page","pj","py","p0","jrace","jy","j0","dp","dy","d0","yrace","y0","lp__"
"29",-0.254893524118476,0.372900051658699,-0.0939767941204806,-0.148504654203713,0.215141570592683,-0.255546371945807,-0.0575734125246454,-0.0611195700623879,0.114845763890344,0.0644023636797264,1.86600299462988,-0.430936926577175,0.17384520883371,-3.39713251588783,-0.123612367099676,-1.58402572671789,2.15863219468573,-0.234647190711635,12.9981608290205,56795.0783683945
"30",-0.253359267224032,0.433303474847285,-0.0669360128208643,-0.204007375973894,0.083482790814568,-0.264242311637716,-0.0521447137628002,-0.0591726998704841,0.116621101846283,0.0679151380533975,1.81004792318304,-0.37985906214025,0.150480453426207,-3.4291362164789,-0.123456966617635,-1.70893577467815,2.14579069518272,-0.14307070436778,14.1251502374081,56796.7494313134
"31",-0.273333859183263,0.445982024772887,-0.0730416234579973,-0.180131037641132,0.160548912047996,-0.262316081075225,-0.0519938195890599,-0.0626648622696088,0.115454987734985,0.0809272824826004,1.78946405164828,-0.376437573639304,0.00972407432204399,-3.40517424423162,-0.122235842526103,-1.71309756494957,2.14227230953546,-0.202342660784042,14.0923299552357,56796.9517189132
"32",-0.222443055274064,0.420334786210566,-0.0779715964562666,-0.250098879248598,0.185185872144804,-0.271062845149553,-0.0442136757633113,-0.0605674022830406,0.12210951710693,0.0673422191274105,1.81866073316021,-0.436639433474148,-0.0942388821765026,-3.42854988921121,-0.123087797242245,-1.65695774108602,2.15207829724415,-0.245499530387747,13.560632401961,56796.2186725868
"33",-0.339960245218203,0.398749983170997,-0.0626710811241726,-0.0893790041250396,0.1567101461806,-0.263312066554579,-0.0622515996189843,-0.0691895423302403,0.113804020353873,0.0682143838345051,1.84537962019161,-0.361949654486844,0.196887101094309,-3.31328158345031,-0.123759474282422,-1.66196382608867,2.13674194322401,-0.150016128703087,13.6036310398349,56795.8789256928
"34",-0.292596347315629,0.425284552974468,-0.0842829305004702,-0.146033425224096,0.0618981390098724,-0.270144722616366,-0.0412938142003216,-0.0544276429537413,0.120722421228841,0.0628591636569125,1.8176879547734,-0.490199853893313,0.0744118254147755,-3.45130223504339,-0.121853376987611,-1.65253215739188,2.15706305946484,-0.227626460758692,13.609769366219,56793.2650276587
"35",-0.269746324222441,0.414485127876743,-0.0856220637233792,-0.231036473428364,0.165424622119221,-0.262327106807773,-0.0444183757226043,-0.0677921809024496,0.118210390598947,0.0663540007255716,1.84500433809511,-0.518577402663018,0.0135469723274069,-3.40799608000055,-0.123875806730569,-1.69038056448125,2.1482960287311,-0.170487265472553,13.975650998847,56794.5981997959
"36",-0.324092403282503,0.39105692808059,-0.0898116570877881,-0.171170222371889,0.13342495262932,-0.240821957375505,-0.050525765955365,-0.0600916722933755,0.116171877267504,0.0594357750144888,1.84223425509754,-0.505702203164253,0.105152449400931,-3.36362170764323,-0.122088936720263,-1.60746552031195,2.1557011494555,-0.159718922245419,13.3197580456147,56795.7183329141
"37",-0.294775032979604,0.39038367901098,-0.0801247159526563,-0.161554788148464,0.13872120057949,-0.244260834873354,-0.0524366335744183,-0.0650524304415932,0.119700158169033,0.0656112094433901,1.84571357411184,-0.327230506537845,0.0380415514263732,-3.38485923016074,-0.122463403923654,-1.65443041738156,2.15245416695859,-0.143808065125057,13.5779613221552,56799.6703823116
"38",-0.192205687188563,0.437303400773226,-0.0966600325431566,-0.212809830663327,0.176107331919237,-0.282101459920083,-0.0598146110323701,-0.0585354256662538,0.113777469696534,0.0781339735191024,1.80508062504015,-0.412856489054169,0.0209559385428284,-3.36424866207502,-0.122549134824209,-1.60829529486519,2.16698565672079,-0.183418618261327,13.1721628870836,56797.686150658
"39",-0.260738736457664,0.383905163435556,-0.0932714965010974,-0.14915823126643,0.122016477894088,-0.259377482804031,-0.0488506302442604,-0.0649128166330144,0.104760733491428,0.0820906791165219,1.8608865885842,-0.545944703675534,0.0153577508889351,-3.23659994007747,-0.122780043850731,-1.65226208015727,2.1628904904727,-0.257351444141321,13.6662613096081,56790.8185933067
"40",-0.313917157035037,0.392873917024876,-0.0810816356150242,-0.123243782674317,0.12955992819962,-0.245089628167943,-0.054707717059901,-0.0689349638917762,0.106518792578097,0.0766660660026652,1.84986825392211,-0.357573401138696,-0.0418655698031154,-3.20540278462786,-0.122369772324258,-1.66982643411474,2.15769520886617,-0.226864672982277,13.7070141381869,56794.04413173
"41",-0.0825134066514376,0.38429168561602,-0.0737402083148242,-0.321426703711648,0.143040036033196,-0.250925256452518,-0.0517312803237355,-0.0609982335419337,0.117694384379794,0.0672482565572901,1.87504408458111,-0.303848589342439,0.0541803207797328,-3.36326222007394,-0.126206448894547,-1.59790152581985,2.14835302647585,-0.263407156186253,13.093499286903,56794.2221100224
"42",-0.291572205418465,0.42062631388628,-0.0730318165296679,-0.179357559891124,0.179549340720865,-0.281068778348778,-0.0507934927366826,-0.0589582463493811,0.110564381219769,0.0703402937392653,1.85803845020519,-0.438926270183994,0.147528206793547,-3.28649978711371,-0.127109276758218,-1.64788341954026,2.14612776474708,-0.135728977707514,13.5498833586885,56798.4627468502
"43",-0.304857787853748,0.371605096584415,-0.0758489917790848,-0.144779398637769,0.18198942902535,-0.270772885599901,-0.0561976834796192,-0.0578230606292963,0.117561745588823,0.072209590373555,1.87017097765313,-0.353574547188505,-0.0591207367799296,-3.40182116429233,-0.123172007885461,-1.62856956371095,2.14902329054596,-0.268399580985854,13.4789515538167,56792.9821456421
"44",-0.282578360447672,0.412161330161816,-0.0787184682260323,-0.244144288650798,0.08058512527762,-0.269513152707984,-0.0542785828456135,-0.0613340517344392,0.117866321131253,0.0748500077402602,1.8426946482826,-0.327301765332254,0.0936518869139589,-3.36516855771942,-0.124676967653576,-1.61467266518747,2.15212502930391,-0.172592710771132,13.20304808242,56794.5970196482
"45",-0.275812192527412,0.417263156786622,-0.0704553403912722,-0.110894269168154,0.166957708532865,-0.26239582157996,-0.0546599908251626,-0.0620848676358349,0.119554026482123,0.0729742295565194,1.83223403769151,-0.381387692955342,0.083718901808055,-3.37124881259823,-0.123303408951008,-1.58648903568886,2.142027290319,-0.1431449512083,13.0456031536429,56796.0751808991
"46",-0.305018648592138,0.394578638241102,-0.0588525401668283,-0.109630833018604,0.206547846841079,-0.280253158633477,-0.0514445267882466,-0.0585798009781317,0.11681789694442,0.0714239084797131,1.82394732519546,-0.295736951221244,-0.0199112836402939,-3.44369073655492,-0.119853212078237,-1.62400418693636,2.13203450332184,-0.144749563089685,13.3072034239662,56793.4189990352
"47",-0.225137142740054,0.398999019269495,-0.0642680248391715,-0.104094777769522,0.142522618155147,-0.267999795589479,-0.0599980237638235,-0.0612267983345527,0.120226605210872,0.068568592805071,1.87330079547733,-0.293793259405908,0.157948214212583,-3.41611216371908,-0.127524210221349,-1.61755896990972,2.13795485448159,-0.235364526109566,13.2790670732638,56794.1697474096
"48",-0.277563151205946,0.413263392195634,-0.0663007824561223,-0.21564020192079,0.191435406969415,-0.246983627963162,-0.0448462606476569,-0.0659764870434472,0.110124078670081,0.0654906317544851,1.79141781710985,-0.488841305155891,0.125501478723051,-3.26596612544464,-0.118684032040821,-1.61827297295649,2.12988602789023,-0.148949974244063,13.2999929816995,56793.0539885477
"49",-0.203904395469944,0.430961354910542,-0.0942725631960695,-0.179028040365761,0.110671415081439,-0.239987579168379,-0.0613695972751874,-0.0620919550803568,0.114921267313377,0.0618383857268713,1.81874899470303,-0.343593901945766,0.141390233306913,-3.32114985407157,-0.124116285255065,-1.63725348247355,2.16363590634922,-0.219634394451048,13.5320005198276,56797.2311891205
"50",-0.311823639034147,0.418540778955406,-0.0598478443689294,-0.2054091174321,0.174139229432418,-0.259559068276342,-0.0500557244949962,-0.0618732901075377,0.125834054948112,0.0740509345813167,1.83055750326028,-0.444894465028198,0.0589225002844344,-3.50020694796332,-0.12363976300108,-1.64537204978357,2.13467670885778,-0.138623251769813,13.5537536977593,56796.8708334061
"51",-0.254332637951001,0.403059556374104,-0.0756933143671457,-0.182096436974161,0.118258631033226,-0.277300297931559,-0.0641270028323269,-0.0620405591516437,0.118123753193042,0.0663175526265961,1.83589966226591,-0.474065425744999,0.0823100943088249,-3.42442910314733,-0.122191659065479,-1.63774012635725,2.14971355402177,-0.191288208871131,13.5490580224883,56799.1539048063
"52",-0.26460253392402,0.402468751297035,-0.0840680523761455,-0.202389914260169,0.254478325405228,-0.243913606328198,-0.0584257454038363,-0.0633779245317605,0.11870686651203,0.0681659742161094,1.85626562930128,-0.321561719866729,0.191485116490757,-3.39336441900251,-0.124845855157012,-1.68557189436887,2.15160806943517,-0.170642769952418,13.7998716862475,56797.284443497
"53",-0.253760439708505,0.39621857689269,-0.0742481599923085,-0.16928271318154,0.262050185815378,-0.243194616533852,-0.0559293921823772,-0.0631635871644187,0.118144106058472,0.0733683496865303,1.86849611686556,-0.237280967441116,0.244566819908941,-3.42921453524435,-0.125706988561439,-1.63145761080246,2.15024010692398,-0.168863302012238,13.3489859827305,56795.7545203036
"54",-0.3433049454829,0.429003838631513,-0.0724176189202584,-0.139541220730326,0.0779398775531817,-0.285353138642706,-0.0506897448938073,-0.0587989050251338,0.116068780328681,0.0605486921793277,1.80544127276948,-0.555142108988527,0.10745149909981,-3.36403310057901,-0.122479581745576,-1.64367581298405,2.13932244183553,-0.193275519853197,13.59827181112,56796.9566462899
"55",-0.270266071983374,0.43867703417557,-0.0686735917541181,-0.182518830808121,0.116726498889735,-0.288764206883727,-0.0475333501053135,-0.0579088066864021,0.113442915159579,0.0668114723510756,1.79292568195627,-0.288770694793391,0.079083368346279,-3.33025975782121,-0.120718249802152,-1.65468326411252,2.14656279709351,-0.156291580434536,13.6619488774582,56797.8709580459
"56",-0.266855462117019,0.414122790865091,-0.0676153572911034,-0.16884277015764,0.221563632774951,-0.263163652894996,-0.0595593870658065,-0.0605590049623222,0.113866422086434,0.0649608592368695,1.82334920522638,-0.502638188093563,0.20236753301035,-3.28222625055487,-0.122508156933823,-1.65831379660679,2.14363956683789,-0.159896897245033,13.6202028277776,56799.1417018216
"57",-0.327760851943818,0.38985021875252,-0.0607029177870672,-0.108695125622452,0.172362983222318,-0.279805541731218,-0.0621678350848882,-0.054596362182057,0.113216371207148,0.0520038410109287,1.84772857644794,-0.433789287798265,0.0668885768714315,-3.27567096230128,-0.122893075702466,-1.61723043903871,2.13673357168634,-0.131277532618375,13.3490979907879,56794.6772150118
"58",-0.398838655272847,0.401516575781796,-0.0734252834621805,-0.0936148694253826,0.159787354709957,-0.284325722288948,-0.0525977952101907,-0.0651983065988902,0.110728630366495,0.0652841984223201,1.84821592240432,-0.303892521073905,0.137634042907418,-3.32564991753798,-0.124120707317265,-1.65874692958539,2.14593220639321,-0.198306029612141,13.6189489462983,56796.7544585414
"59",-0.120439409249656,0.421467199635974,-0.0845213536862805,-0.294895596357698,0.102557020223342,-0.241958654819944,-0.0524920150937272,-0.0612217529866567,0.122559904549599,0.0578046004817446,1.80970302820233,-0.426819975475785,0.0751362818117538,-3.41109178173179,-0.120912645678608,-1.64445210899406,2.15664419845268,-0.234177871769204,13.5987481410142,56796.392438756
"60",-0.339094117764674,0.397291017300995,-0.0708066756090193,-0.117181224332271,0.174761467363427,-0.266742248406478,-0.0560689359897061,-0.065043602994845,0.108393817566245,0.063058484016375,1.83482533561395,-0.486556734622773,0.0869198995568542,-3.31746268493339,-0.122430993206897,-1.59790083352477,2.14094675249231,-0.126565006451858,13.1768500189249,56797.0209166005
"61",-0.285992618219379,0.403106152257953,-0.04865353178204,-0.191378554062849,0.0535490051947142,-0.203022708442236,-0.0559378649545155,-0.073137715668838,0.118881884954205,0.052234635043144,1.82223019170831,-0.150108946755694,0.0161112073127497,-3.33788279777001,-0.122276316662985,-1.61538328349715,2.1322129924574,-0.166263608327577,13.3500027746736,56783.2288275379
"62",-0.305400632198335,0.414928574614409,-0.069685982128925,-0.15722743593554,0.204121563439391,-0.273800412855858,-0.0454776783339531,-0.0605132739838924,0.108470260777258,0.074780177450792,1.84220101677262,-0.489705173503493,0.0341647068855054,-3.3333705311299,-0.124301358395247,-1.5918298358533,2.1507258265376,-0.252116583791554,13.1097047303573,56793.5525330206
"63",-0.22072893409931,0.415296670490226,-0.0707301646075255,-0.259860711713637,0.105129510826594,-0.242221940742296,-0.054489165320851,-0.0653575478749871,0.120883116090564,0.0660620411819302,1.8282535107195,-0.198311017745234,0.17399405489012,-3.40507708800623,-0.123029571729214,-1.68851735678219,2.15041637153554,-0.110742361938289,13.8945654944995,56795.4302713042
"64",-0.361687175475515,0.414791199195041,-0.0867541082642753,-0.103333071475272,0.195596683575078,-0.262352168717562,-0.0571755762751284,-0.0644401326722605,0.110070503703009,0.0662418264174304,1.81504526401155,-0.553060746251331,0.0114225838164138,-3.37864261342206,-0.121953378736511,-1.63227555163973,2.16326197966282,-0.255786879174206,13.3518898912998,56791.4296547321
"65",-0.23414122895048,0.444020244294394,-0.0873473741463067,-0.194982567129009,0.0573417947415525,-0.265317938908609,-0.050962997950216,-0.0593714931314835,0.115537851348937,0.0660497289799761,1.82110396855507,-0.187752341854982,0.0987155061370311,-3.43026842041147,-0.125730554354369,-1.63851047058115,2.15441656095927,-0.159194451301448,13.5689193897809,56793.3473100169
"66",-0.0897730183362649,0.422481882831407,-0.0862885453565185,-0.285015089931742,0.205619231907402,-0.268533324032627,-0.0458986399294332,-0.0638029462342801,0.122343927609539,0.056643311417792,1.78929308396306,-0.396360231527076,0.274636421952492,-3.40208122765371,-0.118372531644924,-1.64336757732815,2.15616474119629,-0.245815212470172,13.5070787816084,56791.5174116309
"67",-0.141461944349998,0.399944487807194,-0.0699391817143201,-0.248435990268407,0.204699460189892,-0.26097691779977,-0.0545209540032331,-0.0604747529658246,0.112915415736609,0.0857724742941843,1.86879915741629,-0.308440078292695,-0.137877524663662,-3.38044194512516,-0.126452386688693,-1.66304325627605,2.14101133984928,-0.150894024404581,13.6279382528672,56793.4855869471
"68",-0.407509391699983,0.417929329597025,-0.0879378366836406,-0.104433533549734,0.142293979799909,-0.230974384527396,-0.0574996843312423,-0.0690945679228773,0.11905659119637,0.0524042967590324,1.82475112557898,-0.467715635868473,0.385293214151635,-3.48620074933427,-0.122827118409773,-1.66739149690671,2.15908179282401,-0.179681202387297,13.7604141545234,56789.4059394978
"69",-0.319358438046538,0.422060007779515,-0.082115338454507,-0.10309368128991,0.102328227054959,-0.231182488131613,-0.0519068198581457,-0.0688838282280602,0.124592951616476,0.0600294316886249,1.80316211607901,-0.442423080584203,0.308609887825938,-3.43492811481486,-0.12014789274354,-1.67393723268127,2.15723571542632,-0.185310942744455,13.8786052046772,56793.236179718
"70",-0.159951852992054,0.412397770281366,-0.0702586141752408,-0.326966995536346,0.183012902144548,-0.282359054837098,-0.0605173330050595,-0.0567727430865339,0.119581123646896,0.0739188034102301,1.8400978845679,-0.358809834241219,-0.106338545018899,-3.34431376909972,-0.124826832629382,-1.58371308140962,2.14166773621331,-0.0986616567879758,13.0320571670438,56792.7000098542
"71",-0.246670456329667,0.413804951792797,-0.0839959837179076,-0.271932145523308,0.167187244538045,-0.252027435001062,-0.0516770589058594,-0.0700541890585202,0.116550164764789,0.0727579345093711,1.81984457860791,-0.587513925649955,0.0811547262632028,-3.41580820198284,-0.120674773814216,-1.69009530730747,2.15246815074539,-0.136927721738653,13.8481493350517,56793.343663445
"72",-0.281843619264746,0.425043583697908,-0.0570959036648334,-0.0826546605467314,0.180571692906643,-0.287301769740651,-0.0652480152881223,-0.0634654728254798,0.115725867061247,0.0709807783986791,1.81729756532692,-0.376956966123492,0.0490847683682135,-3.39099350041291,-0.121681563472849,-1.56772082812965,2.13332646569127,-0.225082150188848,12.8888494361747,56792.9256912945
"73",-0.240933377182506,0.407170158325839,-0.0792460927790823,-0.244259676142289,0.0787770880270462,-0.267742719630703,-0.0521103948444018,-0.0583784917312161,0.116575722585657,0.0644884894250652,1.84827174617904,-0.432187176507683,0.00741387385222982,-3.37745374082963,-0.124811835716491,-1.58619963972573,2.1490523487892,-0.140474703383526,13.0550148675879,56799.0241426717
"74",-0.235188603629393,0.420612070903681,-0.0796956210322446,-0.252549161169931,0.0679720927448594,-0.269843770334297,-0.0482433027631915,-0.0653692335442703,0.12133957248101,0.0606126022047523,1.84518765881799,-0.45426898504337,0.06607033573613,-3.37248031635255,-0.126110781968454,-1.59215171090522,2.15410919670852,-0.0682793558945206,13.1143131933322,56793.4601061171
"75",-0.28673158626901,0.412061585620662,-0.077354894282371,-0.259144443182072,0.112819355547558,-0.274562521507169,-0.0489188340175292,-0.0629842287101869,0.110024807355,0.0787859260661751,1.8491405130976,-0.115479920204006,0.0920572803341411,-3.38313567421714,-0.123815993230284,-1.59552975222608,2.14646585554517,-0.117294261505102,13.0885706556754,56789.883695997
"76",-0.170260085698998,0.417037074050085,-0.0753970834615673,-0.258091100319544,0.106914109327317,-0.273902595816654,-0.0626247854335669,-0.0573856185015104,0.11664294546433,0.058354025601342,1.80902883887482,-0.526579393904623,0.314363414410712,-3.30156753033903,-0.122054616163688,-1.60958478350113,2.14716994760012,-0.164394294903861,13.2380232148765,56794.2498652216
"77",-0.210042950244539,0.43182670526101,-0.0727342903057265,-0.300519522701849,0.0881533935936986,-0.271202227001664,-0.0513186049516633,-0.0648208671424216,0.116341055206939,0.0512622632293664,1.81717103886568,-0.27336334993498,0.120243619956691,-3.39184162973616,-0.123627422692599,-1.65233003847135,2.14375259949141,-0.0714039488211443,13.6264761825356,56794.8175409432
