"","sexrace","sexp","sexd","race0","age0","prace","page","pj","py","p0","jrace","j0","dp","dy","d0","yrace","yage","yj","y0","lp__"
"18",-0.208862803329865,0.436085217254369,-0.0663553325091914,-0.182764541477581,-0.378544021742769,-0.0505157434760607,-0.072432464178574,0.109583592138611,0.064689205524699,1.81678165696562,-0.567000601836063,-3.8427440226423,-0.123858861649893,-1.66269579588354,2.14312167795385,-0.218185491337867,0.288137826219533,0.928835600574909,13.817332860924,56874.043324233
"19",-0.188396674238976,0.374007219764388,-0.0794613999685758,-0.271524731568509,-0.333713749876077,-0.0568743596022394,-0.0739344383015639,0.09649780522336,0.0617796631734778,1.84969803394078,-0.160249195093927,-3.74568888912245,-0.121381742578231,-1.63255155002833,2.14943307521861,-0.158224807658002,0.230154380708319,0.877849821062666,13.5302656661798,56873.2422212627
"20",-0.215422951021277,0.402619945944013,-0.0780751672314009,-0.252451774548479,-0.354634688696676,-0.0555785003439862,-0.071169954247709,0.100582992141701,0.0616533599218544,1.85950567029439,-0.288131091395702,-3.83175999147642,-0.12552093360804,-1.62147920722513,2.14569279945841,-0.101035063572489,0.266916639709117,0.914353009582834,13.4160586964295,56878.0357211368
"21",-0.268272073997741,0.41657311292721,-0.0877628357904149,-0.224610474382001,-0.35433415644464,-0.0639432736165138,-0.071322262665794,0.101235639823479,0.0530414743966107,1.81591626647446,-0.400917934021187,-3.91993757304633,-0.121007181966243,-1.65029868663183,2.15998853203592,-0.0191900085774252,0.245993525847098,0.978408483929527,13.7350634846549,56874.4076735249
"22",-0.249133322890098,0.414267260482112,-0.0878913007936535,-0.244381524314917,-0.377900585383072,-0.060175248570003,-0.0747481756321884,0.0969733020163746,0.0548537680281452,1.84567596893326,-0.280158046783177,-3.88132498297783,-0.12502759001891,-1.6546478244596,2.15766285619406,-0.0365288886716605,0.25566587091763,1.03426392847737,13.7569672229578,56872.9239175566
"23",-0.274801555169762,0.40930765145597,-0.078050733043133,-0.227307035336773,-0.36913687179458,-0.0582563219997732,-0.0717849376685354,0.0963531931956594,0.0517000093684203,1.83984815956774,-0.264408765667687,-3.8948487426191,-0.12396970423707,-1.64091677162349,2.15627825092874,-0.0434424370998673,0.260073404748454,1.06165766831506,13.6957961138177,56874.2705646583
"24",-0.30182347170398,0.415435712031317,-0.0728250711869411,-0.116055451862062,-0.341249694512203,-0.055682601922522,-0.0745043856961834,0.113635328375492,0.0548600702914723,1.82053182448576,-0.593913847769452,-3.88845482496662,-0.121279497645091,-1.62366603014832,2.15185149440387,-0.186664344940039,0.268704207828869,0.823665751805227,13.5833080639207,56871.1880893119
"25",-0.335438889642938,0.411078432476377,-0.0818407759587559,-0.123530274623209,-0.34738706487568,-0.0485115393473122,-0.0741979161151015,0.10312354715069,0.0621932710793688,1.82235272734655,-0.582718708460176,-3.75581862352785,-0.120934665323326,-1.61313609672394,2.14605184512513,-0.157732878732761,0.272554313550312,0.805969308051621,13.3636641441394,56874.8213111466
"26",-0.247974937637477,0.415025894217134,-0.0868339732698947,-0.204575144528651,-0.355545050909902,-0.0616329639270874,-0.0808588737077514,0.0978835100150537,0.0560245681021065,1.82296084449576,-0.540825252371093,-3.83720987576203,-0.121842995292183,-1.59068427749039,2.15523768137716,-0.147227221479892,0.31446954491348,1.0104895197545,13.1843550563443,56874.0623577322
"27",-0.200016829913319,0.401675619460933,-0.0955415059987316,-0.25114537956416,-0.389230860644201,-0.0461105814813543,-0.0632795939149791,0.105456307830137,0.064570380095693,1.87268725478368,-0.480628958697816,-3.85066581502667,-0.12592042108368,-1.7264805822085,2.1683924449251,-0.185907218500992,0.245847683606712,0.888487091218401,14.3783512746912,56868.8413905105
"28",-0.236685062116111,0.42869897091258,-0.0887831297110582,-0.224704013445478,-0.402332017494311,-0.0494409514520818,-0.0569657171919319,0.0994820473217141,0.0750026289220973,1.85873598826895,-0.407451625534302,-3.86767138872788,-0.127080879145123,-1.70957614360775,2.15697641356871,-0.186585405759029,0.263552545764548,0.945637617534045,14.0971568355494,56865.3699433895
"29",-0.250791169927111,0.426387906476865,-0.0889940376177284,-0.262477390479556,-0.408867540884382,-0.0519614876270011,-0.0586918089908828,0.0973428512704213,0.075586422157144,1.83352847403482,-0.414468976707428,-3.8317209589737,-0.125715987359663,-1.68197365054253,2.16280222830125,-0.201731371485531,0.279503859607766,0.908158629005819,14.0208299588106,56864.899610193
"30",-0.390470045823611,0.422517617950572,-0.0734908311901449,-0.127553327579181,-0.333960641927654,-0.0605929913931661,-0.0760987804293665,0.106341500922068,0.0443269139737067,1.79395870011358,-0.436382053723878,-3.74813789615199,-0.118981877754249,-1.64838909204749,2.14521582908457,-0.116380648803429,0.298288619298817,0.700642131151273,13.7039846819217,56866.7025284912
"31",-0.182446606849407,0.42179974444658,-0.0935493107564786,-0.250881829121753,-0.327661485480559,-0.0501840062268359,-0.0626622050558218,0.0923484293198502,0.0798649784356549,1.80989564476615,-0.347498992427551,-3.85202313960801,-0.120422782141,-1.69278176732294,2.16679188755564,-0.223869119550725,0.193945127641848,0.958471286003874,13.9662860741984,56866.3233098147
"32",-0.257066403551446,0.419479160828615,-0.081171794125077,-0.199439362657878,-0.357044885395356,-0.0452538739582453,-0.0768490204869074,0.104811072494859,0.0554915914368622,1.83133330312752,-0.538308195562742,-3.86604090429839,-0.124332856647678,-1.65770080433206,2.1557884457905,-0.205615329553613,0.301587612865923,0.827379404479894,13.7619542961423,56876.2037869809
"33",-0.28564565895672,0.41902145619514,-0.0706209923278058,-0.169473879351897,-0.368886770888639,-0.0597867596931068,-0.0681470599135714,0.0969104012012066,0.0717967356699442,1.83496332561733,-0.235679945641056,-3.89618417047125,-0.123679420323629,-1.63690728458495,2.14457065977526,-0.176957845530206,0.280714300303102,1.05535201881727,13.5513727120662,56878.5570521136
"34",-0.252404954436195,0.40083181886644,-0.0842418663711091,-0.232156984031513,-0.358935151810239,-0.0452959045242369,-0.0718345255316851,0.099998811168457,0.0474614567824358,1.8245281996018,-0.53674997582552,-3.7377209759935,-0.122100784753366,-1.6254511085964,2.15784995176123,-0.223809130582614,0.271038574101626,0.807389405574435,13.4626290014419,56872.4730332414
"35",-0.194271702973126,0.413209063088236,-0.0780527912951508,-0.268369403283357,-0.356864273723454,-0.0457557249764955,-0.0729713371222333,0.104423833091866,0.0512510828039072,1.81842608841931,-0.521606215377199,-3.84679273920476,-0.121896671529702,-1.62588515681233,2.14805470325568,-0.163698104140566,0.262113107791782,0.923275771852427,13.4524445275595,56876.4895300493
"36",-0.208872847577473,0.397744145798797,-0.0791545541285136,-0.226017797943583,-0.395994665930591,-0.0628694070014068,-0.0710667034923667,0.0994786107614953,0.0717951229996051,1.83892430331396,-0.306386660882641,-4.00783350681976,-0.122923257345233,-1.68328699797005,2.16031314274765,-0.125245032513671,0.312148636731473,1.14540703875542,14.003683541943,56872.8642218534
"37",-0.201751125050315,0.419877830118997,-0.0652283765491616,-0.249402676920704,-0.379889060604004,-0.043937117848594,-0.0685972168913191,0.105041952607941,0.0492219918220661,1.83620647813057,-0.577988032786252,-3.85214720002511,-0.123373744952139,-1.63821757188823,2.14362214019724,-0.211784541023604,0.296861532210098,0.889474419567813,13.6077062176484,56874.6735753494
"38",-0.162557931230697,0.402552623098266,-0.0677204984199711,-0.241565989688738,-0.389733164453934,-0.0525747496664159,-0.0697891582187696,0.101218983264884,0.0544564928965305,1.82302777377038,-0.557174370638488,-3.80335305058905,-0.121787852648854,-1.61011778290837,2.13703285312321,-0.237274122655504,0.26792430741685,0.892702969010491,13.3459129427142,56874.7014343086
"39",-0.294270549163443,0.404235179814513,-0.05697338023969,-0.130686678536127,-0.360043000235776,-0.0603824160733185,-0.076778225689719,0.105283745552598,0.0578115358549863,1.85815088266126,-0.314646987141629,-3.89557172494478,-0.124876754765508,-1.67701644022174,2.12738558349416,-0.175899929601811,0.292454521208981,0.93311598087172,13.8834775171887,56874.7921762327
"40",-0.230109962069843,0.391791646782842,-0.0877788952373137,-0.242203979716584,-0.359266176884883,-0.0520787148139581,-0.0719163590273454,0.0903618735284418,0.0699620061430802,1.83461232078994,-0.33502269790577,-3.84450952049151,-0.121697250816212,-1.64098691510741,2.15309515516504,-0.113251319411915,0.242489446365249,1.06081948022704,13.6574626648467,56874.0388854883
"41",-0.277103917543305,0.425672525329191,-0.0882572569203264,-0.146941939125776,-0.411262458717009,-0.0633759312369748,-0.0729988938518248,0.103763357133696,0.045863934862676,1.83235165582005,-0.353782644234033,-4.04265421190695,-0.124715870485247,-1.68145373261866,2.1532988933474,-0.123329229067507,0.287260416955346,1.0642169383428,14.1242699550586,56867.0972826554
"42",-0.230825493378625,0.381586002489581,-0.0741488310681762,-0.226505652574776,-0.326010614794168,-0.053045406095584,-0.0787662734462514,0.104057535458877,0.0707357048410323,1.85175212306997,-0.254113844969319,-3.81357739831034,-0.12189376150928,-1.65774486927287,2.14070749782717,-0.129120417492856,0.246344174471185,0.833525544077774,13.7584003063472,56874.5100173603
"43",-0.253814116067724,0.410572464056505,-0.0704750002053138,-0.206450351448633,-0.404289322127265,-0.053221860214098,-0.067861765024042,0.105403486687723,0.0569246469382099,1.83395307944604,-0.526140522407383,-4.07156537479249,-0.12227320815034,-1.60621145425885,2.14554050682362,-0.201354057614619,0.329620664835807,1.16415700599903,13.3375089775555,56874.1106336569
"44",-0.270737795031615,0.404303266197359,-0.0712873564678311,-0.207215219415579,-0.314010227100358,-0.0534243099112562,-0.079076979846689,0.0994737282815922,0.0655187135660767,1.85370587541147,-0.246961483436038,-3.80679644727261,-0.122965914000567,-1.70742200004297,2.15164822717591,-0.144328558036883,0.227022303592949,0.879784597800303,14.1831801646343,56870.2062120595
"45",-0.270391460926184,0.403599645674642,-0.0840106896522274,-0.164390308709784,-0.32421450656907,-0.0521972729347182,-0.0701714442526901,0.101508512248304,0.0531144606291388,1.84400745801959,-0.389428029354801,-3.76698155237087,-0.125257815635366,-1.69794101748386,2.1545820820004,-0.169893579699301,0.220384317639107,0.891640386493562,14.1835251830323,56873.7374181851
"46",-0.275318446965464,0.418034769874228,-0.0685044475327939,-0.159135169687087,-0.395004481546712,-0.0571211336405249,-0.0710858161383401,0.103081797401843,0.0668698111312468,1.81587319413322,-0.430346310343501,-3.81742294524532,-0.122434714337553,-1.65225707849291,2.13997534913532,-0.169817186420837,0.331861658460575,0.885403544350538,13.7872016509926,56876.3941244153
"47",-0.35122239142208,0.423079124752483,-0.0769773907512663,-0.0962510487789608,-0.343266440901328,-0.0567935273939441,-0.0693599503882701,0.102481153174586,0.0483628883810502,1.83455739839332,-0.421042874378436,-3.90218305740942,-0.124357225239914,-1.65948473439527,2.14443646132198,-0.209108440200718,0.234996906770838,1.01311376565695,13.7757679655877,56875.8175496366
"48",-0.253747677408103,0.431501184082734,-0.0757841456871796,-0.123253340740612,-0.360245422547989,-0.0512953333219433,-0.0741819111555963,0.0955021680621116,0.0472863584126752,1.79740513246022,-0.55977454677139,-3.93520810223061,-0.121109825001,-1.69209910502812,2.15206199249365,-0.221796986081241,0.264658844986201,1.10447676446017,14.0534866707904,56872.0206359408
"49",-0.326158985270423,0.41487052727421,-0.0690229365276554,-0.131160925643649,-0.387138144328343,-0.054315809217468,-0.0715949656580543,0.107309687573028,0.0746102589969668,1.84122122365884,-0.172517370198916,-3.78443912447458,-0.12396701802506,-1.64835155943827,2.13547917171683,-0.207816443932951,0.275228355289883,0.780832589281678,13.7166921112084,56871.9507844314
"50",-0.258852707437148,0.406796719273453,-0.0662681093042727,-0.19114531802514,-0.341808487670366,-0.0585653460828622,-0.0709243006062238,0.101819567959266,0.0490595243515829,1.82630083237727,-0.473037559843448,-3.84801711236445,-0.120909890602213,-1.64133306169288,2.13337084655858,-0.142859606580107,0.246757987706596,0.921153461899547,13.67097656978,56877.0399805294
"51",-0.257433390126067,0.419962467811602,-0.0632673826470236,-0.191564097850158,-0.340929475925326,-0.0535766136797558,-0.0687533992893052,0.102632276207064,0.0562578609523278,1.82827912273788,-0.400860792233717,-3.83048964540028,-0.124815578782314,-1.65323698305893,2.13522423580809,-0.147887287865752,0.250408717117239,0.894391085851754,13.7648564088943,56877.7598712754
"52",-0.300588194408733,0.465111470059101,-0.0815649309407607,-0.174561523441301,-0.36304721367959,-0.0586542657757535,-0.0716694021332661,0.102207621654918,0.0753634081208219,1.76554324564841,-0.360642521349746,-3.9881717645299,-0.121585670585412,-1.63853552336454,2.16073441577421,-0.125970829202348,0.297744173151502,1.05677247957816,13.5610236561281,56871.7587795088
"53",-0.260270473519245,0.43127193087001,-0.0821804265471415,-0.196560975104038,-0.375795898959928,-0.0590518299029194,-0.0687510619277395,0.10522027962714,0.0759908450199206,1.80242967505073,-0.37363292783252,-3.86420972264963,-0.120619835376984,-1.6837020549364,2.1511313736357,-0.0996261568029699,0.306117606279215,0.876368251923142,13.9347606620203,56875.4322814946
"54",-0.342628779921983,0.401864663093345,-0.0682880174755607,-0.137036456235306,-0.37802739558775,-0.0453525906406364,-0.0712656283372216,0.0979166071740447,0.0660567471485282,1.8462858079025,-0.414308112217667,-3.67137378058661,-0.124460867783676,-1.68773384013456,2.13987503144677,-0.172040649777512,0.269155670100044,0.757371478402988,13.9467767378555,56873.6880032103
"55",-0.20812814537721,0.415226370779626,-0.0742588970058199,-0.184240618389334,-0.377521441609149,-0.0643755154216006,-0.0679605845738359,0.100238454318126,0.0603820135242902,1.85579382739284,-0.353580208289222,-3.92241118309071,-0.127176625960787,-1.59182084307291,2.15332897708121,-0.259449254065131,0.281544338035798,1.04766550438753,13.2503909943323,56873.0221283456
"56",-0.298867678136519,0.410466376824565,-0.086621844026613,-0.197313572025493,-0.359053935572823,-0.0482202976378798,-0.0697950444142119,0.109786859232895,0.0752304180840877,1.80514963310072,-0.455249833122639,-4.03167215361278,-0.118730104115396,-1.70120319521325,2.15880886872645,-0.176584470143944,0.250917903207966,1.0147876088299,14.0549950675389,56872.6836414545
"57",-0.274268813912869,0.439041894487872,-0.0810855157744286,-0.178574870574477,-0.371445074834903,-0.0609500816980937,-0.072742943494002,0.103036625828079,0.0446332530778285,1.82247404093472,-0.286021342034457,-3.96922695352503,-0.125597079856912,-1.60970640057949,2.15405191617088,-0.189416194847346,0.263923691216331,1.00009630083696,13.4243676629995,56874.5640348372
"58",-0.108645974986461,0.411937367697275,-0.0650301200646361,-0.292366127910797,-0.36371808767619,-0.0499578332513913,-0.0741636641805889,0.0975805242621539,0.0834826650691021,1.82700975871301,-0.414571538839843,-3.8039709144839,-0.12211300356984,-1.62874090368524,2.14666497476909,-0.123772564873229,0.270994548429371,0.933206284592998,13.4264318898607,56871.0228454649
"59",-0.233511937166249,0.4415952610452,-0.0794201311326296,-0.221642935272163,-0.354025199543856,-0.0445172598158122,-0.0735354907590343,0.0982896649010638,0.0584270719447708,1.79135880546811,-0.329162164107391,-3.77785910888227,-0.122210436704114,-1.62135128140327,2.1557562707073,-0.201223567211455,0.255316658691643,0.897165481033916,13.4505072174381,56876.5516699491
"60",-0.212276696152254,0.41928699195947,-0.0583852822772829,-0.186929816602703,-0.389244071142876,-0.0562501959904437,-0.07095775597396,0.103125387660978,0.0684519724648516,1.8193892280198,-0.424879950392651,-3.9561290611475,-0.123421497791873,-1.63693349803483,2.13406069032399,-0.258278502168267,0.305272333673355,1.01475566967647,13.5545825116535,56877.0900332839
"61",-0.250109899909028,0.434141762506906,-0.0735960267082606,-0.161740846858714,-0.354385766047344,-0.0442557752172075,-0.0729196314270273,0.0955826056891574,0.0733370245496215,1.82857436039771,-0.353225042220763,-3.8120254819766,-0.12429368635079,-1.62208545097312,2.15191652373985,-0.285176941976075,0.272831159481661,0.929598729268542,13.4089898330106,56875.1562612359
"62",-0.256985169664093,0.392241092434768,-0.0529148800281117,-0.181268143674729,-0.360090950457169,-0.0515279392722566,-0.0745735646347669,0.104900664607877,0.0714341618102968,1.83158028561218,-0.358726055553925,-3.87093548555045,-0.121693563921825,-1.63307622565819,2.13323808903772,-0.178047936358922,0.272637675283912,0.856752240615075,13.5062328933352,56876.1660431109
"63",-0.244321795938237,0.394040046422643,-0.0812892499809419,-0.232573932677999,-0.353172709245419,-0.0587549325824899,-0.0706216290960211,0.094834968690445,0.0574975712779077,1.87060167755149,-0.348040805514565,-3.72718272525068,-0.126789088619474,-1.63059416277601,2.15105668233418,-0.102943967717558,0.231266846415158,0.766621912546166,13.5259439976457,56873.0150062518
"64",-0.217572624946006,0.377180362352584,-0.0860723243661443,-0.29223367022339,-0.376787626198157,-0.0548781023378415,-0.063375054487008,0.106379738149136,0.048178376369675,1.84379309685442,-0.485076162443149,-3.94560791793744,-0.121403335644993,-1.63589828957017,2.15044147697905,-0.0787174364151018,0.237565143167631,0.866134390358135,13.6784584698388,56867.4929176153
"65",-0.220355002743822,0.410086954845305,-0.0750623561259539,-0.237086676691376,-0.37134912302268,-0.0460887069949445,-0.0718034624497632,0.102373420408215,0.0527700428998217,1.82280100337744,-0.54139227537356,-3.81122059035834,-0.121945556684939,-1.62838400838944,2.15422852491928,-0.138696781665574,0.285554215089757,0.963759379806468,13.5501340275994,56875.8455155785
"66",-0.268591944106304,0.423027063984819,-0.0780813788300744,-0.173074130994679,-0.347705427011322,-0.0446099088474065,-0.0793690180103611,0.105609266284569,0.0609712104345805,1.82892129354078,-0.429601776150539,-3.84921783530213,-0.123833042873673,-1.58961063282309,2.15350591895379,-0.232261247062407,0.252860611574471,0.985312162998534,13.1337543036787,56873.584809365
"67",-0.287377162008693,0.406998389198863,-0.0799360901294239,-0.187071718756598,-0.363860328278021,-0.0452742420984198,-0.0769003830169381,0.105755107096036,0.051017286042061,1.83277561192882,-0.39271835981307,-3.89108898943167,-0.121860328530368,-1.58140477675962,2.15421431143894,-0.196898193937539,0.249570218207326,1.0070932709748,13.1159400092337,56873.5726995763
"68",-0.282468809717645,0.410499594963935,-0.0759204095042904,-0.173195690429162,-0.343170271191845,-0.048634880354503,-0.0724142602732065,0.101228368919795,0.0930110579649649,1.8326297275619,-0.404049651664766,-3.90287954714299,-0.122348059823508,-1.59626954186607,2.14937369974354,-0.175083648421858,0.298789239241616,1.06178760701993,13.1476799019711,56871.6969109472
"69",-0.3218781489029,0.433717822823038,-0.0968021819718623,-0.0627258825697038,-0.369669771488512,-0.0541255492075641,-0.0792172549515487,0.100374778471081,0.0598078319944176,1.80214003794765,-0.413719549247617,-3.89212023415659,-0.121169906996915,-1.58446819953285,2.16060066645217,-0.26930414544589,0.286515337838097,0.823035256401976,13.125429748587,56866.55843743
"70",-0.265014350753826,0.398101362143275,-0.0821467561129977,-0.188671080754241,-0.355966560631268,-0.0537696947671766,-0.0726927164261548,0.0950880451532324,0.0676551353493639,1.84860963961091,-0.57024747233559,-3.90832223552681,-0.124043992834803,-1.65798281351315,2.1478406552274,-0.106284508092554,0.23222427287001,0.928735031565173,13.7189086867654,56872.1220166096
"71",-0.268831464742533,0.405382612190176,-0.077330686300076,-0.193636244540036,-0.353658671627137,-0.0559535235929783,-0.0690919130259702,0.0980853288114279,0.0744025556230027,1.83805249851377,-0.510918871124111,-3.78988404368137,-0.123373912381233,-1.66796848040129,2.15031036676221,-0.113685382406534,0.231041854164282,0.994097729812212,13.7765182959494,56876.2949412078
"72",-0.29531553213142,0.428598261322616,-0.0668158359737989,-0.123108416137088,-0.355543567652455,-0.0525562430393425,-0.076807609360461,0.108344721637005,0.050563460499099,1.81950607193292,-0.337329348497234,-3.8307132710399,-0.124000140167855,-1.63525522422834,2.14159593257505,-0.237203611412881,0.293359017467663,0.870267788915113,13.5853148397494,56876.4048097736
"73",-0.306172637217723,0.429026827460034,-0.0959412051550119,-0.177429399509265,-0.374269139450091,-0.0589501928398219,-0.0670462407544638,0.095045500223549,0.0781828613318214,1.82767896468353,-0.38423834608813,-3.94138187278718,-0.123973478892652,-1.61084201707043,2.16481278657882,-0.0967564173003873,0.260585936145061,1.08716281517555,13.3494347513351,56873.57480653
"74",-0.343674480746645,0.421759418206877,-0.0639956690741947,-0.179464360255719,-0.361514456112827,-0.0578261924302015,-0.0706253403926425,0.117157376731625,0.0667938931973245,1.79938771860609,-0.354775627763822,-3.9219815131865,-0.122081057068864,-1.63320110038219,2.14180455530921,-0.0948579708911498,0.259748424097357,0.880748837168468,13.5325568529526,56868.0645945162
"75",-0.284886999879986,0.415015100944416,-0.0819252570473814,-0.138015533790092,-0.364459728058904,-0.0469457072080916,-0.0717085864025862,0.10712593198665,0.0624373796019486,1.82834726925767,-0.401841092184112,-3.98901745680593,-0.123788965031524,-1.6137976966322,2.14932043047982,-0.170545830641579,0.256957118166697,0.896665636009078,13.4276836238741,56873.7656352107
"76",-0.234853951685154,0.420634772413035,-0.080151278532509,-0.255865348709726,-0.354028229247825,-0.0573835716614375,-0.0700116011448438,0.108617717154848,0.0461920490531541,1.83031181731289,-0.20268290560913,-3.75890634160608,-0.124103389313982,-1.66374179510638,2.14901017498932,-0.206191169482467,0.263725420206092,0.784750347189675,13.8325684520734,56871.3396587554
"77",-0.180041249993076,0.417233114925756,-0.0807909811321376,-0.233655284957451,-0.35781839171047,-0.059026052562702,-0.0700114332193871,0.102776253657912,0.052143739752305,1.82887273185688,-0.225354503881714,-3.77227655754736,-0.122765510575982,-1.67917624397658,2.15139950532783,-0.167100102737335,0.269397364623994,0.72419174732644,13.9735531214395,56874.7001877999
