"","sexrace","sexp","sexd","race0","agey","age0","prace","page","pj","py","p0","jrace","j0","dp","dy","d0","yrace","yj","y0","lp__"
"42",-0.308351510838104,0.404149447118708,-0.0648238262414649,-0.157407951876252,0.0551995063639675,-0.26761804993145,-0.0531287876938293,-0.0593198024712555,0.10315673873522,0.0567180588280269,1.86445581053953,-0.426759139285866,-4.01374491857711,-0.125191300788673,-1.65798572954765,2.13981721353826,-0.155638460224828,1.05474253542756,13.7510308133734,56840.0373612547
"43",-0.204919532568129,0.426545139399084,-0.0754560326579044,-0.203224248736444,0.256468523395918,-0.251289744632417,-0.0508423582932276,-0.0620083123033858,0.0955527523133142,0.07774166387992,1.83724644769835,-0.449895006073937,-3.86604948620993,-0.124334196292247,-1.6266492872882,2.14492752993796,-0.212689120244481,1.01163200730383,13.2792200035283,56840.8688504817
"44",-0.194896237712037,0.429425683448696,-0.0880082956693145,-0.291017735690751,0.112640442569115,-0.286634173124696,-0.0594323884130808,-0.0549506214482459,0.105655325404083,0.0665166432792501,1.80746863436297,-0.257651030416451,-3.93486910473355,-0.120688461881098,-1.60305751762839,2.16208671758284,-0.143316070093339,0.947558487894483,13.2141266409576,56837.2270573299
"45",-0.21478856943769,0.451501619698511,-0.0536158603202194,-0.20279855639562,0.203915939274908,-0.289601329030586,-0.0636379348409798,-0.0604255235282956,0.0972618781873456,0.0667445814866906,1.78646377308117,-0.306367893693108,-3.93830905525771,-0.121520645034585,-1.63242968513879,2.13513119827266,-0.250483928637987,1.10339360930004,13.3895039224028,56835.4250072613
"46",-0.261898805074908,0.412464070726196,-0.0637603391903919,-0.175093906832304,0.166976551261609,-0.262011486914988,-0.0603693727306091,-0.0626640514671361,0.107313129252541,0.0823308513092819,1.81827392502736,-0.203273790367514,-4.04664696903862,-0.121487563212933,-1.61873679630766,2.1397528320951,-0.15698986060582,1.06983255153776,13.2566580313838,56840.998073351
"47",-0.272017885030505,0.404714979970403,-0.0853639067513739,-0.196102799413426,0.157105540121699,-0.269440297086409,-0.0468884747115789,-0.0609140408397577,0.0949964204589524,0.0489498803217933,1.82270039281573,-0.509840129547992,-3.77747276133514,-0.120977229363866,-1.61463946913301,2.15157171838416,-0.191514043770078,0.924720374547789,13.3146327012311,56840.0414087831
"48",-0.243267859491598,0.405851299846626,-0.0775691490655444,-0.188220558687855,0.113509019529578,-0.26466393954366,-0.0676916471345062,-0.0573292191409106,0.10366763010851,0.0675496037907554,1.85392419331726,-0.586891098467797,-3.77686671181923,-0.124972117240118,-1.64376529807524,2.15361839062221,-0.115035387243041,0.846278142512672,13.5529599108245,56838.8333308413
"49",-0.135404227135771,0.402587388388161,-0.0549207370438722,-0.328896095344908,0.208136765250925,-0.257028430826432,-0.0411516564039024,-0.0601468090935266,0.101710062261098,0.0701522418550129,1.83832770262329,-0.266701041565918,-3.80170579407373,-0.122998560729304,-1.63171424461985,2.12318868541186,-0.204755191343845,0.803934091723,13.4080384545683,56834.7167749003
"50",-0.218547811562838,0.412643839834692,-0.0564495527565269,-0.160338992600479,0.135784812879238,-0.260871249448357,-0.0594079102259248,-0.0661357164395348,0.101332922039364,0.0607453292679617,1.8279948697285,-0.272282735384068,-3.91781155518867,-0.122439746404487,-1.66016715926863,2.12808606228121,-0.243730594560812,0.944384248265221,13.7325658868021,56840.4571190033
"51",-0.302715993781444,0.415048602480947,-0.0714563014750914,-0.175102074922075,0.0981456048528893,-0.257190797372982,-0.0506723214479932,-0.0639084140665884,0.0986264407984549,0.0806326862357589,1.83275525018799,-0.317517125038234,-3.84229629143696,-0.123494282878468,-1.64531895676614,2.14914810072664,-0.182840131313113,0.998464078373097,13.4968802736773,56842.6368081494
"52",-0.242533170524444,0.404426401367514,-0.0603752736329157,-0.18328116763858,0.215806871281835,-0.27846939637221,-0.0498418011499574,-0.0586794501990842,0.0969439748638651,0.0872319517527387,1.83438380221025,-0.345471788577541,-3.97248084826982,-0.122491371917512,-1.65601798646965,2.13050211116828,-0.20713649344199,1.03068266187627,13.5331461694195,56839.4390258805
"53",-0.242371600630176,0.444720819078177,-0.0859915493946224,-0.190568361155242,0.0808038902600122,-0.224760858755649,-0.0617037179115165,-0.0732133185076667,0.10425773500084,0.0515910451634217,1.7775010722967,-0.454559707980046,-3.88827024255587,-0.119849929770322,-1.61057496491329,2.15975048232006,-0.186480726780135,1.0356792802985,13.3346888869514,56833.8148734878
"54",-0.224955688589506,0.365910067470923,-0.068757764546274,-0.21198556164693,0.23545682568005,-0.311361594366274,-0.0488547246886585,-0.0581635916349152,0.102830909094156,0.0789274133212809,1.89359521355524,-0.324309873735926,-3.94759985307919,-0.12578627983959,-1.67854818714469,2.14416507628,-0.172235779301941,0.999110135641504,13.7564657181178,56835.3937193552
"55",-0.35843435932943,0.456968731259768,-0.0787617436130242,-0.0992910027348289,0.0830941799675211,-0.234596572313448,-0.0608650938653526,-0.0670464935047768,0.0995908546560685,0.0645451437601418,1.76666495238427,-0.479847916693428,-3.86499905960176,-0.120425611599049,-1.62706658234253,2.14864871121088,-0.216155307030535,0.995983204358946,13.4084440847932,56835.8024337776
"56",-0.313556850020362,0.445266642998711,-0.0677970288052448,-0.194219691074985,0.0927557548396541,-0.272656283768971,-0.0485878821733481,-0.061438955878311,0.0979073481374337,0.0734202134348951,1.80607588626697,-0.423165080410597,-3.93404569399944,-0.123667846709716,-1.6335018049743,2.13855571287251,-0.214553019838423,1.05144690541836,13.4673232674615,56840.1227132299
"57",-0.216791804454841,0.438929984408151,-0.064741233279776,-0.185896516093315,0.20910188892478,-0.273744175792611,-0.0464665122629339,-0.0623572985846907,0.103416100637373,0.0725223817685756,1.77583261646301,-0.401890586469577,-3.97141368348675,-0.118339694071615,-1.61729673541175,2.13992213818847,-0.19348416445371,1.07058036649815,13.2126146354744,56838.2788111158
"58",-0.314215976365429,0.386629899238492,-0.0842716222382882,-0.0930597310478696,0.0746595319062823,-0.256280011150361,-0.0684594363359554,-0.0655514819337899,0.0964870296373929,0.0660125127799991,1.87055080839857,-0.378280202691855,-3.69750316015347,-0.124944535481986,-1.69442616905716,2.15228647697537,-0.208075076106756,0.700379329314637,14.0379307416264,56832.7416305112
"59",-0.252287788706394,0.39504077408711,-0.0896307703837628,-0.300415738420276,0.271474393585007,-0.262282963575834,-0.0397146281421337,-0.0637034586065777,0.100225908393511,0.0692861151829746,1.843844278226,-0.463283544228223,-3.99246052144773,-0.123133840177896,-1.64746674274599,2.15529151883874,-0.1705577709573,0.995947283978311,13.5448708457958,56832.3251366863
"60",-0.15934730466867,0.345721938863837,-0.0757669449899008,-0.201436335663513,0.026213965286701,-0.266946144631158,-0.0722406598863843,-0.0581797912558264,0.100918966924381,0.0667392994382713,1.91442689577468,-0.328984767640488,-3.8796515689276,-0.126272359909401,-1.59508593603657,2.13929117318055,-0.0904584145542268,0.986565543567718,13.1882203242324,56825.5530733912
"61",-0.279660241544771,0.355216972416227,-0.0731396525953537,-0.201094620877555,0.0609498995161142,-0.246633508521158,-0.068091428481097,-0.0675303360974758,0.107622449242945,0.0608151844445858,1.90217798764673,-0.218876183067091,-4.00401793143785,-0.127375562229445,-1.60766551742093,2.15357008516777,-0.140765098165485,1.00135224669415,13.3004071158436,56828.3248566042
"62",-0.29563862710552,0.375715313607495,-0.0622560585312198,-0.184664132936752,0.0300831533902802,-0.247445971256953,-0.055341412419715,-0.0667989811188575,0.0962962529236113,0.065903916927571,1.84539189612034,-0.184721899505031,-3.81261256796983,-0.12008062309234,-1.67438862563743,2.12783080558199,-0.117637924887737,0.965302982010861,13.872100576536,56832.6542298627
"63",-0.211402295079609,0.43108654037871,-0.0844464913971054,-0.234675550918701,0.148227469649991,-0.2584670280248,-0.0551898762801905,-0.0631812461596918,0.10167016384846,0.0548638305969849,1.83860100899219,-0.42391625636456,-3.92798305597541,-0.126630424676722,-1.68749932016313,2.14733143571972,-0.109935456338388,1.00813007194677,13.9476670841989,56838.7713329306
"64",-0.171436096089393,0.41143343694262,-0.0641826423443015,-0.26523727223212,0.178056924092014,-0.304165424519327,-0.0492301901387912,-0.0534352729190569,0.102474509283054,0.0673493154086304,1.80106089494128,-0.413686466855354,-3.93201939725637,-0.118739451929747,-1.68743479743944,2.13897432232685,-0.256786526988429,1.05013779917295,13.8873640421982,56836.9375714254
"65",-0.216866662749079,0.452441734099852,-0.100373087413827,-0.228914219690749,0.0956880751393721,-0.273727031261191,-0.0567266687000505,-0.0634888159847953,0.0978094602791852,0.0653867464798511,1.80165942511777,-0.420040006038277,-3.75958439158776,-0.12462476676718,-1.6422782600818,2.16993693874265,-0.193166746496179,0.917959895373063,13.5240368878443,56836.9736946745
"66",-0.307806921647064,0.39638109853263,-0.0614254891246587,-0.185854531161627,0.196033832048574,-0.244353632222073,-0.0533705759035032,-0.0661392561163265,0.101316502892947,0.0681640929178255,1.82998281844655,-0.339526548191115,-3.9173193270077,-0.119953596216898,-1.6278635206475,2.13827182753041,-0.13732214226055,1.04672728958918,13.4087868435233,56840.807424224
"67",-0.299640976132842,0.402182597620426,-0.0780847578471526,-0.142069893590448,0.147355318747931,-0.227064962482693,-0.0648763426872259,-0.0688752076889157,0.108780112930389,0.0746666050190268,1.85994547404197,-0.311945594378202,-3.97511158845272,-0.126027191312422,-1.6393698460583,2.14078546992855,-0.166560272181335,0.970399028035226,13.4989079134916,56837.3107072259
"68",-0.215418173944012,0.422011161463789,-0.0756582981759906,-0.214193544747523,0.170357209552258,-0.306750272951768,-0.0461802609310184,-0.0523532393894947,0.0932950992741663,0.0689784915187107,1.82083480169798,-0.481399579783329,-3.84552518404563,-0.122243811563852,-1.60964598464241,2.15387794727519,-0.214136731796221,1.02834087108422,13.1985206238131,56838.5119995106
"69",-0.204804913184967,0.435044227657271,-0.0809277720026516,-0.221783930939447,0.138501158428021,-0.31358098490175,-0.0500945222792908,-0.0508735487125074,0.0967515502981117,0.0733766512473047,1.82132123933711,-0.54359283019941,-3.82741987710251,-0.124486921654187,-1.61397191005324,2.15458976492379,-0.175034394781152,1.00918176757906,13.2665494682729,56837.4244641455
"70",-0.228988897210562,0.404110595077522,-0.0632297230324171,-0.251356791178633,0.19435481725686,-0.234889631679221,-0.0608912917321361,-0.0692896443467524,0.104669643202585,0.0668964623022686,1.8492877340565,-0.149899947792365,-4.02506170219285,-0.123639864277899,-1.61883914899534,2.13991381290954,-0.133850596887903,1.01616131033161,13.261909375778,56836.8551309897
"71",-0.278557067743456,0.411667547131223,-0.063907118182194,-0.203282140717911,0.160395902585183,-0.251392594107547,-0.0508478731172252,-0.0652569560156882,0.105716408007475,0.0790269985798457,1.84060589531697,-0.291303366818538,-3.94938889695685,-0.123979934050102,-1.61797631663814,2.13170655972623,-0.160088458008848,0.998209129609772,13.2849939388477,56842.2074989143
"72",-0.273098763744708,0.404194191076031,-0.0631184944554815,-0.187991554469705,0.0442367159516563,-0.245595424712807,-0.0550450369948641,-0.0650014941537993,0.112722620957562,0.0553875985992649,1.83798702477719,-0.383889489566345,-4.20672682586164,-0.122980211256685,-1.5883584981078,2.13989352456871,-0.195214197345444,1.15726261934315,13.1965534432378,56834.3136369003
"73",-0.260930236084243,0.395599730951983,-0.0721592228908588,-0.16449945582823,0.0634932484345518,-0.248812070432904,-0.060691931982674,-0.0656762985857736,0.112545041613959,0.0623731565593801,1.83238114053523,-0.305887962617217,-4.23258962545162,-0.121209279885679,-1.61574445404534,2.1416730844613,-0.142056490533537,1.20591148691657,13.3376657745435,56834.8798257004
"74",-0.313632572085186,0.418809159660023,-0.0683672829621879,-0.16513050668386,0.124227396667928,-0.287230834325871,-0.0574894425000665,-0.0578849739399286,0.0882212289604994,0.056842330807503,1.8438566066591,-0.428517312974761,-3.97797338009473,-0.125902174277713,-1.62078833823968,2.14646293443177,-0.0995004472848067,1.23385091962652,13.4071983503277,56836.1165644679
"75",-0.33891954552717,0.401224402215403,-0.0850878372528894,-0.104792116454514,0.192274922196049,-0.260415739830814,-0.0537363734712059,-0.0622585054220695,0.115290547210814,0.0787098929790851,1.82861118950092,-0.508308270843726,-3.88472850899075,-0.121057055483006,-1.65409129647581,2.16310234960444,-0.232606191767913,0.805918558991949,13.5338601876171,56836.1477078236
"76",-0.194348917441123,0.432387585843874,-0.0641311846810518,-0.257543426177051,0.0411718442067467,-0.246303787215677,-0.0575863438513967,-0.0621545294923988,0.0870353590166359,0.0533228728008961,1.79100037705805,-0.202391048878543,-3.90893300120071,-0.119268733551976,-1.62035094914579,2.13715315216546,-0.118081393836163,1.13588649339225,13.4019029548164,56831.97097929
"77",-0.247328464121145,0.414174679510412,-0.0652913173921893,-0.223620089872017,0.100116998119955,-0.258615792795073,-0.0477097186841526,-0.0659683077076688,0.0945485208496397,0.0682589968013338,1.82724685725905,-0.23115992476089,-4.08838141508231,-0.123056843952438,-1.63830544751398,2.14282754527828,-0.19532499739127,1.29084520130135,13.5443340404557,56838.5450855051
