"","sexstudytime","sexhigher","sex0","schoolage","schoolstudytime","schoolabsences","school0","ageguardian","agehigher","ageromantic","ageabsences","age0","Medusex","Meduschool","MeduFedu","Medureason","Meduhigher","MeduG1","Fedufailures","Fedu0","reason0","guardian0","studytimereason","studytime0","failuresage","failuresguardian","failureshigher","failures0","higherstudytime","higher0","romanticsex","romanticabsences","romantic0","gooutage","goout0","Dalcsex","Dalcgoout","Dalcabsences","DalcG1","absencesreason","absencesguardian","absences0","G1school","G1studytime","G1higher","G1G2","G1G3","G10","G2reason","G2failures","G20","G3failures","G3goout","G3absences","G3G2","G30","lp__"
"216",-0.186663444725635,-0.544683631120132,-2.11819894165466,0.0309446561743451,-0.119084691161349,-0.704585139750816,1.19491653213757,0.0356348087194149,-0.247944706742987,0.175876266944755,0.123744355245288,2.7640089598406,0.277830236095393,-0.493860158008939,0.281660795205388,0.0289619331707414,0.694976038100952,0.0469769706311537,-0.0738215014703937,0.112952281781899,0.315667763728286,-0.0372417151116279,0.1003501232284,0.285001780458414,0.0142115149505675,0.045072102470983,-0.295830664731953,0.935224565263475,0.127802297230487,2.43653944398831,-0.244740714957233,0.18418997246735,-3.58843776160792,0.00715121647355259,1.13010685532153,0.836365881223895,0.0456476479820006,0.13833793543491,-0.0544994446968856,0.0074783730835778,0.00209531316932977,-0.450047386915186,-0.0974930609011919,0.0341079196874983,0.345050668769076,0.0701066912522287,0.896046063266549,2.35682941245402,0.0145086034470737,-0.0393176625622339,1.41332403752667,-0.140874869271153,-0.0611743349779004,-0.375893065714631,0.229183751499976,-7.51722831188339,63064.2677701521
"217",-0.205522199844502,-0.378164522129559,-1.15276774528812,0.0459747223321948,-0.178765216669257,-0.700118733367527,0.95627377627159,0.0634408195047161,-0.201148485998107,0.113678493640799,0.160941051411465,2.72087650449749,0.0911524003798602,-0.284812578043099,0.27350437166759,0.0660512216317573,0.617735266094728,0.0520162346319707,-0.0847923372327808,0.125677276175444,0.246168150298334,-0.494464036849575,0.0861567894371387,0.317815049854495,0.026581337153246,0.0310930934727066,-0.348543859591306,0.842909000012815,0.30368021577028,1.45567314001045,-0.63274462883738,0.203210188534452,-2.54314534156784,0.0124888488453745,1.00476327926111,0.536446403960774,0.0994531311132935,0.132241808884871,-0.038398623259727,0.004965688723448,0.00495590253772126,-1.1521990633921,-0.114528055524822,0.0172215897538683,0.391878314904049,0.0630953092959827,0.729529863301243,2.3554726856064,0.0148951161298938,-0.0229602898057172,1.43936067956341,-0.242150202200803,-0.0181396001502374,-0.283775777645377,0.298798713715889,-5.86373427195551,63063.4672861552
"218",-0.191063095334091,-0.704341503184899,-1.4410138646219,-0.00321016816460039,-0.141344012305673,-0.716960380259946,0.737650842121689,0.0401718243819475,-0.28634097340047,0.182122728209126,0.158802785076898,2.73544740020398,0.154357922594309,-0.258521176565637,0.276201582342719,0.0274319816072443,0.636155663659792,0.0629623795620002,-0.0236513744353543,0.117575544346102,0.306784167220525,-0.133527146126867,0.10194420203702,0.467897190556374,0.0327436197186646,0.0392527214992465,0.088089478097364,0.804608465284761,0.0445658287463478,2.4309870598944,-0.801023724410459,0.171432803034416,-3.62899874319742,0.0124699730753932,1.08259949394387,0.656799779520991,0.0904886290224037,0.142206253982786,-0.0331921595727371,0.010243076028794,0.00816112853917647,-1.11298317685518,-0.107508732024509,0.0246786450456361,0.348166635712574,0.0701497868336926,0.722237823992415,2.31817502184104,0.0125817244516668,-0.0231242027563548,1.40438530890759,-0.361469308660078,-0.0945548561374778,-0.287814240388871,0.249637149437608,-5.83981061634862,63059.7856754078
"219",-0.188261033749069,-0.679353406164202,-1.38497879979303,-0.00131635878046552,-0.139703050589384,-0.716051011688012,0.672416007465071,0.0407766852871283,-0.292320259930293,0.18053446455596,0.16173463080078,2.73549623222333,0.13570034724052,-0.260187543348396,0.271517645381882,0.0297635057969568,0.669576096339495,0.0649210271469242,-0.0233088075564231,0.107177200852214,0.313997829976108,-0.166077548451072,0.0995863489770203,0.466854794680723,0.0383180085765558,0.0384442161954508,0.12267107216385,0.776577798259276,0.0219869371451296,2.54387988975983,-0.84208678253543,0.174264799859977,-3.60010426461787,0.0133179141605406,1.09232161793253,0.655644148297289,0.0898927161741401,0.139173082140833,-0.034009706638844,0.0104609522408275,0.0074678692454411,-1.15578153332047,-0.10404293175895,0.0232717442386591,0.334360499086347,0.0692084642106392,0.722528732644819,2.32236592627677,0.0126858688586133,-0.0208265170008331,1.41769312440458,-0.356207071743481,-0.102681032464236,-0.290204301028018,0.234921647632648,-5.7341250717,63052.000899669
"220",-0.22891250465133,-0.540623268993378,-1.92075962631143,0.0127636694526784,-0.0363569387234265,-0.806635779862539,1.42471585406419,0.0643976983241579,-0.118085656269338,0.131499077554982,0.129659111174747,2.77321177013171,0.229086186131749,-0.673486042276912,0.267169242193935,0.0539510834036757,0.507719861705323,0.0464304981358296,-0.0620454261281218,0.143668614670963,0.237672870972213,-0.6021117700965,0.0763175682571882,0.187375698972742,0.0302534828317389,0.0696611944245487,-0.349938376848266,1.06040721382353,0.38532153205219,0.677069280834996,-0.476837163277491,0.277912931973115,-2.77101936463322,-0.00170179050445835,1.0460555033015,0.761657122655689,0.0895814249819819,0.113583127166692,-0.0456485269250051,0.0100482504247217,0.00734837572684901,-0.538146128120857,-0.0847505343993263,0.0172030717257403,0.322017805281317,0.0645779566305348,0.899735244757633,2.38618886058254,0.0182541189435575,-0.0510036471254746,1.46341270708474,-0.174674786970926,-0.051276208588168,-0.371252431966712,0.26435208886771,-7.48895416002271,63055.2863673142
"221",-0.159339796423261,-0.519306450815978,-1.56455431913924,0.0353576626295072,-0.161407428425478,-0.648654875548382,1.37625341875339,0.0196128108409229,-0.26241073615204,0.144119665504893,0.152600636207299,2.76752887230018,0.167766223234801,-0.387593502503261,0.263843286899794,0.0108094433507261,0.760308749036322,0.0660340356168258,-0.0428559581757216,0.129547937176041,0.355430912961834,0.182407161123512,0.107574845295802,0.233123494685291,0.0191549547780935,0.0474296805143771,-0.0897621404699065,0.749772656392233,0.264637105487647,0.981324903542308,-0.503257070548003,0.174182566255675,-2.99460388940347,0.00617192584570483,1.02648169669573,0.741827139899973,0.0991814450358227,0.125725948534213,-0.0378801245042597,0.0052949406564047,0.00300783749964814,-0.944436591398392,-0.131447346212086,0.0237373007637744,0.492290322389134,0.0613503373983313,0.956610348612019,2.27239577702093,0.0126719153343229,-0.0365040837459653,1.49527573267666,-0.0987905738707666,-0.0398379361726723,-0.349514695730237,0.266595301644987,-8.05543889197488,63055.4054909012
"222",-0.18510051372151,-0.640073193799049,-1.59229404050555,0.0245584798623974,-0.159746264789234,-0.78447555097316,1.46586982167754,0.0295360094731407,-0.313440192801071,0.156100217637454,0.170295873337211,2.76877768632363,0.121350924704862,-0.389543728967891,0.248795310898178,0.0291167444830102,0.838941110117757,0.0518293696336543,-0.0260792424287979,0.176195921579552,0.272536731805262,0.0770967489559475,0.124509049901609,0.194789985503078,0.029661090242166,0.0154457002462716,-0.200787416066757,0.818616882081734,0.309031599388286,2.65985620860781,-0.466271046314155,0.201054671481627,-3.19043407957975,0.00260116134689107,0.973281789363019,0.848460754067793,0.0826872058265684,0.139440858912995,-0.023396660432482,0.0043708708217879,0.00775222450393261,-1.25999264911684,-0.137448737705673,0.0264473792129419,0.404230131389531,0.0668952365570655,0.954002235236434,2.29517922432139,0.01384898999357,-0.0239798802809143,1.43827858103167,-0.320203125583436,0.00991665537862434,-0.33671178787815,0.260679830605124,-7.89381722010485,63053.4334007493
"223",-0.210359633134818,-0.775213267889266,-1.59571741254897,0.00253822001296992,-0.135216650830575,-0.765504516903105,1.25881623508506,0.0194606262533232,-0.297877300025729,0.1360542308582,0.162713291284913,2.75567671707418,0.139508328497646,-0.347922587412104,0.244780586049314,0.0337522612121846,0.749537089968968,0.0619885909566162,-0.0335732705698307,0.210127898799817,0.301279152533043,0.245311607933569,0.0950344643907601,0.242184146036737,0.0347494476085426,0.0449032410551156,-0.256917538679394,0.776833615575339,0.214526053677511,2.9465015629184,-0.545972093775684,0.2139384820672,-2.84891986593603,0.00956813022826162,0.961341992563305,0.760939114806957,0.125719114953857,0.149824294302497,-0.0333245752328009,0.00536426134277285,-2.64218451596278e-05,-1.17335288367422,-0.120278128999785,0.0310135171084036,0.375538170342641,0.063563346137907,0.948388560134149,2.31694746583146,0.0156778542317013,-0.0221559053104281,1.48442895845239,-0.271737272799853,0.0296870933805969,-0.337176115007521,0.247245405515072,-8.01530055698828,63056.0527529706
"224",-0.145615814699533,-0.429333432219269,-1.7532368383747,0.0301362697339009,-0.0202577277425919,-0.684357187348355,1.15494096878511,0.0694698592639131,-0.133421459074341,0.210169404345362,0.133487315028702,2.75337373237404,0.265109355854487,-0.50991168963958,0.293201520277363,0.0655939967140993,0.63800825228433,0.0488290379805254,-0.0944291519050274,0.0719671085551918,0.165175880986276,-0.634409463337523,0.0745992216434935,0.31747555286477,0.02444479851232,0.0532692236127023,-0.125859867309372,1.12843217370591,0.301339151204742,-0.169092536775929,-0.574195163458922,0.238445776851851,-4.18317564388567,0.00399875693667162,1.17902396963797,0.633811368950099,0.0636660384102869,0.117180496397988,-0.0572689518758952,0.00634884997913317,-0.00100225199886505,-0.614186244112129,-0.0617501170516623,0.011990644843091,0.379739531241635,0.0703489802090572,0.768049676833476,2.36055102928968,0.0205589449947616,-0.0506495967194054,1.39716376802501,-0.14108260667557,-0.148245601522883,-0.347400668738249,0.252729994731064,-6.36537629028774,63052.8710016171
"225",-0.217305534472355,-0.31562850338561,-1.87312665067113,0.0138722617741417,-0.100157868347701,-0.730565733736937,1.17684339964318,0.0675210522871822,-0.156480405377187,0.222605493590436,0.134227582438881,2.762451143157,0.232373087334798,-0.448164578672507,0.298022777602293,0.0669260342840791,0.684238278367986,0.0445719081842111,-0.123835243515353,0.0186034779624343,0.133909141868368,-0.612076141004987,0.0992111576548202,0.471472372660101,0.0221150077198057,0.0499921646021791,-0.18339182832375,1.15824303648301,0.043954999601063,0.197748786034003,-0.712135233525176,0.226261242480814,-4.36419734701544,0.00250160304430046,1.15345535680474,0.71467566825091,0.0820292122746003,0.116697766017062,-0.0588197397452452,0.00974097839266396,0.00666090715210778,-0.602658102527701,-0.077772118478994,0.0263005808366657,0.397864906978282,0.0669721852715829,0.768973768192574,2.3812317391438,0.0173267058766832,-0.0469800569379971,1.42098896085806,-0.140359294688187,-0.16626828660716,-0.366869515600417,0.262887429088716,-6.37063636251736,63050.710150767
"226",-0.303917699891389,-0.722720654322821,-1.74906653742685,0.0210747993549999,-0.243663753513464,-0.716478779940225,1.06803767116495,0.0433652391606958,-0.203295200026082,0.233108987970241,0.1236615805935,2.71755837862298,0.224253938496982,-0.475695495894829,0.306568986188059,0.0368860540779885,0.514374073589175,0.0545202636864825,-0.102674494699857,-0.00694803890185265,0.331971825154724,-0.107468648073673,0.0616372298519817,0.4267170338098,0.0492962850301733,0.00713631214069523,-0.0869175821174816,1.08249605095264,0.128262189462002,1.05778766692101,-0.600746247150204,0.236033574951534,-4.45956091625138,0.00618347823245447,1.17955351396156,0.689945715435968,0.063980193341479,0.138780242124186,-0.0489298071460233,0.00513540231957966,0.000712594787664737,-0.535488936602516,-0.111931740037554,0.0274404969811202,0.422300944867613,0.0743486807461511,0.785879754725032,2.33780363341531,0.0179642702719503,-0.0400425975348065,1.38552220699801,-0.276077461799973,-0.12545783639998,-0.295585973548468,0.208837242445022,-6.37208089010572,63050.2613458828
"227",-0.105436551018364,-0.358683139513752,-1.43703841297206,0.0272227087875404,-0.0215246275927287,-0.738975079931609,1.00701579439269,0.0521424375559575,-0.250978719625241,0.0948003949149381,0.129438178298151,2.74534965949389,0.138102608061901,-0.440201536256751,0.23803584143165,0.0567797462915225,0.764546637400204,0.049548850247541,-0.014045771529386,0.206094817694109,0.197185528970175,-0.32492408540708,0.0987193126667127,0.31353171785093,0.016447251669456,0.0660871855531248,-0.406153951668214,0.666377403672013,0.226687476160128,2.47312948414581,-0.521732744987253,0.20461558784851,-2.21303365787207,0.0124477037326195,0.99170663461855,0.660624909699782,0.104809613432815,0.140919195064546,-0.0422230544361739,0.00787177591968369,-0.00104059141091856,-0.5452561255554,-0.11400312954428,0.0179389023920514,0.327744376144676,0.0625050925477773,0.802852885934104,2.34434786119605,0.0150388243900867,-0.0194760679754948,1.48239084586247,-0.213519899855841,-0.0481536877952752,-0.400958743285858,0.268439245546055,-6.70558565163023,63057.4691953232
