"","sexstudytime","sexhigher","sex0","schoolage","schoolstudytime","schoolabsences","school0","ageguardian","agehigher","ageromantic","ageabsences","age0","Medusex","Meduschool","Medureason","Meduhigher","MeduG1","Medu0","FeduMedu","Fedufailures","reason0","guardian0","studytimereason","studytime0","failuresage","failuresguardian","failureshigher","failures0","higherstudytime","higher0","romanticsex","romanticabsences","romantic0","gooutage","goout0","Dalcsex","Dalcgoout","Dalcabsences","DalcG1","absencesreason","absencesguardian","absences0","G1school","G1studytime","G1higher","G1G2","G1G3","G10","G2reason","G2failures","G20","G3failures","G3goout","G3absences","G3G2","G30","lp__"
"11",-0.272949605810761,-1.01039035935916,-1.26534396642588,0.0226683966396772,-0.167980191031388,-0.68634613052297,1.70283889450577,0.0638874450359487,-0.247798600289464,0.158582123755735,0.133315713589875,2.75050077920677,0.0975852828217954,-0.435867024687486,0.0630339072583924,0.620725017873449,0.0413442288957987,0.284766426020063,0.264862559539719,-0.0977830186246024,0.221485679484728,-0.569701134145819,0.062669403785484,0.466126224807589,0.0395918858091309,0.0819385785682741,-0.158731418283387,0.945594259805466,0.0814263610284009,2.37947031278755,-0.534984430270464,0.201279461605121,-3.17851611040014,0.00226445632843669,1.03659230970345,0.649079772599247,0.104061611499416,0.135377437468671,-0.0524673183522669,0.00914511207509474,-0.00113937098356986,-0.680605595849951,-0.140681338302883,0.0275363132876733,0.379924673112318,0.0664901481810754,0.717636922719659,2.38063652146234,0.0152220609282514,-0.038111800441369,1.42407232683417,-0.107195148207803,-0.0337510017297598,-0.308512598268211,0.273716027811953,-5.81502211504501,63259.0830000057
"12",-0.158721726377503,-1.19641224789554,-1.22825094914034,0.013998449483163,-0.102098241357134,-0.770444473201423,0.476334257954433,0.0621151882296295,-0.277846757480124,0.163733558181741,0.152251306225821,2.78059438066207,0.122081969680273,-0.424556082401679,0.062950564213403,0.740624414857553,0.0457635235777598,0.23313436715474,0.277936919944772,-0.0880966283204875,0.293668004346875,-0.601372125984139,0.0746278363835647,0.441496979435802,0.036366013940674,0.0804334189538632,-0.197606683068466,0.669632246422541,0.115712582273902,2.51550430042783,-0.561302986454315,0.237510662266988,-3.27812305034593,-0.00384864966433453,1.00049526265283,0.605116344787478,0.0891899752854033,0.132520841512358,-0.0475400610554652,0.00741560195949609,0.0095777691379603,-0.946872939846677,-0.0358630597395766,0.0222259967085436,0.384376257802336,0.0656933773315878,0.756220951812535,2.36455334450223,0.0121648996901225,-0.000824424120108024,1.47311713430559,-0.327632597039243,-0.0305040482082049,-0.385779652566043,0.241425076191208,-6.09576040210282,63255.5629523005
"13",-0.234893484007801,-0.074311342921548,-1.83439847573575,0.038575636110212,-0.178771992631605,-0.740045404806144,0.469392468386195,0.0498152894400451,-0.279689671656299,0.164325303106255,0.154317119972221,2.75058307903156,0.256515017166989,-0.415819329872063,0.0738567311460236,0.586725767018545,0.0534360344397523,0.454706727731242,0.204098268807552,-0.0563032906955616,0.321330103359103,-0.288894402101895,0.104231511414292,0.230655126352404,0.0204354286764427,0.0507953253981143,-0.225585836348875,0.998595902730868,0.280202596503426,2.20357867495561,-0.448362695715184,0.224477486302714,-3.26052177769065,0.010831264224243,1.06424550765243,0.734518391774799,0.104628111780835,0.129867764995215,-0.0393272137160837,0.00616898958680313,-0.00222877330129745,-0.950511509208606,-0.0538299971810906,0.0246786228628358,0.397409105061928,0.0668426640501081,0.850584086458425,2.3232798937407,-0.00058076609050564,-0.029053916968436,1.45103313407669,-0.35835193627335,-0.0440433084985738,-0.398161646961472,0.243406968025758,-7.10467093372491,63252.9488367695
"14",-0.197949995992718,-0.257966339705258,-1.67106471739207,0.0585109506542235,-0.12504230149602,-0.750915171824846,1.65181489141152,0.0393695650865908,-0.205736429632991,0.167266124008802,0.135984464500052,2.73340015200913,0.233010557435087,-0.487733839571566,0.0617529038870745,0.661192408574342,0.0566494095121086,0.348908768459545,0.238413683398692,-0.0531242514929832,0.142481727576742,-0.140402985797032,0.0791881534727307,0.351220121911564,0.023771303253458,0.0440753970885347,-0.49000350315567,0.884937482517937,0.179661100383263,2.04471810706756,-0.620884559062623,0.208795183475895,-3.32307155836746,0.00980811086411564,1.02617547325672,0.651423489183415,0.0684712027534058,0.14187694676702,-0.0330910018649502,0.00812576730725018,0.0104334985958689,-0.688364736466281,-0.138756629416742,0.0191480801396268,0.345130175111497,0.0697294677968645,0.890806230079949,2.31024760407548,0.0258452532966916,-0.0470383631621774,1.42397870991015,-0.0853962650917717,-0.0230697558303336,-0.341590289111789,0.228801709638961,-7.44506841485371,63260.0796083074
"15",-0.168900853368441,-0.863697469025152,-1.69283002893544,-0.0120213696958646,-0.0369128235350652,-0.723877076756017,1.01932136168482,0.0737000640654628,-0.312951500653279,0.155175355258565,0.14920478757648,2.77235639432564,0.201983094932288,-0.457037298399318,0.0537236577806281,0.885914911161855,0.0381902213785235,0.272960331806572,0.263694655346917,-0.0900271954246704,0.175903933904203,-0.694392947309919,0.05850314837651,0.266709010637321,0.019704211880514,0.047247300515891,0.0333707348490377,0.954672355453744,0.322259812559596,2.24110517051527,-0.45031122033879,0.247490885453257,-3.23597468734026,0.00642463695312006,1.06492848504002,0.772572649778108,0.0763622808308425,0.152071771326189,-0.0439353567533313,0.00785588202260335,0.00526617124659578,-0.98840875991251,-0.0809262513733432,0.0220175018872415,0.387303735623651,0.070075611947761,0.83325858038033,2.38816152838873,0.0236368072653283,-0.0254197865646405,1.42928485101423,-0.256935872304389,-0.0609082393508776,-0.313009602896855,0.210717181468557,-6.80086393318852,63259.3682965668
"16",-0.226557004325248,-0.824875674793467,-1.85673747221463,0.0621926302335472,-0.0987619272995208,-0.736386702106772,1.17139009481381,0.0838314191861419,-0.243716774681266,0.151053587716075,0.132863727254037,2.71321538107505,0.307347522727286,-0.340936240252513,0.0468538583177281,0.626862725620658,0.0595401421574019,0.321386363827175,0.244833880864311,-0.0526336469441884,0.305430078035067,-0.890083365027057,0.108410408107352,0.180943735781891,0.0323353071940359,0.0401231185905949,-0.0935714260540195,0.708402014523167,0.287421464411706,2.19630928767392,-0.4308600641469,0.191516709348353,-3.15105722176725,0.0171690367639122,1.05928219405563,0.626636985759447,0.103332294060073,0.135454829036581,-0.0228939596247961,0.00677389505555066,0.00121527289779971,-0.612854473149796,-0.128757230309175,0.029881925833658,0.374095376333841,0.0604374414016714,0.83231830035111,2.30794889531803,0.0067249960934835,-0.0255820539710771,1.47609045839073,-0.175466594245512,-0.0743461614923865,-0.372393713307862,0.304646664218194,-6.79837396139644,63256.6566621334
"17",-0.255720581520439,-0.486329887340582,-1.71893785669057,0.0595919980354444,-0.137875674148435,-0.746401896607863,0.872666184926628,0.0688218305313614,-0.2058519909145,0.132353986387247,0.150178973586748,2.75734445124913,0.31649111149586,-0.323759063831069,0.0360934327121315,0.43935114255752,0.0636339206964861,0.295612230480552,0.256167456486733,-0.026752410260939,0.428688285924488,-0.587267516822716,0.0709104570342388,0.365356155964734,0.0144498736446792,0.0290460176007334,-0.407566989109211,0.742156167684199,0.25431969166625,2.26202636504962,-0.835265174969593,0.201467689690344,-2.8349071130763,0.00642454558852442,1.09030937796012,0.663858743263201,0.077759937206071,0.143833686282434,-0.0391706179681418,0.00700071994610628,0.00463445833329664,-0.934576921824092,-0.106181275533644,0.0190160328319659,0.368693916575868,0.0626950272570773,0.833415351474213,2.31923450840107,0.00732019561740479,-0.0235991755095271,1.45087933894404,-0.193343503839626,-0.0484596964156665,-0.321503405074934,0.294071830430627,-6.90406486405032,63261.5817419425
"18",-0.142930419039317,-0.5696951687388,-1.51054942608769,0.0430941054751418,-0.00562375984358954,-0.744263693374246,0.741089022586857,0.0518631482153956,-0.255958397818988,0.150593108247029,0.128445568852232,2.73414619006578,0.103257483727342,-0.397783560560114,0.0606493794897254,0.647582538924296,0.0620854990878435,0.324910385181554,0.25458651968177,-0.0876450814497469,0.192345137673208,-0.305937897540656,0.0535531717662004,0.249740717463186,0.0314409181690867,0.0422491526494605,-0.0125798196051288,1.07288042078299,0.214362350512128,2.33112403272309,-0.317257664062236,0.198500183371374,-3.15002444714982,0.00792521020329548,1.03314350239848,0.70299854370088,0.102444626132296,0.150896788277537,-0.0626892590643234,0.00755427254541629,0.00432034108203965,-0.547668134457578,-0.0636433539731279,0.0250435454962833,0.34867241823406,0.0733449400370373,0.729605182860149,2.34670499287182,0.0265657647388894,-0.0461118476299325,1.40834666092028,-0.146395272047833,-0.0838538565090803,-0.364054352621169,0.195910279959784,-5.93356192833755,63259.8515572466
"19",-0.15466643261322,-0.532414736163644,-1.39654178127215,0.00375074754689767,-0.174776113502428,-0.736303134305571,0.899079245922361,0.0455048571961506,-0.229445369120906,0.11022401053266,0.132932626600558,2.77955493132777,0.186736822791931,-0.426418159328718,0.0571681138328485,0.758303159355974,0.0760363273362916,0.320762570288901,0.240207784843646,-0.0589393872912024,0.281426198508035,-0.248034631930873,0.0887004996373895,0.258595684643488,0.0193833263372761,0.0539944970500009,-0.540971309476387,1.10287304477906,0.163210371628151,2.20458230976424,-0.718605674837841,0.250921356963368,-2.50528154147803,0.00286809176089916,1.06546655193914,0.71357623758511,0.100393256734756,0.147091574959586,-0.0427531827705108,0.00517879256398496,0.00460260460769435,-0.64841900128469,-0.0746857745612566,0.0328681286496346,0.365677945094491,0.0731215244736456,0.867801288857897,2.27425075810342,0.0105474505174933,-0.0597820767532832,1.40912812311942,-0.0661837521872131,-0.122003282533035,-0.374211185517681,0.197718506951754,-7.14136401072968,63257.4846718254
"20",-0.231105199157855,-0.465192669835847,-1.67232816883547,0.0320185814360531,-0.0174383908124681,-0.735470359081255,1.18930387242359,0.045282944926521,-0.207016280077852,0.109846415403352,0.142292979404507,2.73918001430985,0.203304021618346,-0.454995648685293,0.0313892497051718,0.548973663397887,0.0298418517157522,0.343275233344102,0.239141360010292,-0.074444691404484,0.286963768277158,-0.293998313819136,0.087832355718488,0.360249133188398,0.0400253826046988,0.0672735050372296,-0.540970790518143,0.838786101122526,0.205714680416221,2.32195921571069,-0.541228626513137,0.24858132517206,-2.52614524109266,0.00775034569427163,1.04581920629495,0.756757541717246,0.0810939127519404,0.142676497584428,-0.0484326544459416,0.0092121097861967,0.00833847822802463,-0.832654217911872,-0.110784152089495,0.0211920644248985,0.339700282461022,0.0604746559384752,0.790828742176237,2.41441432981165,0.0146348909687913,-0.0164004900839343,1.43998815528777,-0.350365918503933,-0.0304157525392501,-0.356702496910565,0.34285585323781,-6.5098040356679,63262.4440634168
"21",-0.178335539208951,-0.888318689227639,-1.63257975663711,-9.0473186450204e-05,-0.216783837709032,-0.72363145058303,0.904816457181498,0.0555725854630591,-0.185632233589561,0.12445335863817,0.153301339906759,2.75007173019623,0.205075562794635,-0.548395778594908,0.0638761558103382,0.73622194528818,0.0515665167402744,0.347013724125756,0.244318241642941,-0.0451426052053534,0.233219097278268,-0.422644305399673,0.0846480378756178,0.359975753868682,0.0498100134754842,0.0170261036543179,-0.496027391192724,0.922361325725442,0.212340694315156,2.27990331232768,-0.545686746831063,0.176617196956211,-2.68893639978358,4.98189126874175e-05,1.04083113430296,0.709373213081286,0.108822186067143,0.136570238391824,-0.0312714734315503,0.00636336055622088,0.011069698907084,-0.944127834596531,-0.0550923329135394,0.0211214513582094,0.295052773872107,0.0641706350019933,0.812754441429158,2.32536431807296,0.0166452880282329,-0.0372644863154877,1.49462823450847,-0.27465423778756,-0.0869951841786109,-0.349449227259593,0.21695432155558,-6.734026449841,63263.6979714789
"22",-0.171125790929926,-0.883413792405951,-1.4942310836192,0.0131516957794878,0.0147922774549548,-0.732869367818506,1.28082698183704,0.0590352082349879,-0.207220320566876,0.121758778173025,0.147186520258113,2.75825022714007,0.160606789155992,-0.411563683201778,0.0560738046187464,0.614827296125084,0.0541754649781569,0.296218571466234,0.254827576667627,-0.099166378432299,0.271087338365367,-0.503294774358486,0.0663568794925644,0.432232323196988,0.0377276492012482,0.0618859616769305,-0.457790521387691,0.913495325864241,0.196397762809345,2.16213106040012,-0.54743739768395,0.22641508875331,-2.58012038442702,0.00104346330848828,1.09066645195896,0.687014586149643,0.0681349187017482,0.134702422529045,-0.0403785225523188,0.0103051612736574,0.0116670447948488,-0.841415336199136,-0.11757657250145,0.012467304983464,0.370221158285026,0.0623741250956788,0.775701918945684,2.31695694073938,0.0161059419736979,-0.0194684927799187,1.42618757294293,-0.274946146404128,-0.055073414324572,-0.400496578913049,0.317471969496323,-6.52275770587219,63261.8895363573
"23",-0.257744200855209,-0.254829230468652,-1.70416362186377,0.00782483691444956,0.0183947825532118,-0.743097307876898,1.22058117641723,0.0610762832075727,-0.19488718522888,0.125870892017787,0.144030605864935,2.77868583961687,0.277463226498301,-0.481361666713315,0.0481089191917524,0.612574240594561,0.0603335431358608,0.341158494332825,0.24726082732469,-0.0900145936257487,0.35310023569967,-0.438616332237265,0.0806711063342094,0.514342514665492,0.0288068726534633,0.0283854430048139,-0.276840884748894,0.830806001480151,0.0525555745104666,1.71388235593873,-0.768087436298053,0.211399206738155,-2.69701088251259,0.00180659975289536,1.01372150293856,0.659568345194287,0.102545034173386,0.141508608803215,-0.0698633815573509,0.00315888402582476,-0.00290859199813804,-0.805715991231714,-0.0845485712068796,0.0195302685570417,0.324984951838391,0.0700924683458434,0.779376033307834,2.37715209539201,0.0100708727115447,-0.0153376711590142,1.44248562384647,-0.249352323013958,-0.0298023014255134,-0.374830627835267,0.19645736729661,-6.38602715403765,63258.5268179776
"24",-0.243691253130895,-0.934336408107654,-1.44767722289156,0.0142150977240832,-0.0714500226060408,-0.705567188151015,1.39227717428255,0.087388571697481,-0.210009236942814,0.129333197877794,0.146018335210984,2.7848158886398,0.119958200172703,-0.440384038935607,0.0629620688922461,0.532707929678139,0.0395730240891326,0.329551988393591,0.24415047794353,-0.0918309955021188,0.300961299963013,-0.910787876747787,0.0759088884544673,0.216153051487562,0.0375548794097165,-0.00795707511852671,-0.000873535763130403,0.81705048456252,0.408998975281501,1.80728820079808,-0.35823447698833,0.206504978425504,-2.75899498238995,-0.00840409559430051,1.1043470674059,0.65898054029027,0.08795899967755,0.151665807391966,-0.0287263176465655,0.00279705410947002,0.00880599222890707,-0.880512136570154,-0.107937827263553,0.0172499409466083,0.352189467438816,0.0697842151339435,0.746673275077685,2.35918421016221,0.0117504430013676,-0.0148904588132184,1.38872401263605,-0.252625418052697,-0.104842963114281,-0.349516224411179,0.249003433818688,-6.1070029253748,63256.0483655966
"25",-0.231632562415506,-0.561096554798116,-1.40995256479624,0.0166760263232126,-0.0510842597910772,-0.739367227154587,1.45912298952138,0.0744840720210305,-0.212238175765441,0.12453993289475,0.132978332713299,2.72838687142958,0.161019353887884,-0.433392214438681,0.0380984080729144,0.464530907560355,0.048283962935979,0.293622263018372,0.261911774117785,-0.0871411859024605,0.386437637193508,-0.716526066365874,0.0575144434053144,0.288440837452219,0.021505619308241,0.0636531857095794,-0.311557820426474,0.801944426978268,0.228430866700516,1.83656041994463,-0.565904262671429,0.24638870492232,-2.70130895239888,0.0141223131988698,1.10356999480516,0.635576711693994,0.0733878583685896,0.141615348219546,-0.0278057950535511,0.00728337802796735,-0.000486225090606438,-0.611404585398157,-0.139821328398903,0.0251688170345242,0.377308675774765,0.0675786086748827,0.740382525798086,2.33065639696367,0.0127654466240923,-0.0170179854349464,1.42454708486815,-0.200703981475046,-0.0936656774522845,-0.3783906487922,0.257642095413048,-6.09483403939739,63266.971930085
"26",-0.274481744018776,-0.476037587923275,-1.70122308950909,0.00736033073144083,-0.153883190067055,-0.701757164220501,1.15631661530543,0.0809952949671328,-0.277090546539985,0.134249900603619,0.153084484675701,2.80759452801592,0.257700228924723,-0.361505616255599,0.0443833383758967,0.83071066345504,0.0544781998476249,0.368917522067764,0.239223017027487,0.00476503139782516,0.2907221025608,-0.78012889859679,0.0751341761605916,0.391745318712085,0.0234127210547445,0.0153697202452607,-0.138837560829078,0.842577577496429,0.222718110134455,1.69066166384819,-0.695288370335089,0.188917957341131,-2.84431006696152,-0.00512308589087692,1.08233652343959,0.675314277172397,0.0797176674959471,0.144565354694206,-0.0222860281712374,0.00923699394759985,0.0065444415069463,-0.969909863687654,-0.109211026637513,0.0209561095590543,0.417017550314371,0.0650625371716463,0.882964163537644,2.31123233086733,0.0162275969983777,-0.0460343351208176,1.40157850537949,-0.114580015687863,-0.0679044291647025,-0.354434560968119,0.303491732915284,-7.33317352962777,63261.689110717
