"","agem","agerace","agen","age0","wm","wn","w0","eage","ew","em","er","erace","egender","ehr","en","e0","m0","oage","ow","oe","om","or","orace","ogender","ohr","on","o0","rage","rw","rm","rrace","rgender","rhr","r0","racew","racem","racen","race0","genderage","genderw","genderm","genderrace","genderhr","gendern","gender0","hrage","hrw","hrm","hrrace","hrn","hr0","nm","n0","yage","yw","ye","ym","yo","yr","yrace","ygender","yhr","yn","sigma_h_Sq","sigma_h","lp__"
"285",-0.153109989603014,0.137551183262118,0.0408783989133043,1.88169495041185,-0.0105464403849643,0.0542675795955874,1.06248354289461,-0.0148886966833477,0.077050513685757,-0.0832395201683475,0.0334590203883329,0.180927005637169,0.252858915152121,0.244355662063771,0.0704164304372277,1.8975632355357,1.07290780074591,0.0118746028365145,0.0300581902104271,0.0321686641013849,-0.000249476440398466,-0.00821552080632956,0.0311680098773964,-0.0550340917230182,0.0288923439438028,0.00532486071798321,1.94711926179702,-0.285728879590388,-0.110251164952081,0.0256033255337308,-0.0693578606936886,-1.23381044170417,-1.84349579853754,0.203930291531872,-0.036815334362087,0.283693777381476,0.304895412284226,-0.645048797913769,-1.5559541810338,-0.377710737552991,-0.44255628136467,-0.80500931637903,-0.474950663147937,0.177906935034025,0.419549192241348,-0.232298732665655,0.0980959215317157,-0.16441558375233,0.110336120683118,-0.0545872622737455,-0.0570640800614929,-0.00217614476623553,1.23627256632042,1.59567752437037,-1.09631746229175,0.424917513967304,1.42454341791897,-0.294560241180167,-0.778483593251207,-0.783783547688892,0.750628195897378,0.721475533602256,-0.188706383005229,8.81035414756123,2.96822407300413,5382036.86044744
"286",-0.152846085683284,0.136832604337926,0.0396592795500526,1.88186169860087,-0.0119611718087304,0.0523521886990839,1.06230263462856,-0.0152795055984237,0.0764798242811514,-0.0840708768135514,0.0342433089387442,0.179404609855181,0.249569583255565,0.240077910877032,0.0697141513008625,1.90368748639916,1.07322593703699,0.0119995091992339,0.0296934652715017,0.0316281778846658,8.23996245923591e-05,-0.00907896712733633,0.0317326916874241,-0.0508204926078458,0.0349148764962233,0.00474099624426283,1.94983833010132,-0.284275936337601,-0.110315879012029,0.0240320631705428,-0.0655690264211354,-1.23331318499407,-1.83983613658902,0.203585921755547,-0.034331027948946,0.281132653848995,0.300085340955626,-0.644430137742083,-1.55478552665683,-0.376864220115218,-0.44292737798836,-0.78970401907775,-0.475256869346171,0.173496000417576,0.420058071601207,-0.224560412971919,0.0990206062648779,-0.164408657045743,0.109013082039568,-0.0536764247221952,-0.0568997295928808,-0.00146120204705104,1.28257280529262,1.5930105899059,-1.09382340105841,0.423603305965225,1.42173364358543,-0.289864692429931,-0.778633960610291,-0.782228662024644,0.750635240437802,0.721797743234477,-0.186142912140269,8.75426038369213,2.95875994019321,5386912.64581393
"287",-0.152754960197453,0.136150815497482,0.0399199262736774,1.8818447019076,-0.0115011767074542,0.0527950259459039,1.06236753361221,-0.015320520766969,0.076438259461076,-0.0837141240612469,0.0342595749603985,0.180432289655844,0.249615880964552,0.238083434575328,0.0696185787235589,1.90473340657589,1.07343161640309,0.0120136574123026,0.0296915327788295,0.031519317689076,0.000475431579625377,-0.00933608785340554,0.0309159291798743,-0.0502703609111604,0.0345408065246625,0.00485408238974667,1.94962951642864,-0.284836691928005,-0.110567433256268,0.0238937943384035,-0.0650659728135044,-1.23343033951762,-1.83920200871422,0.203867941048491,-0.0342789387329199,0.280949173242491,0.297749697700285,-0.644184850380441,-1.55445569324554,-0.377029687313894,-0.442880081708415,-0.787500188337425,-0.475224777524284,0.172799106242479,0.419959362984997,-0.223168179900693,0.0991470982375491,-0.164506258544491,0.10910038522953,-0.0536547677952747,-0.0568363166163948,-0.00160201216448999,1.2885012679666,1.59261463466387,-1.09331995985364,0.423531839252241,1.42154735534574,-0.28927632610911,-0.778486948549282,-0.782061803259743,0.750736708197397,0.721791722173909,-0.185573914074765,8.715514622884,2.95220504418037,5387552.37342438
"288",-0.152761738190666,0.136318585169034,0.0393102288485516,1.88176943405418,-0.00925027840805376,0.0524955159001825,1.06225948001664,-0.015301337386486,0.0764256440458995,-0.0845565777618616,0.0344006969374083,0.180246715447726,0.249063392671438,0.238555501841391,0.0698068673690775,1.90545128801903,1.07348674680386,0.0121765392692495,0.0297467219112228,0.0313985068099309,0.000880920104291179,-0.0100722184366536,0.0315654671524492,-0.0500613498600424,0.0329633984127993,0.00485377055162083,1.95003892482214,-0.284681101232122,-0.111189713634943,0.0241743109969792,-0.0677496646932356,-1.23319454743223,-1.83892185202247,0.20402288985464,-0.0340203539458048,0.280824056526453,0.296725126540222,-0.644195564965009,-1.55439221079597,-0.377257213262459,-0.442800359199609,-0.785269117030651,-0.475145636866019,0.171923675216931,0.420006330027531,-0.221810172082796,0.0984958637115534,-0.164498600102286,0.109278272169074,-0.05333866718165,-0.0569254487794056,-0.00186043231199357,1.29520776710303,1.59209839694499,-1.09305787970114,0.423496291581105,1.4210815193308,-0.288862176365018,-0.778362118413356,-0.781892441398899,0.750659516492672,0.721949949237784,-0.183773743633033,8.83923785053357,2.97308557739826,5388218.14256624
"289",-0.152635070182418,0.135964924130602,0.0392792515873475,1.88202150882823,-0.00720857830321414,0.0522780118900991,1.06222524747705,-0.0152772016015626,0.0760922896540333,-0.0846816544660582,0.0347832045735025,0.180102515588575,0.249771994156704,0.23760253976643,0.0694458657940386,1.90706900990622,1.07349818103253,0.012330148324669,0.0298322564678306,0.0312972274844558,0.00114295020755287,-0.0104489549361982,0.0311366377941251,-0.0495253959876312,0.0357315669582307,0.00496093696665011,1.9476814407691,-0.284234738585374,-0.110745536218238,0.0238074872772977,-0.0651908904718785,-1.23270252423728,-1.83865761137657,0.203919009202623,-0.0340814022708512,0.280234715731716,0.295599593879993,-0.644114275017319,-1.55431218191329,-0.376799095262896,-0.442827055428299,-0.783129458741814,-0.475220521863087,0.17089546569854,0.420009866848586,-0.220369508301739,0.0984774096344133,-0.16462873425367,0.109243764647696,-0.0530839931190738,-0.0569941856119481,-0.00202774021021178,1.30291662937,1.59137136812872,-1.09228887690886,0.4234173711288,1.42073717577832,-0.288005623683964,-0.778317796395014,-0.781730105365471,0.750740873806963,0.721994263254045,-0.184190257168933,8.82468927264559,2.97063785619277,5389027.2180668
"290",-0.152699584740048,0.134624444874541,0.0395689849299152,1.88209722809011,-0.00856409944932028,0.0518270925943054,1.06222953054462,-0.015406136772876,0.075951061829028,-0.0842055491888693,0.0336468235764473,0.181106144332487,0.249695241959351,0.237876905624542,0.0686200761367563,1.90846326419788,1.07347890545099,0.0122312518795879,0.0299586373989094,0.0310972096483753,0.000486160082674899,-0.00913302886372559,0.0311971063257076,-0.049012018729197,0.0339346016729411,0.005021663783243,1.94735718772878,-0.28387289380265,-0.109953159044548,0.0233106057688612,-0.0693022890199868,-1.23245638619475,-1.83787218710851,0.20390689998133,-0.0338221698269109,0.279930193311409,0.294935795982535,-0.643817747132517,-1.55384557144105,-0.376531303938449,-0.442541620240826,-0.779228021839033,-0.475103236425472,0.169331158164909,0.42004885623587,-0.219187717306904,0.0985901020438974,-0.164675403412599,0.108583539745836,-0.0530146712793738,-0.0569575410144696,-0.0018116858142523,1.31534602651887,1.59047022299518,-1.09151402282931,0.422936993568488,1.42074416317955,-0.286554722131808,-0.778273056129065,-0.781287331591564,0.750798878469097,0.722176649762379,-0.181865890558347,8.67375751121579,2.94512436260607,5390268.86274434
"291",-0.152444161862906,0.137494308965672,0.0375756171892059,1.88215700075655,-0.00903313180032199,0.0515300405944376,1.06247419858118,-0.0155534898961985,0.0754427331624654,-0.0836257016329997,0.0337566477259866,0.178644409101091,0.246408661028432,0.245884236086095,0.0682958340819497,1.91286611020148,1.07317588769993,0.0121608976490467,0.0301626433299701,0.0305752868861173,-0.000670140012625298,-0.00906109185736194,0.0311101371446035,-0.0457771211259311,0.026180359652506,0.00461993957090857,1.94463337840292,-0.280223678753193,-0.110076629088616,0.0236032552116309,-0.0617621466260844,-1.23243962475352,-1.83582691179385,0.203981442789,-0.0324597351770939,0.277909162924484,0.290896690737903,-0.6428935704734,-1.552942959275,-0.375480134236463,-0.442174049663747,-0.769686322987544,-0.475233675601504,0.16607105180453,0.42058390178428,-0.214044463517044,0.0972741010214284,-0.164909976890817,0.107125964209476,-0.0521445959182133,-0.0566824484708609,-0.00135091268605544,1.34647338504511,1.58822775691158,-1.08963111767384,0.422609275350362,1.41920281802502,-0.283180621313204,-0.778093495274397,-0.7809457266416,0.750226019783023,0.722533854462104,-0.176412538971335,8.79891493309661,2.966296501211,5393489.57961504
"292",-0.152395782209799,0.136669472929877,0.037786507811889,1.88219896961239,-0.0103325981200545,0.051384984499361,1.0624820629603,-0.015595427689397,0.0753792671276282,-0.0834926210937523,0.033549676098569,0.178692800238522,0.246467361198086,0.246147898653388,0.0684225996623731,1.91290433629326,1.073154600607,0.0121652035803981,0.0301047720725137,0.0306472381455669,-0.000652045690069587,-0.00832480383501601,0.0313032514265455,-0.0457527541977013,0.0256841967235172,0.00463886310230417,1.94492323198533,-0.279846848565863,-0.10973111272732,0.0236304133189943,-0.0616064872755177,-1.23246088952563,-1.83571133037097,0.203946754929514,-0.0325198925262444,0.277842288610152,0.290303381269688,-0.642869021842061,-1.55286333580881,-0.375332393257118,-0.442185151878936,-0.769398815084235,-0.475236049029369,0.165965022073424,0.420642011481945,-0.213863986857245,0.0971115052322288,-0.164927468380105,0.107162112369918,-0.0522504665222923,-0.0567121133006772,-0.00132374558546627,1.34704784884742,1.5882831891781,-1.08960473366564,0.422591015279589,1.41918236513576,-0.283032886621055,-0.778085520136241,-0.780912666308044,0.7501519829062,0.72256461793111,-0.17652978865987,8.78734304030017,2.9643452970766,5393557.10571894
"293",-0.152393024654627,0.136881551097962,0.037850280745657,1.88222718899265,-0.0100393012174998,0.0514731365117268,1.06247132054339,-0.0155852169313191,0.0754007870893293,-0.0835020108137433,0.0332025131096807,0.178645665591109,0.246346144625469,0.246474673251037,0.0683878008404623,1.91291243099717,1.07313124337185,0.0121189321856262,0.0300927286908265,0.0306572422345559,-0.000649870178546756,-0.00862723215494151,0.031278084719547,-0.045816971518336,0.0250314323211054,0.00462624414637063,1.94510486472541,-0.279858282839913,-0.109698778349188,0.0234423282188355,-0.0617807348512687,-1.23245565775915,-1.83567293272247,0.203942400814002,-0.0325057763402367,0.277814823664693,0.290463755151768,-0.642878697071869,-1.55288559696416,-0.375314193451152,-0.442164705446868,-0.769283405556796,-0.475251083133161,0.16594383392647,0.420665675466666,-0.213791280897713,0.0971133506894103,-0.164930871505172,0.107203913306355,-0.0522692718423251,-0.0566951532175119,-0.0013386761230219,1.34729914951897,1.58825082409829,-1.08960597706318,0.422560504829703,1.41910896258048,-0.283001533241264,-0.77810150813267,-0.780865706661427,0.750136643472635,0.722545875963983,-0.176581840801389,8.77440070142468,2.96216149144922,5393585.76434934
"294",-0.152224429329759,0.136665750091616,0.0382663006793218,1.88220089006805,-0.012646619450401,0.0515892978290587,1.06256811223118,-0.0154887173278125,0.0753925451107101,-0.0834373324423882,0.0334270177245696,0.178725503631398,0.245725907321239,0.245318863220176,0.0680588906348892,1.91316414651278,1.07314684093667,0.0121853575178444,0.0300574541952987,0.0305684180706706,0.000712017918707824,-0.00813416620098246,0.0310901396957293,-0.0456754472807013,0.0248460727557353,0.00465388345523041,1.94571887241876,-0.279723256440764,-0.109498429922032,0.0232352206849744,-0.0637642077223275,-1.23246167413575,-1.83536836045679,0.203952329770358,-0.0323737381429304,0.277672129552036,0.289816961580656,-0.642879251025957,-1.55268796941111,-0.375171411227012,-0.44214458121519,-0.768563209533018,-0.47520190967982,0.165723919621733,0.42062998395381,-0.213729496314034,0.0977583440118383,-0.164914433522331,0.10705663077458,-0.0519613892978149,-0.0566736280851298,-0.00130169311008583,1.35075041986216,1.58786817441835,-1.08951209093595,0.422552150157795,1.41884046536617,-0.282596237587027,-0.778040186618515,-0.780792118158436,0.750122506681701,0.722490679223017,-0.177195890278074,8.79030687237091,2.96484516836392,5393910.48153044
"295",-0.152089589673478,0.133449585348719,0.0382243795359362,1.88241314398493,-0.00743632603795319,0.0513825663987091,1.06257286297961,-0.0152303327656781,0.0751254212838591,-0.0830852537073232,0.0344514829929077,0.179723884031031,0.243732358816492,0.242008290323229,0.067210393427476,1.91647744573124,1.07349899548983,0.0115296126488343,0.029413726806019,0.0306891340637831,-0.000551374295695782,-0.0102094800791617,0.0304912989682037,-0.0428086353875125,0.0296672350360879,0.00461309053967848,1.94354978319322,-0.278247959534014,-0.110106730648624,0.0222408024929074,-0.061729751687531,-1.23259053674843,-1.8335825776209,0.203902792394474,-0.031072873214831,0.276646210378892,0.284674791866265,-0.642396672355227,-1.55221599016991,-0.374082002445946,-0.442393800285552,-0.76030782860121,-0.47524242524782,0.162408089550885,0.420756685378504,-0.208217754641194,0.0977110875120753,-0.164942023236659,0.106392706515839,-0.0511379992647976,-0.0563941387703953,-0.00161913142165622,1.38245661730374,1.58628066272541,-1.08860226637745,0.422058347790761,1.41691805637366,-0.280033726083141,-0.777933115753632,-0.779886601800076,0.750310103587948,0.722628654096298,-0.174581171073846,8.6672304690973,2.94401604430025,5396918.51824234
"296",-0.152250388154854,0.135570352786185,0.0380581647257003,1.88250119642478,-0.00709895356687738,0.0513514355614957,1.06250009152252,-0.0152019214701525,0.0749942534120221,-0.0823718154804752,0.0342837171168363,0.179585929040988,0.243817679996937,0.242990888545841,0.0668142474913303,1.91678256109071,1.0735096967331,0.0115542341367858,0.0293349638822322,0.0304672113887271,-0.00178566497169205,-0.00956155525448404,0.0300012269974075,-0.0424053330418559,0.0291478383728742,0.00470438526841319,1.94365612207243,-0.277889866594755,-0.110932569286956,0.0220039966116083,-0.0646240854225501,-1.23251508463256,-1.83321412109372,0.203846051364593,-0.0309510655418789,0.276442696981177,0.285082433108415,-0.642406002411654,-1.55210239837913,-0.373972985955866,-0.442411623175392,-0.759103684904627,-0.475243088323529,0.162024113853235,0.420760241891968,-0.207671955055651,0.0973934650929597,-0.164835215778695,0.106320541341718,-0.0511137035055726,-0.0564363023257346,-0.00153593022979839,1.38612394291925,1.58597043402695,-1.08823883484481,0.421856166080284,1.41677567630084,-0.279632613226242,-0.777859680417688,-0.779673511536056,0.750279337897132,0.722690769569524,-0.173761568247649,8.70139403753232,2.94981254277832,5397295.04235124
"297",-0.152320784031262,0.135104720046429,0.0381754690966314,1.88255215885428,-0.00782013707159232,0.0516777643637165,1.06248110916285,-0.0152031289700334,0.0751268032365674,-0.0823979159666305,0.0344895379424017,0.17966440397688,0.243457690825029,0.241804067403023,0.0667730358122657,1.91729405629211,1.07340626792558,0.0115870199621128,0.0294133296330242,0.0304155395479287,-0.00137693041577361,-0.0103675717986138,0.0295795682933833,-0.0423893747639839,0.0271191629867452,0.00449293894554787,1.9433580886999,-0.27736369538013,-0.11117834566973,0.021706867332186,-0.061260028137006,-1.23255250495079,-1.83300392646404,0.203753234448015,-0.0307412272749418,0.276195922413061,0.284136409395055,-0.642338121000101,-1.55215106936069,-0.373942798591107,-0.442383591342212,-0.758144933493268,-0.475316600185091,0.16172564563527,0.420697692103714,-0.207333122442835,0.0975816929264257,-0.164716457921782,0.106188933323388,-0.0510887391530456,-0.0562960602994084,-0.00149187057897975,1.38866644745045,1.585738995775,-1.08819618414506,0.421881263013123,1.41669398532936,-0.279056323424596,-0.777838278969814,-0.779711847391646,0.75018704904494,0.72282399844602,-0.173235821574897,8.769089213268,2.96126479958615,5397557.23552421
