"","agem","agerace","agen","age0","wm","wrace","wn","w0","eage","ew","em","eo","er","erace","egender","ehr","en","e0","mrace","mn","m0","oage","ow","om","or","orace","ogender","ohr","on","o0","rage","rw","rm","rrace","rgender","rhr","r0","race0","genderage","genderw","genderm","genderrace","gendern","gender0","hrage","hrw","hrm","hrrace","hrgender","hrn","hr0","nrace","n0","yage","yw","ye","ym","yo","yr","yrace","ygender","yhr","yn","sigma_h_Sq","sigma_h","lp__"
"11",-0.0694303935977868,-0.00250600759212265,-0.000878607567126786,1.47851236465683,-0.0121740291028856,0.0011749308316026,-9.42983294766896e-05,1.17819905874965,-0.0126855081797842,0.00133888594132873,-0.00161329692002653,0.0244814276750514,-0.00261645787163731,0.00264768062158083,-0.116286835253827,0.0260816126910232,0.00447031015048645,2.25980871246911,-0.00736605379525471,-0.0034375337982531,1.24110437863784,-0.00379095074759227,0.021787184500504,0.0012158946239553,-0.0148538042968788,-0.000995370391050882,0.0257110271395475,0.00961814350440881,-0.000965053728385433,1.61704253577624,-0.103874951065675,-0.00604575519682846,0.0194380164142054,-0.0130637176527142,-0.835898867297796,-0.128551026094801,0.632343556117061,1.15305687616528,-0.153314055153918,0.0342541387054254,-0.0238814428450119,0.0138695979251084,-0.00362059394693735,2.97883970774104,-0.00671994403607616,0.0397064324511441,-0.0738590923761522,0.00108204836034601,0.273218686651671,-0.00296842087715639,-0.223287843662056,0.0042825152439565,3.58214099682246,0.247140900592692,-0.00922966045666142,0.193363164328222,-0.155622933740428,0.0631647938647268,-0.815212272372461,0.0192712972453687,0.95814833973953,0.358152180124194,-0.00303059699092476,0.895757621121718,0.946444726923722,5666208.78466574
"12",-0.0691088282243702,-0.00223955071880502,-0.000607360760346492,1.49897148160013,-0.0170889419512722,0.00181771564006523,-0.000354797748834413,1.16603402256443,-0.0151012123408177,0.00270251104359367,-0.00260297117146276,0.0241309353657516,0.00060255511101831,0.00137963745423575,-0.115479743993174,0.0291486042851144,0.00360430617027056,2.26188275542477,-0.00640380374233381,-0.00434081213066339,1.2587986075297,-0.00384607664569971,0.0223886292706501,0.00250942664857399,-0.0149061149811057,-0.000352369414247149,0.0222801631169552,0.0110794710553842,-0.000828526152880066,1.62055324394785,-0.102860157242842,-0.00662924385522732,0.0216434753971495,-0.0124683846591805,-0.832077507756309,-0.12489443962095,0.596273548652613,1.13607481231962,-0.145605028158655,0.0252592192002205,-0.0229885455952848,0.00855259450540602,-0.00623593764391249,2.98808224722503,-0.0165218446167342,0.0378043587870902,-0.0653014580990229,-0.0017878594740513,0.27741238856909,-0.00320830284228452,-0.272820154904616,0.0045521105155331,3.59206467661714,0.243802198286298,-0.00410112953342887,0.188402432274437,-0.152221994938637,0.0648799671367932,-0.839921842745482,0.0273819093080858,0.968038796996335,0.345052003794811,-0.000269492879710316,0.90353245303819,0.950543241014416,5666209.64661972
"13",-0.0726176952504515,-0.002193054098583,-0.000859498536569023,1.460130384629,-0.0130927851668335,0.00592493050715721,-0.00193894356982076,1.16821430471952,-0.0115112601812732,0.00246036363707492,-0.00194554132001406,0.0236274024451392,-0.00186780503138028,-0.000649044774713686,-0.117180221629599,0.0290289856934221,0.00412814519023351,2.26244710474236,-0.00598908501428863,-0.00316173710524878,1.26300517783223,-0.0049256245222799,0.0214668618169843,0.00136900060550266,-0.0146944054674928,-0.000335704563621975,0.0260145592096911,0.0106353978785035,-0.000689244789066624,1.6273765680588,-0.100955295577459,-0.00519350154246167,0.0203062521572233,-0.0112586326660263,-0.85239480018634,-0.125838573704655,0.624554470824751,1.13147688487315,-0.132323422743005,0.0352635801507677,-0.0352640152400907,0.0229955845325757,-0.00487243966192383,3.01298315835789,-0.0159134482897633,0.039286245732727,-0.070338395849547,-0.00214721858289527,0.269981016745084,-0.000145687452904224,-0.263964085312507,0.00463367502963917,3.58917985032679,0.237675836821568,-0.00951451425097525,0.187840641721723,-0.146634965061043,0.0661752813199189,-0.82348379323173,0.028436217030626,0.953103728723077,0.350831773786364,-0.00214855131912014,0.902766912395761,0.950140469823152,5666220.87933673
"14",-0.0683151090457792,-0.00214249841207451,-0.00129061920931874,1.50018179891263,-0.0172991945052668,0.0110047519145467,-0.000747708820111011,1.18175189377986,-0.0136229130628709,0.00114384239723931,-0.00126225101182713,0.025303682125428,-0.000582746719190134,0.000279832881810644,-0.130278404654525,0.030727542406797,0.00446714793030332,2.26349399004546,-0.00466456630361034,-0.00339375524713612,1.24606531206754,-0.00527025657954982,0.0217660589512623,0.00274235578230547,-0.0149517396902392,-0.00147793097820461,0.0251515916706548,0.00994865096219431,-0.00096058804902583,1.6096894439012,-0.105223269048687,-0.00551815680716916,0.0207900012155056,-0.0144108903154654,-0.848175544981426,-0.130281688696621,0.603285465849933,1.13591919695371,-0.150582401886238,0.0316192234695536,-0.0235487462356903,0.00776052864388376,-0.0068203270217708,3.13639251163262,-0.0145520079638029,0.041194947832511,-0.0683037638327789,-0.00147336258778349,0.261680524620594,-0.00266911269224701,-0.27245247818671,0.00422164732175028,3.58577294027715,0.247208329200469,-0.00777447330614923,0.187900083566601,-0.161716630759139,0.0622885816470209,-0.815131865803743,0.0225014785931316,1.02521023171457,0.337882519911167,-0.00180006441503109,0.909101139340212,0.953467954018493,5666215.4297265
"15",-0.0690464942196255,-0.0014189517553145,-0.000877184373286091,1.48892901192314,-0.0123777096029784,0.00386819581089198,-0.0018669886529365,1.17580491159048,-0.0138016959243148,0.0018360045866988,-0.00232519348425317,0.0237841111556119,-0.00225349305732252,-0.000488330665315046,-0.115910138751123,0.02989756393916,0.00448323818518066,2.26106317342702,-0.00697723422795679,-0.00342298191190269,1.23461048478677,-0.00427021407271107,0.0214528251220838,0.00141364262609837,-0.0150898063414381,-0.000426773931306871,0.0225365541751958,0.0105579391902718,-0.00101240934597284,1.62599179285007,-0.103555906432239,-0.00590221272545178,0.0243636181583801,-0.0118057563635791,-0.852109545492774,-0.12460733176321,0.634310848325982,1.14076649626836,-0.146178332124569,0.0333140156373489,-0.0197566215732358,0.0197205604125566,-0.00347274956261904,3.03068533371973,-0.0163767960984718,0.0435682209123557,-0.0703396781426222,-0.0024350646636349,0.267665226238269,3.49315284183068e-05,-0.280538049350167,0.0047227391152997,3.58643449187357,0.25055226334117,-0.00583268186565694,0.18848928671229,-0.13643388453171,0.0679777762840683,-0.815891044349254,0.023089723955893,0.979384948649369,0.353786676016485,-0.000130615139297542,0.902079651601693,0.949778738234171,5666215.57816037
"16",-0.0679910829820841,-0.00145769606518375,-0.00084251863673025,1.49041809966512,-0.0159626773858566,0.00924708439251441,-0.000407545187193566,1.19497933136097,-0.0143504986143337,0.000679995472470439,-0.00180053705323867,0.0240126547713737,0.000246305894541991,0.00062122215387168,-0.124094365291418,0.030402380434851,0.00367820747715055,2.26205210080735,-0.00606192041533648,-0.00300715798445365,1.24709590225709,-0.0042045105963278,0.0224935228095209,0.00207618448473177,-0.0147107797029909,-0.00103273907989159,0.0257796565535351,0.0110073648291743,-0.000748120943349061,1.62353617445888,-0.101831871872145,-0.0113015612973139,0.0249454861974719,-0.0126362469852252,-0.831447479367094,-0.125611922796971,0.598943520478479,1.15062177696253,-0.139706225643893,0.0247861821569997,-0.0295602444238185,0.0056240916479607,-0.00431686072079377,3.04682196570625,-0.00977130174800491,0.0391701819748171,-0.0695100380115047,-0.0013780632438558,0.265590500050488,-0.00270441854127522,-0.275864255688453,0.00394593341003244,3.58684579844212,0.253545407747671,-0.0118536763481292,0.189127568960608,-0.144804282150793,0.0668339552323857,-0.833562632463539,0.0217893446301465,0.946914114577432,0.339251849592151,0.001794773061796,0.906231517253187,0.951961930569278,5666216.62291626
"17",-0.0686975938361372,-0.00460615799019571,-0.00149094913359719,1.49364701165957,-0.0159749553252155,0.00632539226442069,-0.000605985281028835,1.15039688985739,-0.0149566036833706,0.00281771443138105,0.000407053041910451,0.0246107319626161,-0.00172156015355214,0.000591852818319109,-0.126603139922501,0.029930856111321,0.00447206646955567,2.26215283132161,-0.00966758517236109,-0.00200938676852051,1.23455745843193,-0.00304363558532172,0.0223401751786061,0.00179548572629771,-0.0135331769846272,7.77255425967339e-05,0.0271216800101666,0.0113838224509211,-0.000957845680806371,1.61826672646401,-0.101081362014677,-0.00429679580294954,0.021567261151221,-0.011902108671129,-0.832817040615987,-0.124832465190201,0.62055368932474,1.1535417698968,-0.142227882103296,0.039108406127805,-0.0317935281490808,0.018645310807356,-0.0039835852759597,3.07889206126969,-0.0125095480845662,0.0414970441860231,-0.0700479799833914,-0.00532724565078682,0.264728582715012,-0.000438061667368052,-0.285945579490606,0.00419181298764954,3.58119195250643,0.238909750880046,-0.00643467469489794,0.192141461178122,-0.168108333929796,0.0634101179782894,-0.829962238245979,0.0227566349657246,0.946350287968929,0.354714286241471,0.000226645833058923,0.899807979416443,0.948582088918214,5666209.92723296
"18",-0.0728494301016054,-0.00154997393007614,-0.00148906382172049,1.49764949190515,-0.0154587227761244,0.00883720411256583,-0.00126546784636787,1.1924758090215,-0.0146802583283343,0.00155425982724718,-0.00150585968606591,0.0251002937083505,0.000193047573779069,-0.000731005946470477,-0.119740478520316,0.0277589821547944,0.00427492696552729,2.26162058384316,-0.0060038623039102,-0.00260531930770881,1.26519177887174,-0.00348709980912962,0.0222862404397009,0.00142442589005542,-0.0141130071916212,-0.00104687978602398,0.0230644546262061,0.0109431568665316,-0.000774885167169704,1.60962335675044,-0.101404518700134,-0.00889524610626731,0.022756933753446,-0.012601997814859,-0.823538449417429,-0.120578281816301,0.602585741734069,1.15554501663335,-0.150179949841863,0.02018299626509,-0.0356272608946662,0.00952178989696334,-0.00154804243855057,3.01405169603982,-0.010741187454315,0.0381469369576554,-0.0691619886710263,-0.00352946808655761,0.283108849425846,-0.00215252862535335,-0.260880388341849,0.0040523223427526,3.58472505974624,0.247929612469423,-0.0100120696097874,0.188388080303617,-0.138403515391447,0.0641898514742238,-0.82443921954377,0.023024222768421,0.987040623931415,0.35787220105457,-0.00229284877008228,0.904637803553122,0.951124494245165,5666215.45137977
"19",-0.0732968950272651,-0.00241846067463007,-0.000772314687820891,1.50616901204065,-0.0126580880649922,0.00772923499334753,-2.01478757452132e-05,1.18677107375998,-0.0140395844167578,0.000763854514743895,-0.00277363166293342,0.024142952226488,-0.000718179221277705,0.000135181461420907,-0.123357007738061,0.0268431511676245,0.00397832687242848,2.26096434592837,-0.00609354672017762,-0.00370634042550045,1.26443076115111,-0.00479259553743215,0.0225178746689615,0.00129542792985387,-0.0153344614273659,-0.00110704756160415,0.0277461312416601,0.0113564419201808,-0.00114222275570851,1.62319590482085,-0.103332413150941,-0.00767497915991197,0.0217599823877032,-0.01495531713088,-0.843262873317238,-0.119927054091955,0.619484349988648,1.1561249655564,-0.155829452005577,0.0343149982908756,-0.0300133177438063,0.00530333358170063,-0.00085530740755015,3.04989558194477,-0.00977445678744656,0.0384595710290597,-0.0699902303318288,-0.00170900387486443,0.257023537318546,-0.00166370751298858,-0.258062909814058,0.00418465255175772,3.58432645235199,0.248186439589653,-0.0106521805258235,0.189094407062267,-0.139500125876664,0.0630617376166287,-0.834722578761285,0.0240872034133801,0.933143841938131,0.345444983932992,-0.00257526575268211,0.902528863871723,0.950015191389971,5666214.37865092
"20",-0.0702471860064044,-0.00205508980129287,0.000120844337611944,1.51272103872419,-0.0130244776254623,0.00626673592243573,-0.00222350384456234,1.15648461252413,-0.0151152236219066,0.00288062930734964,-0.00142428558204175,0.0252853966422133,-0.000356173059486039,0.000695485342961248,-0.117389580376662,0.0254298470045599,0.00455869609788475,2.26053929273443,-0.00717261965784313,-0.00287748187858876,1.24036756108408,-0.00500265722227113,0.0226208930882591,0.0022024623979711,-0.0153236250468887,-0.000598722473882919,0.0232707185209544,0.0113840782421462,-0.000907818070974168,1.61075303856604,-0.102284039804004,-0.00592453467971015,0.0223364725043885,-0.0118909685879848,-0.823897116256001,-0.130444884322679,0.607853239885224,1.12823478764444,-0.157606022157436,0.0293372060607634,-0.0280260263287814,0.0143182978947757,-0.00137396622934863,2.97799269986599,-0.0100278181803785,0.0388380099870537,-0.0704180001902273,-0.00281293262078831,0.271560694354593,-0.000937843553115979,-0.227259860111722,0.0047015473302792,3.58163134308329,0.244376380242303,-0.00212656229095874,0.189558774581992,-0.14950465115286,0.0638547866083942,-0.821440343380459,0.0154315270665534,1.01284001943864,0.360805068440622,-0.00322266411572531,0.903343395134977,0.95044378851933,5666220.17350458
"21",-0.0670797691585672,-0.00163193489050809,-0.00104433901097681,1.46074691785626,-0.0167633586515859,0.0066778772792258,9.01723241277194e-08,1.1715938747977,-0.0121923725737674,0.00242388550641198,-0.00172402202948066,0.024961121114933,-0.00128469727110833,0.00155322305105265,-0.124232661720985,0.0254174217841834,0.0041708676156993,2.26223301232805,-0.0062215758705247,-0.00372740214838739,1.24694441390753,-0.00414069175895122,0.021321833620297,0.00158171181775793,-0.0146157463430635,-0.000841192112308627,0.0255495444617476,0.0120880590792931,-0.000785800829391496,1.6127447590391,-0.0993523467319324,-0.00587420486330368,0.0234047227703063,-0.0135303483464726,-0.836407101424559,-0.129147527329005,0.616474813502384,1.12692971823634,-0.131572530478972,0.0376790655956145,-0.0166208520943204,0.0108793237594842,-0.00243150972594947,3.06672240619351,-0.00941330813473728,0.0381658137403375,-0.069397237031937,-0.00184109030243162,0.251923353142683,-0.000947524821678739,-0.234198447140092,0.00444829013478471,3.58210491721584,0.246165831008538,-0.0144480701946509,0.190509969854302,-0.161690152150703,0.065414152893103,-0.851186210351785,0.0183145087061743,0.946712436114652,0.335531040153708,-0.00258824568223394,0.890894875023368,0.943872276859199,5666214.60320487
"22",-0.0726582579275449,-0.00144074313252058,-0.000308830186011871,1.49888164220027,-0.0164269164483417,0.00586352327631686,-0.00223896461018797,1.16347717572103,-0.0149420296831846,0.00286221690072725,-0.00124055678300627,0.0241791203570692,-0.0031921027500459,-0.000265090342108582,-0.12081842929563,0.0266186254809928,0.00404090419056237,2.26119197131461,-0.00766057418463208,-0.00300715926325808,1.25942569878995,-0.0044999602204016,0.022450875099181,0.00252034544766713,-0.0152718216966236,-0.000949194400357305,0.0227314097846594,0.0124985235709612,-0.000540984494454337,1.62081281720959,-0.102856950512671,-0.00723439751097512,0.0220871016406441,-0.0125134306692689,-0.826469632150676,-0.124088478330105,0.64209125203986,1.1530042341663,-0.136474584790797,0.0300094247860331,-0.0292284836763008,0.013212936224605,-0.00632865090626271,3.03600968099144,-0.0168411071984504,0.0423302845633301,-0.0700817345819159,4.00004149124456e-05,0.288749395751083,-0.00102120950538088,-0.265213530692137,0.00445912248086996,3.58863628338751,0.246165811433717,-0.0178937851137182,0.189985873767922,-0.148820807848292,0.063435315507408,-0.809462462422504,0.0122169116092506,0.905175508416544,0.361704275073879,-0.000483872094940863,0.90766947588414,0.952716891780628,5666215.86249924
