"","racesex","raceLSAT","raceUGPA","racefirst_pf","sexLSAT","sexUGPA","sex0","LSATUGPA","LSAT0","UGPA0","first_pfLSAT","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"107",0.0981620728093556,0.763936681982769,0.0348313887574828,0.275823285575643,0.535013545982473,-0.133377273388191,-0.340347834671312,0.019727106321523,27.9163680933603,2.09327705072722,4.20807104452635,0.259784951007217,0.452760390334632,12.8449220090312,3.58398130701476,-99661.6924048998
"108",0.07940327593452,0.785650322872397,0.0141692857097095,0.29668885785044,0.63831995418482,-0.135945166466989,-0.253353405420661,0.0165257163672279,27.677239130364,2.65754615638477,4.25498314217963,-0.041416563181413,0.315908373016603,12.7019724663998,3.56398266920587,-99659.4101048324
"109",0.0960935616919816,0.788507716827747,0.0313747229642711,0.290238294029212,0.625861446993885,-0.179136640484541,-0.337047141667485,0.00606490914567854,27.7264886074291,2.70547621080337,4.21373295794667,0.2023883567583,0.331901556911574,12.628098824854,3.55360363924482,-99659.8155173443
"110",0.0968745591919571,0.765996077010491,0.00401484226305543,0.274970387215703,0.577790676363908,-0.116124383379772,-0.369982017238882,0.0241218812645282,27.8721926944443,2.31584986013397,4.24137079956635,0.028071229392784,0.474338161756327,12.7610021254928,3.57225448778398,-99659.5466189421
"111",0.0993099853588306,0.7717725928774,0.0115335788499997,0.265198965043847,0.591358352611017,-0.136209143523492,-0.368729251782814,0.0207125681454541,27.8803441847911,2.39357731005165,4.1654296871859,0.124545373940303,0.486132006297622,12.7053640648823,3.56445845324115,-99659.4526120815
"112",0.095552680020236,0.780438129624451,-0.00399836720147364,0.272189456299726,0.539100910929388,-0.150304453975088,-0.339810105076985,0.0194357179936561,27.8725026255858,2.50871698941373,4.15796634375136,0.0809778815128138,0.513972090295051,12.6491882022663,3.55656972408335,-99661.9101052539
"113",0.0806706230850415,0.774070598772131,0.0632620395731655,0.292281646376562,0.615005547620269,-0.142613138527646,-0.268423705116208,0.0166524113656772,27.7395031410224,2.09882266846943,4.30008825357234,0.166246908027972,0.323973504325811,12.7690508272432,3.57338086792371,-99662.1979811812
"114",0.0970790743762346,0.757050427400001,0.0041300155355595,0.286826401175297,0.655587759124526,-0.176801640854318,-0.37193135756711,0.0182027704422955,27.874646955726,2.60950441204441,4.25683338192479,0.078293388789405,0.361392251595754,12.6114713711623,3.5512633486074,-99661.4725864085
"115",0.0972805189340339,0.754779260065751,0.0444810496377842,0.281547559746807,0.651442499342681,-0.0878215847265076,-0.349561494231452,0.0074335193677941,27.7584194191872,2.60425710704652,4.3721482526648,0.10720855117916,0.376260568297809,12.7554415974318,3.57147610903836,-99661.9642078917
"116",0.0814490103694503,0.780795689530769,0.00020204468856191,0.283353692373871,0.639198536638399,-0.123890083581235,-0.246293041635556,0.0195302854579867,27.7327406352145,2.44407042996117,4.24288009587233,0.128681386476765,0.423252005151533,12.6013466234158,3.54983754887682,-99657.1383660255
"117",0.0861287027389576,0.766446427355624,0.0397312060402488,0.288526252823287,0.602792215491235,-0.132217624123775,-0.27360224006466,0.0181191266749791,27.8622101201964,2.30573179787431,4.22918937553916,0.103024124643298,0.397483100990513,12.7459855642383,3.57015203657187,-99654.8395479175
"118",0.100087214641237,0.776048980007518,0.0101289405217956,0.282137715112673,0.555264149135442,-0.154459051282539,-0.392867883537438,0.0149234371139228,27.8217114177248,2.53915169390363,4.20376200861002,0.20319860030748,0.398715807846559,12.6653120619817,3.55883577339299,-99657.3316063937
"119",0.0802251028473282,0.775244465412294,0.0326359196951884,0.290778851807619,0.623988787530926,-0.119178871258916,-0.22064220566574,0.0205745176848076,27.7417258758491,2.26982719788708,4.28737629387856,0.085531088018275,0.333751732512113,12.562772291165,3.54440013135721,-99659.9266978268
"120",0.103021607337588,0.759953055932607,0.0495608354018078,0.29978650263769,0.560917372807343,-0.154376354662861,-0.38599336866057,0.0170188038313102,27.9377398960178,2.20615173095953,4.23573729491001,0.217835892538465,0.28567581222576,12.6964538193763,3.56320836036518,-99660.9834709418
"121",0.0765017761399573,0.794592541541304,0.00686218444700229,0.272276608525562,0.622503434150227,-0.110023310049068,-0.244722146729386,0.0153879199558597,27.5830010746328,2.61531580041598,4.27805705575836,0.0761623525026837,0.444169478865516,12.7076926010351,3.56478507080512,-99661.6793605929
"122",0.0818910629295936,0.785419441646512,0.0075945443862962,0.281931507070503,0.621530190060763,-0.0803389786869261,-0.280353658362899,0.0134250727459171,27.6904355433361,2.65718640745947,4.22551795305947,0.0642640688882484,0.443810575979629,12.6036876965638,3.55016727726509,-99660.5809794794
"123",0.0897004811585327,0.773908142328896,0.0396797349316782,0.281194078620996,0.586781751013236,-0.12646976920432,-0.296084630344462,0.0119295269400448,27.9424700614678,2.43124543188973,4.12659472197746,0.129446905960904,0.394792517112504,12.7903481207675,3.57635961849021,-99660.9836664311
"124",0.101056557957278,0.828608755783068,0.0247912997061178,0.305496538540263,0.560884530341233,-0.169266369191044,-0.383653278999854,0.0139695573373092,27.5845954959316,2.5022455034728,4.1155666025957,0.176716886828448,0.249731993838341,12.6295760595031,3.553811483394,-99665.5951448372
"125",0.0773779441468143,0.732054246907646,0.0219463459793813,0.270725013592639,0.620978483972799,-0.0956946530906395,-0.23618828928631,0.0197048547508696,27.8945574883091,2.29319225072846,4.42047958432249,0.144658578313188,0.458869194165721,12.6583030275895,3.55785090013473,-99663.1116672203
"126",0.0962412964756344,0.822206509140608,0.0295395580146385,0.297650613995984,0.551860812088281,-0.172146132535998,-0.373630796475994,0.0133374462883679,27.6405107795497,2.50706030245104,4.09872173382214,0.138461213755813,0.338378824216475,12.7627952385358,3.57250545675382,-99662.1721816572
"127",0.0880879431994796,0.740865702443187,0.0248699158573945,0.299220544621322,0.644496221061676,-0.13579085985786,-0.280135421301968,0.0182381282991374,27.8903601965478,2.38426247951719,4.33727663261411,0.0787172132434804,0.30377975418941,12.6578914218253,3.55779305494646,-99659.7090907229
"128",0.0935697287005182,0.778261419321289,0.0367874089335132,0.284158269409085,0.604433996373636,-0.0547336295760965,-0.308619247093381,0.0125015433662379,27.7972282699222,2.36199689582693,4.20084758608952,0.205326771013781,0.378774233334811,12.7630271375865,3.57253791268707,-99658.4623350217
"129",0.0947745795184068,0.764694357256211,0.0190790000342337,0.270171843800028,0.586284092836351,-0.177556893041232,-0.344955195003275,0.031743644861394,27.8460479596196,1.93913515267744,4.26245653006598,0.127563327336902,0.501413001001638,12.6222848818675,3.55278551025354,-99661.6888291427
"130",0.0829648744518678,0.791404534805128,0.035989752003203,0.303284026590581,0.594157044040465,-0.0951306158013754,-0.253962772972976,0.00119483519038149,27.7232890902328,2.8577539141338,4.22573331839839,0.165860896093237,0.293608757377344,12.7395542212726,3.56925121296787,-99661.4266323566
"131",0.0937824017784626,0.795379661500747,0.0304527560359917,0.292487909148824,0.532271774309664,-0.141861206731016,-0.350403675241026,0.0190421673322581,27.6813263756405,2.28365903362644,4.24411506973925,0.173476225097657,0.347739585464442,12.6454963869074,3.55605067271368,-99656.7356106202
"132",0.0982834186667471,0.793186301638658,0.025974970092948,0.293773295609122,0.541760745490454,-0.180307568121295,-0.353003053865071,0.0187390051800495,27.7202640016148,2.2875677269612,4.24777343672763,0.227980147365845,0.354067359259894,12.7407740709711,3.56942209201589,-99656.7251319128
"133",0.0876584557050427,0.780221616249348,0.0151496900205829,0.291935724580951,0.604193803340506,-0.110458500580141,-0.281493649357333,0.014091971423333,27.797896185191,2.59577797404274,4.21432156203471,0.0958142532762144,0.388099474599806,12.693911347685,3.56285157530945,-99655.5156774826
"134",0.0877698378369896,0.777503900996982,0.00399332490789731,0.284756932872379,0.57158419393363,-0.150839191364061,-0.290957606045071,0.0157565065607347,27.7703206247486,2.55867761002135,4.28621248372018,0.153141573432731,0.39142176954169,12.7926707756501,3.57668432708984,-99655.4150812396
"135",0.0789169316585947,0.798382939335515,-0.00655973803880447,0.281592081534259,0.561472174469998,-0.166269512063477,-0.243535612055496,0.0163979033509529,27.5880238845269,2.58974239689903,4.30682806494801,0.192726629615415,0.387233520818769,12.6081366646799,3.550793807683,-99661.0569627223
"136",0.0732911542283642,0.788199767374117,0.00766557982646771,0.284823073528857,0.573364598916031,-0.128787098260167,-0.206564668370977,0.0127828624051614,27.6740559091777,2.68831548179667,4.265769571645,0.178073515450866,0.443508942848937,12.7176554256847,3.56618219188037,-99663.2998029824
"137",0.0690569512992908,0.789847702420429,-0.00237149004568541,0.284399447509582,0.594520181824265,-0.105546079262457,-0.174517871543501,0.0120263828647304,27.7898233997702,2.72049052541334,4.17571036850854,0.202600476076191,0.415381294252018,12.7499246121259,3.57070365784196,-99662.6583853748
"138",0.0694018348933009,0.771139051248542,0.0147735996652118,0.282676214093472,0.581441609969393,-0.18293643617543,-0.184391767207331,0.017578772658301,27.8188829053138,2.50192298351738,4.23385456671974,0.118136862146732,0.403684629171934,12.7905431260127,3.57638688147867,-99658.3168089776
"139",0.0886401084812923,0.760924213197719,0.0159811006850861,0.288881837470363,0.65305664786382,-0.117658433577313,-0.288367676088211,0.00851881360770666,27.9984683143611,2.67618157870409,4.14180083348319,0.233986079335853,0.377808670558889,12.7374941757065,3.56896261898419,-99661.1548188817
"140",0.0897928082275966,0.801779114635323,0.0249229336776617,0.290473283594967,0.505659476150364,-0.123284286998547,-0.321520439600811,0.0249359688315944,27.6482350508424,2.11623225129446,4.23357609335647,0.111062525018869,0.387505824032582,12.6871521143912,3.56190287829289,-99659.128710265
"141",0.0864219960944528,0.738975285837276,0.0232256189125239,0.279106732101799,0.653334857711986,-0.14936960526704,-0.295536806034787,0.00746157633533142,28.001750917965,2.77598335445871,4.20055732982929,0.140662657840478,0.446170598994993,12.7318700236694,3.56817460666787,-99661.4532876617
