"","raceLSAT","raceUGPA","race0","sexrace","sexLSAT","sexUGPA","LSATUGPA","LSAT0","UGPA0","first_pfrace","first_pfLSAT","first_pfUGPA","sigma_h_Sq","sigma_h","lp__"
"47",0.773294196246022,0.0179332517722579,1.6329889389373,0.0409129570391031,0.585042146888742,-0.0768933483266591,0.0113230729962287,27.7946948445905,2.62185122157598,0.198502243165871,4.2382897015634,0.143168480156567,12.618170221424,3.55220638778549,36765.8283069098
"48",0.761182870800252,0.0290920870535983,1.62401449021359,0.0400367810767081,0.557422271397909,-0.0580989528852414,0.00105535014099569,27.8664551452762,2.88293266937951,0.210938724973121,4.31063685581588,0.209499802228916,12.7927403277475,3.57669405006181,36760.7127107153
"49",0.773275331904215,-0.00552511252259043,1.607112241188,0.0427037200256767,0.593981544019434,-0.183530318751888,0.0270755741516182,27.9562431016038,2.16187342440441,0.224522658338017,4.0635343020766,0.208537965097897,12.6508701555672,3.55680617346056,36761.0468774255
"50",0.764848143039665,0.00138395585768835,1.61792385830101,0.0424284047360695,0.621991227976196,-0.25081899630657,0.0243894171239542,27.9366884629733,2.27416750185743,0.213263424300332,4.10344664762025,0.196913644721806,12.651566273304,3.55690402925129,36760.8772648951
"51",0.764566004532176,0.0136271210505333,1.61315339993122,0.0377835052747952,0.617433302272643,-0.216169096870362,0.0210942249871518,27.9552784348024,2.32777035997303,0.221617826444516,4.16386971426225,0.182903661267883,12.6785810984248,3.56069952374878,36765.1068121606
"52",0.765008340338546,0.0306827566561678,1.60808077376269,0.0427173553838229,0.593752821436163,-0.0604254028057537,0.0147234928028199,27.854916271959,2.44001500238024,0.221707581590788,4.27203073211993,0.116965121894775,12.6500118823379,3.55668551917904,36766.6825945295
"53",0.759081456184696,0.0332765573841078,1.63289646414022,0.0369563508092259,0.564467630242646,-0.123276586560856,0.0052229992900149,27.9444705243021,2.6980691057584,0.206925472467645,4.22064834891652,0.225434076383538,12.740778714374,3.56942274245766,36763.6728048994
"54",0.789461413778867,0.010841137136641,1.60683086119923,0.0466464473998857,0.606118101290947,-0.134968397631424,0.0280930607781592,27.6505706417084,2.15263910251055,0.220352535906663,4.2911522381412,0.0487888577194092,12.6808447323912,3.56101737322233,36764.6420716336
"55",0.776058109906587,0.074904413806163,1.59680641602007,0.0373901519590458,0.686712311083714,-0.141833201323988,0.0156711155875089,27.7621365438537,2.19140729157171,0.240733718633173,4.21277996859654,0.0733698303486125,12.7129287820136,3.56551942667735,36758.720294307
"56",0.787968836355947,0.0559518325823447,1.59552166057348,0.0395282484104999,0.583112553777388,-0.183637300113363,0.0217011769725586,27.7750439957238,2.09553013318562,0.240533446854043,4.15506290206031,0.121155355758347,12.6386671252344,3.55509031182534,36760.8098177641
"57",0.758874305148171,0.000458863251678065,1.63421864906238,0.0430031046169935,0.5812631526032,-0.0760312370614579,0.0117510939122089,27.8551596240808,2.76153162915147,0.197388887489782,4.27271448330389,0.113367601621335,12.7874069068243,3.57594839263995,36762.040080082
"58",0.78545313107812,0.0360515340877152,1.60047045008383,0.0405340119040648,0.623317371620823,-0.191713446818042,0.0236907331351922,27.7356019979578,2.06159221253812,0.236804804811947,4.21022518150591,0.168143275974048,12.7128969204,3.56551495865604,36763.9797921373
"59",0.787100103283134,0.039201352766426,1.61106133371238,0.0402645952269598,0.627849895572089,-0.255403622079704,0.0242559135095877,27.793133100554,2.08457368383769,0.22448757880655,4.13259619003273,0.195322602458146,12.6110936689369,3.55121016963752,36761.2903582879
"60",0.803319392197707,0.0225793825943684,1.5969632035979,0.0494059361641642,0.549927772939118,-0.175454403759763,0.0180332387739033,27.665011334384,2.3094357736718,0.233475595374252,4.24217557884966,0.257206731659017,12.8502451299141,3.58472385685621,36761.6859224917
"61",0.789388380289415,0.0461894878065909,1.61491473298843,0.039089889663402,0.607258248109458,-0.112574551719358,0.0230810532966164,27.7258646138619,2.13215248963388,0.220730545238186,4.18761555657973,0.00662260672444962,12.6515207678543,3.5568976324677,36765.5621401405
"62",0.796329391371714,0.0470715624847283,1.61927346068735,0.0434793865149757,0.493448225493562,-0.157051895836129,0.0149614978307997,27.7033045952509,2.26918710329888,0.211293194837367,4.27469513114049,0.21513163438875,12.7794099967857,3.57483006544167,36764.6311250316
"63",0.776716378930995,-0.00952442461419728,1.61271661923394,0.0395830559479771,0.652027225295949,-0.110050922023826,0.0232214210097452,27.7689776760396,2.38357557572619,0.223400926271227,4.20719268666217,0.127157572404929,12.6323070650723,3.55419569875834,36765.0219023031
"64",0.751114781342767,0.0455484081799577,1.61862553215781,0.0430244427905038,0.60184695820415,-0.0116701330099296,0.0142397373348436,27.9772473368963,2.35305176859731,0.214599994343333,4.21998242456346,0.0932915445026722,12.5745013737292,3.54605433880098,36762.3316272946
"65",0.795939190791042,0.014009260069825,1.60813102708225,0.041101573211281,0.574738065737122,-0.222912698749414,0.0168794589617291,27.5975014475399,2.45139736612207,0.222527548450578,4.3174205715333,0.176414043584167,12.7035053838111,3.56419771951713,36764.2019638988
"66",0.762086985025403,0.0182011296554438,1.62528002237218,0.0408534796430065,0.589674828844053,-0.117968202884997,0.0179493567733509,27.9763029553983,2.38376747591034,0.209999874843028,4.16038311386104,0.113200441191073,12.7637453495621,3.57263842972699,36766.4530024807
"67",0.788296258622128,0.0292141692677377,1.61299353201684,0.0365515496207919,0.623055839656501,-0.225102708992612,0.0105265214094326,27.7567711307736,2.54688398613227,0.220944059683013,4.17044783297983,0.239240294244309,12.7853082215081,3.57565493602334,36764.4672247324
"68",0.774494479137312,0.0283168561549136,1.62286671671183,0.0410594016589817,0.612034536948164,-0.0522404807219823,0.0158520437919412,27.7810440806865,2.34600275298005,0.207930901964552,4.24484055139034,0.177677821145096,12.5998378740949,3.54962503288656,36766.9914194993
"69",0.791770775919435,0.0200739544012278,1.62193179670771,0.0384249212193174,0.657360066034472,-0.231643206859387,0.0126673767340144,27.7215170486947,2.71931049004308,0.211870222668532,4.14755699628442,0.0550408977130123,12.7624807496054,3.57246144130422,36763.4807066464
"70",0.790412584646645,0.0222543088974803,1.62194590427189,0.0386952632649743,0.654947103112621,-0.244185378175834,0.012605259860279,27.7030487846498,2.67394903814053,0.216255186552403,4.18175998492121,0.0872216627018807,12.7416956339606,3.56955118102551,36763.8029506228
"71",0.786329456596758,0.0247602033322097,1.60149798383138,0.0397444460270315,0.662411543934752,-0.148874677190463,0.0166168306956775,27.7379451079318,2.39643159406999,0.231146798165104,4.20561303416918,0.162735856907799,12.7138929977615,3.56565463803795,36766.4971052889
"72",0.765926968032238,0.0287523440010636,1.6196772102136,0.0468467179015921,0.586839397247882,-0.174178473313022,0.0186558637327401,27.8326674633198,2.47878126861479,0.209148594731467,4.29911682433582,-0.020874607958003,12.7268481287469,3.56747083081935,36766.1257893866
"73",0.760140117255107,0.0357916393832794,1.61708122465716,0.0425916201857407,0.603678855557174,-0.206637348707101,0.0151091856213948,27.8612856216026,2.51912916860429,0.219270318744475,4.26923812752726,0.0353082732853554,12.6492630357139,3.55658024452055,36766.2778453807
"74",0.76704748170201,0.0235581454554235,1.62103914968829,0.0408159234885351,0.569721988739811,-0.105195379520014,0.01175777474901,27.828085186802,2.56763283117994,0.216157185486251,4.25894955308728,0.174172898196681,12.8010365149254,3.57785361843179,36767.3396118562
"75",0.761484719027964,0.0136690931962302,1.61938525091283,0.0445733780328449,0.537429426593726,-0.148899579069579,0.0170571358292105,27.9957790144408,2.4197863728137,0.216499099539938,4.12758700476243,0.170809666109505,12.5934394313555,3.54872363411911,36763.8301405706
"76",0.790517379010798,0.0283529763792902,1.61647652625468,0.0399294663555981,0.622255811091227,-0.0571052428375729,0.0160831859175137,27.472856211442,2.3770298185274,0.213796006791328,4.43830433972666,0.0864669244864135,12.6956040975843,3.56308912287979,36760.9876853158
"77",0.782193121893194,0.0204474111949751,1.61090530624976,0.0442704409279053,0.592134632086934,-0.163088938958954,0.0227677569532667,27.6756542353915,2.20178631761862,0.220930050098628,4.37967616824936,0.193402557941153,12.7049089072209,3.56439460599145,36764.588518593
"78",0.777696708620023,0.0313705086033389,1.63421507626424,0.032362680563958,0.60618547626853,-0.106052148549654,0.0102413626505693,27.8452265219718,2.62563840746496,0.197980199785911,4.18133941140652,0.0930749312623366,12.7349687436183,3.56860879666269,36763.2900644504
"79",0.79184590019757,0.0196800725084371,1.60178259667303,0.0380448217999081,0.551911164717307,-0.055807408023796,0.0202014129088396,27.71157744714,2.2047037841625,0.232401256883854,4.20238873172681,0.210194399373707,12.7378886342836,3.56901788091396,36763.683008279
"80",0.790738238649184,0.00286533476150232,1.61002824109841,0.0416936134027102,0.561756773737652,-0.0409660002627611,0.0225042984386188,27.7397939138753,2.2128912623968,0.226276160493189,4.17479130953665,0.197622296161226,12.6311433430605,3.55403198396702,36763.0686943736
"81",0.796992229501161,0.0244295316144006,1.61971304534662,0.0470423618025793,0.627346975595932,-0.0913155835659515,0.0184539393329066,27.4793674223333,2.43564002150259,0.206082886312054,4.40636463132876,-0.00487153108074122,12.7673154243416,3.57313803600443,36761.3214494643
"82",0.81780859284554,0.0233095211831004,1.63416281544136,0.0403011567804959,0.60389320299895,-0.109317309622725,0.0234441552373574,27.4057776147199,2.2006548615835,0.19893456162824,4.37640977055171,0.0766836163750996,12.7261446150537,3.56737222827303,36759.9533437534
"83",0.77494995392481,0.0205699672496485,1.61222690794469,0.043870258263799,0.635698239822256,-0.151580239183422,0.0190167648840737,27.7242232282269,2.44418887488902,0.220879253670787,4.27244943022805,0.0230216884875411,12.6741625955105,3.5600790153465,36767.51247522
"84",0.79605893600871,0.0187197720331109,1.5979087109412,0.0516278399942895,0.59231244535235,-0.165729531225688,0.0185429786860119,27.5136788572215,2.3094479441432,0.229735947645322,4.42952752921816,0.186411867070585,12.7127318538862,3.56549181094084,36760.1315679934
"85",0.794427922175266,0.0240864314251057,1.60319263905724,0.0458608623945965,0.612531445677857,-0.176719923214114,0.0197598620553088,27.5617502153469,2.27503842183305,0.228245865488957,4.37061537700809,0.161732987082639,12.7549088014805,3.57140151781909,36764.6410737866
"86",0.791661684884851,0.0215363955672368,1.60919638040237,0.0416592233342352,0.538291765124245,-0.092679634337475,0.0230947544593499,27.6307655186524,2.15729518449617,0.22823405640043,4.36161828547341,0.126062111885785,12.8082267393979,3.57885830110636,36763.7571473325
"87",0.793313241579961,0.0185772074766999,1.61015830061066,0.0448680631079231,0.546925907457771,-0.117713328960085,0.0202826444957915,27.6734424535456,2.32298805263044,0.22091920998801,4.29832932123742,0.105032086411054,12.6951072200342,3.56301939652792,36767.6680070208
"88",0.806367644690286,0.0350340884379013,1.60498719723441,0.053957751599166,0.575138397842175,-0.148981491404961,0.0227435610665431,27.5742311768679,2.14419355579762,0.223629501027916,4.25722227503485,0.154537833292246,12.6555577792021,3.55746507772066,36761.556466603
"89",0.79175630382868,0.0530263320694959,1.60983630527461,0.0484161120067214,0.570999300416455,-0.146776197182676,0.0168374561059644,27.6644751034558,2.21058798410989,0.223767389728364,4.30652464386391,0.172209322082139,12.691056946094,3.56245097455305,36764.5030266654
"90",0.777330937566987,0.00878332911667429,1.62135749965764,0.0351716099737352,0.604273395325507,-0.151267951767903,0.0167312704573389,27.7975409692089,2.6220836905295,0.213674995601401,4.24131171601227,0.0451322721640533,12.7634414679495,3.57259590045522,36766.483042042
"91",0.765985749910674,0.0393756446365141,1.61737802765677,0.0411000982738021,0.563901360400583,-0.112028010636662,0.0164202428289934,27.8725173045255,2.20978412453522,0.220259192783455,4.20564662687217,0.22590767576774,12.6215413139896,3.55268086295259,36765.1809453052
"92",0.773334061880501,0.0386640212827331,1.60865504980576,0.0415144443183764,0.544289773054179,-0.142633941175264,0.0186139947271567,27.8638924335954,2.16985706617924,0.227598254838359,4.17537740607356,0.214777530294792,12.5633080774111,3.54447571262819,36764.3415918627
"93",0.772580444283396,0.030769151236986,1.60979615795154,0.0438816975703853,0.573189375403364,-0.122905115480251,0.0138332345321523,27.8577107535772,2.48523252170944,0.225387117096606,4.15436553750219,0.141170758885304,12.8274792379576,3.58154704533636,36765.3112172162
"94",0.79129304824289,0.0310967544195269,1.61801804135296,0.0388973687266899,0.637309106329067,-0.109335896063103,0.0132247994158963,27.7448369006387,2.45303983986041,0.214799189645235,4.15720670311347,0.163098115405014,12.8374196372538,3.58293450083222,36766.9059296627
"95",0.789530680853059,0.0436551756505918,1.62536457391645,0.0376760935213873,0.616414754696781,-0.135721042328369,0.012340190869302,27.7829117832111,2.47427487783771,0.211617657823157,4.17401839441868,0.098098184051876,12.8362741232946,3.58277464031644,36765.9316957091
"96",0.758128103997763,0.0281245976252335,1.62907892342352,0.0359251575485593,0.55697092000141,-0.208917648046183,0.0164459063211927,27.8789272348784,2.49573022299294,0.209257674420654,4.31100192593142,0.0908632217336346,12.7784671356794,3.5746981880544,36765.7675509768
"97",0.777652118004939,0.034368698931539,1.59733895533219,0.0471383121920534,0.597175034138136,-0.0537274151908163,0.00997284929462008,27.792295267343,2.55599742270169,0.231231522534419,4.22138503237709,0.149527422937432,12.6258384045476,3.55328557880557,36764.6953264847
"98",0.755620891342807,0.0198885491596696,1.6156781290614,0.0397059954700919,0.520721194534019,-0.172384093280314,0.0107670820361687,27.8210436314516,2.58505451312605,0.217272332032251,4.39464627948368,0.243464573570162,12.754776121029,3.57138294236687,36764.6070932892
"99",0.768097683196761,0.0107478014466164,1.61484811207919,0.0392068495533671,0.563566809753327,-0.251291763396763,0.0154103974613966,27.7094925508335,2.58627646454794,0.221505263770299,4.39820387389199,0.161320996825505,12.7154774488257,3.56587681346759,36764.0902140582
"100",0.778953894340974,0.0344855787001725,1.62693825101041,0.0375902203442048,0.605751251259713,-0.0136273131208876,0.0143642529409748,27.9166065219555,2.36898279229904,0.204571852228065,4.09219161624051,0.152316348289863,12.6964179468855,3.56320332662696,36762.7874926124
"101",0.763543903180791,0.00404030142925645,1.62192718818558,0.0421624022160312,0.514880702363743,-0.266451344153359,0.0217245789307448,27.8239669938792,2.49263941128339,0.213716484517062,4.33012497046843,0.0622198673475699,12.7169608507662,3.566084807007,36761.7854554853
"102",0.760084129718502,-0.00103271705599803,1.62213828132167,0.0393523470766251,0.540862591738751,-0.227612612889938,0.0262625460462493,27.8556370764256,2.33229858329098,0.209701221451119,4.29976065405825,0.0860284702938151,12.7403111904257,3.56935725172274,36762.9302061742
"103",0.811274970951538,0.0329412453613533,1.62936562116899,0.0409078843545627,0.591890220894289,-0.0920872013347569,0.0137849004093029,27.675557499608,2.39161957976001,0.205303546899691,4.13872150305105,0.207613554656508,12.7340176073553,3.56847552988041,36764.7470953173
"104",0.767917254423186,0.0489291707574987,1.62272926299616,0.0324365256569736,0.570446591000419,-0.174258853082203,0.0131912999599987,27.8156641788897,2.54241277737836,0.214987433761595,4.32356161291463,0.017712233798259,12.704768481078,3.56437490748069,36764.1339572905
"105",0.794371059065287,0.0189647491909653,1.61806646735482,0.0494934510914479,0.619467526005196,-0.13490921077965,0.0255063143610623,27.6928369798757,2.14312833450229,0.216753895857894,4.16687044702988,0.153313979695065,12.7517240336451,3.57095561910886,36761.3056044187
"106",0.793117996414513,0.0141240312164378,1.61243471024443,0.0448335917513392,0.606642798186381,-0.156060848256059,0.0288632193882039,27.7065407784877,2.06106050743073,0.212753832816058,4.23985969874105,0.156667633960705,12.7824195462934,3.57525097668589,36760.8000273421
"107",0.770312926682475,0.0296407999104035,1.62492141326171,0.041459283463328,0.541925131626683,-0.0760645696690676,0.0236395102033717,27.8133340969482,1.98031606435708,0.200979693223884,4.30219138750806,0.200437434816584,12.7997229660358,3.57767004711666,36759.1845583898
"108",0.754548676177622,0.0523831353882277,1.62502943684416,0.0412665901875273,0.534593851505762,-0.109187278808745,0.0161279859654405,27.8942841026659,2.22150091854468,0.201884544999433,4.32342347625658,0.146734923178204,12.5986016060532,3.54945088796185,36761.8107320792
"109",0.769188682033736,0.0171750080545115,1.61257776073597,0.0366861041946143,0.623425622067617,-0.096431588416884,0.0184933925509745,27.7475353566185,2.48619952185135,0.22256996176198,4.32517790210152,-0.00700987957857328,12.7819388173608,3.5751837459578,36766.0506731726
"110",0.765373136549378,0.018918043078357,1.61145384152729,0.0426790852509767,0.688404791247299,-0.00909231748275771,0.0161647176738895,27.6841098876519,2.46762778209841,0.222987265634065,4.38515782393905,0.0493119683924623,12.7204389006127,3.56657243030513,36762.0949495456
"111",0.778721856741172,0.0410122370684297,1.61964419828519,0.0412692647274181,0.499538642178789,-0.270191074895249,0.0145114112286485,27.8825648474697,2.44159688198164,0.211217978183263,4.17871881167067,0.153341301819936,12.7124003294672,3.56544531993792,36763.2508274428
