"","agem","ageo","agey","age0","we","wm","wo","wr","wrace","wgender","whr","eo","er","ehr","ey","e0","m0","o0","rage","rm","ro","rrace","ry","r0","racem","raceo","race0","genderage","genderm","gendero","genderr","genderrace","genderhr","gendery","gender0","hrm","hrr","hry","hr0","ne","nm","nrace","ym","yo","yrace","y0","sigma_h_Sq","sigma_h","lp__"
"11",-0.0700718652012388,-0.0169113119626985,0.316919905934054,1.36303605795441,0.00910035729906925,-0.0114535860243401,0.115507433358721,-0.0180716596297753,0.00743703674470868,0.148368507452604,0.0804067775191014,0.0211492100009981,-0.0286138016922408,0.0510438413900267,0.34574682164759,2.22005002815019,1.37587778264483,1.28327664842969,-0.106351878934408,0.0208150453918692,-0.0139256554608593,-0.0113709705781932,-0.155845312830661,1.32287436669553,-0.0260976870352326,-0.0124005924982696,1.11229059309922,-0.0982099084601392,-0.0139405165322555,0.0397396548830528,-1.19485649630227,0.0121225602239763,0.45375046177444,0.820690695506669,0.149795928665044,-0.0708287787172999,-0.121218181578119,0.400680574572393,-1.13045963111867,0.0014793070549114,-0.00134262956459237,0.00421953827457407,-0.178607202429107,0.0555656375301979,0.0274388110639389,-6.35698909820495,0.914944026770368,0.956527065362171,906920.868701555
"12",-0.0669413444333137,-0.0176638292108315,0.320144227266924,1.35810093233048,0.00837371016379791,-0.0122485795648319,0.115233913214498,-0.0171078023828428,0.00706189029706588,0.122851254710074,0.0725819251471151,0.0200387388164782,-0.0294961389280155,0.0510932081217415,0.348846519452249,2.21385323093335,1.3664008633726,1.29245379270589,-0.107626705079475,0.0202050979741131,-0.0137193320485257,-0.0118714164710371,-0.154105581187727,1.32524797395529,-0.0273062757484747,-0.0112393794501276,1.09230729995745,-0.0964961819649052,-0.0275219592764368,0.0398768428377604,-1.19164629703912,0.0190729550615039,0.463176393689599,0.810659208888907,0.256942005777098,-0.0710383538420754,-0.12875972752621,0.40438520436901,-1.10108069085985,0.00174606439682268,-0.00109703618761463,0.00468295590154347,-0.13946837772793,0.0585657708764821,0.025366785486309,-6.4398997911162,0.918710288289989,0.958493760172694,906922.136704035
"13",-0.0688721474141466,-0.0154798385250073,0.316511282919065,1.35977206600513,0.0112098803431682,-0.014863688486318,0.114970584127573,-0.0182425248159653,0.00736572985648438,0.131853693195579,0.0784560275192845,0.0211960485527388,-0.0292942284903504,0.0510582796247099,0.346627926330691,2.20024536929109,1.38806025304392,1.28740613445144,-0.107047108388719,0.0197981196742083,-0.0117625468740188,-0.0126823462710412,-0.165037898095285,1.33366456937798,-0.0265278480788348,-0.0139831640113398,1.11677433893403,-0.0987627850790165,-0.0342504639789739,0.0384076032014195,-1.20041311773855,0.0121018796761053,0.469838131548018,0.814509443975471,0.172519159362035,-0.0682068558134798,-0.118874035913605,0.434172200705058,-1.13317133635822,0.00179351880101393,-0.00121198270651683,0.00439378603814435,-0.137116245577929,0.0530058851511146,0.01461538187086,-6.37749933956451,0.910644233461904,0.954276811759515,906927.796228723
"14",-0.0726843640844999,-0.0170024761374097,0.325170207793852,1.36188760797959,0.011287197742981,-0.0115505717267717,0.115012719752518,-0.0167178576929081,0.00738236137041683,0.124645558140582,0.0763077340142562,0.0208843985699638,-0.0295303112115148,0.0527441718063221,0.347707787227683,2.20526607875075,1.36022832624759,1.27535866773183,-0.11014688856395,0.0176353806841483,-0.0128431990582471,-0.0132433173938165,-0.166887899258484,1.32487233532838,-0.0224825453758481,-0.010252696394741,1.11424479937078,-0.0989433783659337,-0.0378993613182579,0.0443632233142269,-1.19662698635023,0.0100250451747065,0.448260270537326,0.779009730182003,0.202213134946476,-0.0709241948801135,-0.132268480108659,0.395133119908393,-1.12810855663306,0.00163945990403355,-0.00080832470567648,0.00447475393865756,-0.140328324510632,0.0549510203284922,0.0149390704721438,-6.38313008506123,0.90908231997743,0.953458085065846,906924.729027269
"15",-0.0707533726848156,-0.0163534781749852,0.331689623223916,1.36808952651571,0.00836233836968884,-0.014872059432081,0.115685312284495,-0.0173933551328503,0.00737938476211185,0.129372889035644,0.0826466990318102,0.0198030624489727,-0.0318223297153539,0.0520135369415887,0.344619033357097,2.19888290451383,1.37626715916922,1.30086768363497,-0.108812960666539,0.018986906901666,-0.0130916113268128,-0.0118931107982017,-0.156140496121044,1.35465696505462,-0.0216770487000205,-0.0132178217255771,1.11160482019712,-0.109822087101782,-0.0261310738727344,0.0383686615642005,-1.19800438076178,0.00983283547400285,0.442423923695447,0.772805032788968,0.215175044590346,-0.0690430019750916,-0.120542464619094,0.433483048707029,-1.13878424296504,0.00207750302673042,-0.00133433419613164,0.00452106365998388,-0.158251929728037,0.0409775280551052,0.0177311374300435,-6.40115666595604,0.925700952057762,0.962133541696662,906926.377432793
"16",-0.0702729759019656,-0.0164619875140682,0.329128356107059,1.36568001393832,0.0111672751459611,-0.0117066806859701,0.116152930032024,-0.016770480622633,0.00547985110025598,0.132807696685509,0.0743565433340294,0.0209353778108667,-0.0330570486149769,0.0526198941943263,0.358013018094858,2.22225967134479,1.40551827640862,1.298290000759,-0.107668843608611,0.0177714797722842,-0.0131580840902522,-0.0112974805273303,-0.175682778121618,1.35153409386356,-0.0312986661506605,-0.0138353786519339,1.12581425379086,-0.102148167796656,-0.0418489977984493,0.0362356850407697,-1.16963820457193,0.0168408339202059,0.480771372876416,0.771231092575718,0.192891331941252,-0.0697449252564128,-0.121972109674183,0.418745288525342,-1.1419002113386,0.00127309151711221,-0.00108289748131151,0.00405976221773638,-0.161116215796137,0.0364139741386003,0.0261041385956704,-6.51567629716317,0.919819665387563,0.959072294140313,906918.440021923
"17",-0.0721955081683496,-0.0157876307954941,0.324999942852703,1.36592275976093,0.00779406380472103,-0.0170618955187978,0.115915760213617,-0.016325175199683,0.0084981487584301,0.124672686071784,0.0823070325980542,0.0205560406215568,-0.0326927892195587,0.0516563561427622,0.342191622761226,2.21916738936209,1.40955324259855,1.28373310690065,-0.109323560357355,0.0210861354947249,-0.0125318929255498,-0.0116099958542813,-0.160454812299148,1.35877168753704,-0.0285755950525895,-0.0117082917694029,1.10963970857281,-0.106378494361241,-0.0289422418307439,0.047307271836802,-1.1976994752555,0.0159819702266486,0.440418045383958,0.76515774567691,0.235547366339155,-0.0681296587879027,-0.126106025576984,0.43045554143693,-1.1309097064899,0.00169273959896144,-0.00103983113262207,0.00435045597865882,-0.15373324888831,0.0362293309715596,0.0150631919766174,-6.31182817291546,0.914319627933874,0.956200621174173,906924.920894243
"18",-0.0699186690039003,-0.0158615290517574,0.328127325397557,1.36411475187608,0.00917742705222979,-0.014178352094247,0.117917693137435,-0.0151095078443347,0.00627548277934682,0.121578661065367,0.0774653086591826,0.0195858129353886,-0.0331168431975246,0.0531845383723374,0.347073399325593,2.21785930883594,1.34287620523302,1.29070126225402,-0.108088700406906,0.0199948688213225,-0.013634032276945,-0.0136695254291497,-0.158824202205692,1.3454895035653,-0.0217743814855099,-0.0134078895547864,1.10670048575325,-0.104900578524858,-0.0177201832110919,0.0400130203597216,-1.18326613984165,0.0072578009676339,0.430342926211853,0.786857061122412,0.214524118898476,-0.0720515490850311,-0.127582255656017,0.404440327813559,-1.12010016380532,0.0015272514634494,-0.000727919478256589,0.00488252353726141,-0.144231157868288,0.0443505471828005,0.0174902213688765,-6.40892802925596,0.915495127562732,0.956815095806254,906925.50356324
"19",-0.0699774663881431,-0.0158947453148745,0.326851930237551,1.38481966947199,0.0104740671900282,-0.0112749205916221,0.116504878238771,-0.0122952927162936,0.00892295355991878,0.120378181096448,0.0752369042788189,0.0207874164193757,-0.0300287300024216,0.0554797872860219,0.351013269045017,2.19991893206168,1.41637701573572,1.2645333610608,-0.114911952753303,0.0162982867068549,-0.0124563142009246,-0.0109959926259763,-0.154258533166611,1.30172856600848,-0.0311730522166412,-0.0085916969996025,1.13404330346448,-0.118615970015291,-0.0256416317542143,0.0411255248383519,-1.18368301688883,0.00707302479856706,0.452174240063168,0.878009347842654,0.243540037123147,-0.0699519305377454,-0.130443601166109,0.405404146194892,-1.15307841860815,0.00188025639064514,-0.00166340835638969,0.00362213396973949,-0.157032037898398,0.0443634465283706,0.0354034718052637,-6.53125852396034,0.9184362546085,0.958350799346722,906926.710490955
"20",-0.072894615275756,-0.0162656134200146,0.323910937242866,1.37715172132417,0.0105414159903721,-0.0159548456323562,0.116449881766737,-0.0109576176716423,0.00740604438595419,0.141446667940863,0.0815622895151103,0.0213317543145373,-0.0307063903318508,0.054075892714103,0.342378387731892,2.20748625878867,1.38727334020047,1.26942344632987,-0.111408812281559,0.0207310953530507,-0.0136527148565617,-0.0179671224189835,-0.162176407154234,1.30756653384562,-0.0220422074576727,-0.0105794961502006,1.12720571995663,-0.116993370664795,-0.0135237494972814,0.0456784815186542,-1.17964184452714,0.0030831925689408,0.46092698568651,0.869636618123878,0.163407845784274,-0.0700723193022094,-0.122446836730283,0.427991351113024,-1.16720914921896,0.00169694172696493,-0.00150059990957438,0.00455399055378469,-0.154099362311829,0.0427254444522283,0.00613962387755053,-6.4098894094869,0.924156637104358,0.961330659609043,906929.846359073
"21",-0.0681651509389196,-0.0158701618859739,0.325329775966682,1.37691025686355,0.00988862351528952,-0.0143751696696365,0.116707202920032,-0.0161746527650011,0.00662343609952977,0.139073044107186,0.0807044978138474,0.0203170165714175,-0.0300889961280227,0.0549950640195281,0.348047700058,2.21316459602912,1.36020437182039,1.28351983318532,-0.111897191119069,0.024268150826385,-0.0141022765566561,-0.0160584012095134,-0.156259703296341,1.32695175203366,-0.0279814091395734,-0.0115381633854533,1.13279746631274,-0.112484354359614,-0.016390214908845,0.0416455676448915,-1.19304766150358,0.00912535198166291,0.461007728226325,0.865987996304389,0.15669019976162,-0.0664962268905051,-0.124445283025468,0.406740050452587,-1.17388344608822,0.0016314294842471,-0.000965723613184999,0.00416354270459968,-0.143586531406678,0.0494540010401348,0.026199649972068,-6.47715466389782,0.905970951040424,0.951825063255021,906937.38448648
"22",-0.0733459355055714,-0.0158251139382836,0.315754529620052,1.37708246600782,0.00925035478027701,-0.0132732804577935,0.116822377531105,-0.016422487232052,0.00916759105092271,0.121712070439719,0.0767242261973143,0.021132023188031,-0.0312864713156077,0.0527205289113196,0.353602600664514,2.21082148224834,1.36328368185071,1.28218743243613,-0.110904434856582,0.0184728810891357,-0.0143755047735516,-0.0114805457801886,-0.155202066651257,1.33581590646941,-0.0216424434850766,-0.0133185573367282,1.12254048961204,-0.113768605567907,-0.0284372549156877,0.0405136387015442,-1.18834970452018,0.00408186508210036,0.478089675553492,0.903614861092085,0.238025517198729,-0.0754718609684399,-0.12499657947934,0.4199568801117,-1.14579422957661,0.00169767446125043,-0.000761819781574777,0.00416793482690777,-0.14509522274363,0.0456564235482012,0.0195104228904641,-6.53195047416103,0.906413101013464,0.952057299228079,906933.564239612
"23",-0.0722254113030011,-0.0165598253921422,0.331345472020681,1.37758367740318,0.010404356717481,-0.0126002350418162,0.113967484740706,-0.0164505555782703,0.00691767589491838,0.115859781345085,0.07937143356551,0.0206134882567787,-0.0311127418898754,0.0522040655038431,0.345540634176589,2.20679359648122,1.3602609079433,1.28121876855511,-0.111695955068673,0.0231435733771808,-0.0117255212904915,-0.0123963080896456,-0.142781012101158,1.33807349062807,-0.0186792506103276,-0.0100215584380731,1.10174891450796,-0.11419662269457,-0.020396770285258,0.0476715355616489,-1.18259847398689,0.0177657503596658,0.467016197674796,0.902661829495146,0.249979937757257,-0.0747134234620616,-0.127546781850157,0.424272272549676,-1.15270563207206,0.0016526864023032,-0.0014760252238604,0.00471159314280329,-0.144372097806439,0.0406696060174652,0.022886254220278,-6.51547943038252,0.906674573736553,0.952194609172176,906930.639448499
"24",-0.070326174942343,-0.0168080335203665,0.331889217424216,1.37962726254133,0.0107174946003782,-0.0104814753268779,0.118499623961606,-0.0168988008065439,0.0080018280978759,0.133497655823071,0.0818804123914499,0.020309388351822,-0.0309495512568627,0.052781217153788,0.347918949852247,2.20829638365375,1.36685457036236,1.2818833869039,-0.111397789065323,0.022401158109973,-0.0144004192267637,-0.0143712414395682,-0.139854846940524,1.33530604278444,-0.0287656213447835,-0.0115215248554307,1.12249411377694,-0.117291521337622,-0.023723506035977,0.0395260559697802,-1.19042985889033,0.00733526562371705,0.463401549860398,0.911292329355557,0.197459518635691,-0.0704997003305921,-0.126113735331878,0.406991017644662,-1.15291286449404,0.0016912444741497,-0.00103130297639539,0.0042787394175438,-0.153588983167855,0.0465609756260076,0.0179538015212051,-6.55395000544205,0.927384087317852,0.963007833466505,906938.959448324
"25",-0.0735172658178261,-0.016782788430565,0.326634764567009,1.37790709697302,0.00950265122323431,-0.0116547028802285,0.11619673671812,-0.0167975032885249,0.00675777325358496,0.13553066832322,0.0750844064808963,0.0209966097418586,-0.0314628989540419,0.0540497294037798,0.353331898774277,2.21452085922267,1.38742449040292,1.27695787789603,-0.112871955009402,0.0189577766250976,-0.0110758108789457,-0.0111370958093467,-0.139459253614576,1.34111278308296,-0.0252704079559602,-0.0137748926443324,1.12432691171274,-0.114352239774079,-0.0272191104775162,0.0538001219000678,-1.18669796998712,0.0166001173944185,0.462099076307315,0.858903072530956,0.185935161594907,-0.0733094787668064,-0.12380234560036,0.423635952010001,-1.14739180182534,0.00164462377706068,-0.00125202868008137,0.00407526561730591,-0.142272098381002,0.0449053692954447,0.0186384451984982,-6.55484030540812,0.927122287432025,0.962871895649689,906940.098317048
"26",-0.0674806826749583,-0.0178125713561471,0.322295931932453,1.38054778725601,0.0108813164077459,-0.0135552929795817,0.118861182277893,-0.0177192752357501,0.00725995310364317,0.128765539125747,0.07692396927922,0.0215794329380799,-0.0315516874511861,0.0539166712009149,0.357427954477679,2.21863640161181,1.3822505946252,1.25937271711605,-0.113379745999292,0.019038310377382,-0.012811788365229,-0.00943994331892179,-0.164757494378613,1.34257972908889,-0.0288160323692674,-0.0103097945615478,1.127769111298,-0.115151505798751,-0.0249113557270173,0.0431771085768737,-1.18754636305508,0.0129629781721746,0.461846915018243,0.851061622649019,0.213428889337927,-0.0715853783812794,-0.126407020229439,0.409444303208021,-1.15470643295965,0.00135316015318334,-0.000983244798270245,0.00386158681882662,-0.153538741395078,0.0475163933646289,0.0223423628012692,-6.53837705860106,0.925690461099826,0.962128089757194,906934.480555147
"27",-0.0697519685532024,-0.0161616505953946,0.329096472385998,1.38784772013355,0.0105914015697108,-0.0139239756293515,0.118735814263816,-0.0164292611168238,0.00642192976972341,0.126268863739785,0.0773221238003751,0.0215240926732676,-0.029192829958447,0.0531137010080022,0.351510831473007,2.22123505168429,1.37205346745564,1.26510893152613,-0.113424992767033,0.0221686618582025,-0.0123635710540075,-0.01835817729934,-0.129684484740453,1.31489156607502,-0.0221516505681653,-0.011755519072524,1.14133989705255,-0.126520827468685,-0.0157764937172256,0.0386790495905683,-1.18366376139596,0.0038923999886106,0.463161061984922,0.879914692941439,0.222115204715709,-0.0714242192399966,-0.128534694286304,0.422090682600676,-1.14014870408609,0.00127086120500342,-0.00152142881420343,0.00407776954559576,-0.151188358608032,0.0401870484892721,0.0251900951302201,-6.5634374016924,0.920401299054589,0.959375473448529,906931.640707906
"28",-0.0688009992355475,-0.0172944868287326,0.325145419259778,1.38689415463613,0.0105860135728979,-0.0125609967381303,0.113286404116744,-0.0164489027589997,0.00669628141815986,0.125309891559617,0.0747874018731672,0.0217666381383742,-0.0287599269260631,0.0534039623562441,0.357470402665677,2.21611018455255,1.37474005595795,1.28409935153859,-0.113101914166377,0.0198119791014919,-0.0107532291049877,-0.0136350680618981,-0.150235072162564,1.31395539401433,-0.0260563831412233,-0.0124921230837216,1.09636672449989,-0.125334726166689,-0.026197292846504,0.0454168711608569,-1.18269257241199,0.0227857816753459,0.471034921824678,0.88383127115571,0.223786404251164,-0.0719005055030971,-0.119121840881558,0.429035070884245,-1.1447659012832,0.00148126719943668,-0.00122292570517197,0.00466994828873048,-0.160070715917324,0.0440321575323164,0.0218774814188365,-6.59496545916241,0.92352539003259,0.961002284093326,906931.653721263
"29",-0.069783002641888,-0.0180619967487707,0.33129097856301,1.38183097274752,0.00906379364717444,-0.0122820516232003,0.117840711476647,-0.016907036227308,0.00408705306167644,0.141245551192231,0.0810770950146667,0.0197357807605714,-0.0298558311213666,0.0515962206252782,0.348388768147359,2.21068213578833,1.34220458033015,1.29971425343254,-0.111675316806284,0.020624445207936,-0.0149022525590789,-0.0160912203737335,-0.14485121254731,1.32647498638331,-0.0226345763440784,-0.0139614038372505,1.11473652708452,-0.120662277814827,-0.0162301799390875,0.0421876049196062,-1.19447606617215,0.00931050741167241,0.448270418560684,0.875908873149417,0.161360623722452,-0.0674079499438549,-0.129799815087121,0.41899718239768,-1.13221134165912,0.00171583886375802,-0.000839775927486206,0.00501237140254128,-0.164838545410102,0.0456835587549011,0.0152709718018517,-6.51554374961342,0.910539658260258,0.954222017279133,906932.188796055
"30",-0.0728616533691777,-0.0162315212793596,0.318355596525265,1.3843600478188,0.0124989628112332,-0.0166415346982185,0.113168429087943,-0.0201432578102723,0.00553998167221567,0.13696435702405,0.0754417517433305,0.0217550364757003,-0.0301323804509885,0.0525829175000927,0.343824903990219,2.20091341656206,1.41599262634179,1.28360039490335,-0.113881617225117,0.0166910904208976,-0.0157716995144416,-0.0130520682049106,-0.146747554894237,1.3410057633585,-0.0283110074106755,-0.00991645490247038,1.11774895654382,-0.119797681655683,-0.0315852832698294,0.0366354050461825,-1.19501351383072,-0.00346866857666044,0.475147363679624,0.863817474395567,0.175416162703702,-0.0726302852789428,-0.12078114832726,0.414417618425022,-1.13994800801514,0.00164520402234991,-0.00118632046676629,0.00470580326907491,-0.137345975480737,0.0456661083517241,0.01807488263889,-6.417794578441,0.91158314476995,0.954768634156962,906923.981962605
"31",-0.0671573918308748,-0.0185263325672902,0.319038002242719,1.38094832967351,0.00840728775237205,-0.0117649764528173,0.116672335208788,-0.0195271757228178,0.00779765386799584,0.138520190852265,0.0740891905620214,0.0198886972489132,-0.0324803720901391,0.0515338407856879,0.347470032644372,2.21257628222233,1.33351359529862,1.29774361965447,-0.112952868384877,0.0209020700431527,-0.0132421356022801,-0.0148660220993473,-0.135584320795233,1.35479846842044,-0.0214443372267641,-0.0138150509801653,1.11540753836549,-0.120672275229822,-0.0261690338194821,0.0495747856367344,-1.18289683208449,0.0173538330847606,0.455020611781637,0.930495623498491,0.171723785504958,-0.0675172207369681,-0.126237166535522,0.413630856971921,-1.11323704219723,0.00179237761670123,-0.000710789673821869,0.00425031852068332,-0.155895803053837,0.044358044323196,0.0199513274747216,-6.53106155584814,0.908985584955195,0.953407355203008,906931.229871844
