"","agem","ageo","agey","age0","we","wm","wo","wr","wrace","whr","w0","eo","er","ehr","ey","e0","m0","o0","rage","rm","ro","rrace","rhr","ry","r0","racem","raceo","race0","genderage","genderw","genderm","gendero","genderr","genderrace","genderhr","gendery","hrm","hry","hr0","ne","nm","nrace","ym","yo","yrace","y0","sigma_h_Sq","sigma_h","lp__"
"1",-0.00960167117506619,-0.0897465315899219,-1.83118810435478,-0.662126416977394,0.0927457389903083,0.365813076878813,0.160451480996091,-1.58817134523807,0.104111419496505,-0.870151427601413,1.39059162438139,-0.0543281023076408,0.427612520913023,0.0743877878225537,0.0036031250117583,-0.363903147902072,-1.76052379664233,0.638246692370484,0.0371259709256771,-0.46060787339132,0.251584229018813,0.00690653233294152,0.482499186204074,-1.74484160541286,-1.2723810338955,0.69080114970412,-0.0787763133796628,-1.17419815579387,0.356493550992514,-1.92449471020973,-0.261916782313941,0.7461502371745,-0.759400824451826,-0.642628273063243,0.0846134227392797,0.862952004219832,-0.819813045264406,-0.160480777519165,0.887572722762959,0.0597557942779602,-0.0251765779149101,0.0480004610872035,-1.29875513615211,1.9031355179515,1.55914202998018,0.935365992234877,4.98877628734398,2.23355686906422,87314.2332823425
"2",-0.0116182281741602,-0.105653153900187,-1.82960843488861,-0.655232760951266,0.0955708088341559,0.0557675716560527,0.166333737681067,-1.47780396942861,0.103279824861784,-0.851079623636273,1.39634761249999,-0.0487759331406112,0.42549099583416,0.0796204021598676,0.0112779994765057,-0.362817457778994,-1.76008332265662,0.63855315045803,0.0484852624325195,-0.183043663567545,0.216187261479266,0.00702742867566923,0.423201794112921,-1.74441779069561,-1.271814578563,0.690554840576883,-0.0746000149304982,-1.17394139945478,0.361209105071877,-1.91839582536186,-0.261530574019185,0.745842163345266,-0.75965057250964,-0.641555190011235,0.0852264450450005,0.86355749877626,-0.74778226132439,-0.159708388258494,0.88842110349603,0.0595286041545818,0.00570182354959092,0.0481030080235226,-1.29845489346849,1.89532931590328,1.55676324016569,0.935782698217759,4.69830144143355,2.16755656014637,160574.674162832
"3",-0.0116035094652555,-0.105519730931985,-1.82962238030765,-0.655201014128831,0.0955058640583345,0.0558443594161636,0.166442939131396,-1.47762036617345,0.103281108172234,-0.851000934980228,1.39635290976299,-0.0486372202326752,0.425484366512242,0.0796326378774116,0.0112899002684235,-0.362833443878995,-1.76009287172171,0.638560192115585,0.048504518663923,-0.182847234888432,0.21627198568716,0.00723163659345399,0.423006607603928,-1.7444123168022,-1.27181868534215,0.690577841086606,-0.0746092899503502,-1.17393536585155,0.361206352017486,-1.91835668961004,-0.261517307855464,0.745815009917157,-0.759648775738,-0.641560291414677,0.0852315280376866,0.863571919240999,-0.747683350258228,-0.159724067902807,0.888424139642526,0.0595466907857133,0.00565049384204803,0.0480210145637907,-1.29843269868902,1.89531569174437,1.55673744420384,0.935781026001689,4.69041804999516,2.16573729939602,160659.438226636
"4",-0.0115566890694186,-0.104443625993413,-1.82960823874946,-0.655153177819815,0.0951154342003078,0.0552286285487573,0.166260500995309,-1.47671997823739,0.103286720698443,-0.850949817335984,1.39639100809622,-0.0490354834521334,0.425458352386001,0.0796293063823138,0.0113153325318935,-0.362870830137218,-1.76012463216413,0.638571520783437,0.0486035548255454,-0.18249418298655,0.217067870662044,0.00568317220017872,0.421811874850229,-1.74434920640157,-1.27179917348546,0.690564874807376,-0.0745753472455289,-1.1738988353288,0.361209005120311,-1.91832253229337,-0.261572696844629,0.745803010727079,-0.759647091246907,-0.641515440986512,0.0852326717879791,0.863552146399289,-0.746888152120438,-0.15974330789161,0.888441332541803,0.0595093540550381,0.00557185643446366,0.0481379692999718,-1.29843682596203,1.89529003212823,1.55673890377902,0.935798294016148,4.68164259600084,2.16371037710707,161024.958728498
"5",-0.0115796687916423,-0.104124304911593,-1.82960581345616,-0.655121703710867,0.09489773384152,0.055230791252926,0.166941464415708,-1.47648549872676,0.103251428546323,-0.850937572508612,1.3964196665321,-0.0494392022416543,0.425452381701446,0.0796437696520889,0.0113279352306683,-0.362873078931689,-1.76012092945516,0.638575895932437,0.0485934000841183,-0.182434627032815,0.21741573758822,0.00622313619032266,0.421937599811677,-1.74434676947096,-1.27178626624279,0.690566129836005,-0.0745897600446659,-1.17388423408878,0.361221794271673,-1.91833684144173,-0.261578585908217,0.745811158344175,-0.75962184869604,-0.641527969542103,0.0852600970476748,0.863577457177907,-0.746710231319127,-0.159745075124932,0.888436079103843,0.0595126900383261,0.0055285283691484,0.0481395839921603,-1.29841094748433,1.89527238758529,1.5567463751863,0.93578802333128,4.67997017037558,2.16332387089303,161118.923810532
"6",-0.0115655829228649,-0.103370521710871,-1.829616050667,-0.655096725740056,0.0947541190857169,0.0553065117764686,0.166076742068294,-1.47547066639514,0.103223927370222,-0.850782699007349,1.39650559104564,-0.0496056179618732,0.425449710908217,0.0796655819069993,0.0114603924322984,-0.36288913455186,-1.76011974621603,0.638586622169637,0.0486725023448626,-0.18215289547309,0.218713130571791,0.00562325290488798,0.421895345219353,-1.74433097462581,-1.27178528119364,0.690558060908112,-0.0746465046802531,-1.17390001357713,0.36122810426364,-1.91825048984416,-0.261618821471685,0.745804924111199,-0.759690077798938,-0.641503157187296,0.0852279783031883,0.86353119595277,-0.746021604064622,-0.159781459190036,0.888433039402451,0.0596210538172397,0.00542326461337712,0.0481546919912024,-1.29839235417109,1.89524648500533,1.55670564553935,0.935770007220971,4.66466911858543,2.15978450744176,161519.036742786
"7",-0.0115676073020563,-0.103475557989226,-1.82960467822628,-0.655083655847248,0.0948714906288825,0.0550873436773412,0.166058712923237,-1.47523714272573,0.103227310206039,-0.850684356064676,1.39653007127242,-0.0492989805785783,0.425454910928839,0.0796795037529763,0.0114587561083609,-0.362880993544682,-1.76010749880226,0.638604928167962,0.0487198123101212,-0.181909942829721,0.218894603516707,0.00610385794408099,0.421688500844071,-1.7443267772986,-1.27177362793718,0.690558940983347,-0.0745968793461903,-1.17390752450955,0.361241589972083,-1.91821068096249,-0.261621035829564,0.745826191856531,-0.75967092045061,-0.641502758344229,0.0852214274355192,0.8635316953017,-0.745849549408121,-0.159783002846341,0.888436601991021,0.0595857519983183,0.00542395990201398,0.0481167092507739,-1.2983974063865,1.89522228805408,1.55668889621338,0.935728762008363,4.66928595952078,2.16085306291769,161625.759420281
"8",-0.0115466859343067,-0.103149016245049,-1.82959875214199,-0.655024746637155,0.0940097482806122,0.0554801056018964,0.165303121244518,-1.47387925691736,0.103175462740762,-0.850328954136523,1.39652238443602,-0.0493649676962916,0.425416545852191,0.0797393662441289,0.0115762338762144,-0.362891056830292,-1.76011224174325,0.638567860230947,0.0488123034272627,-0.180753983312205,0.219970106918793,0.00487208668133478,0.420532479750914,-1.74422147963736,-1.27171621279272,0.690548270397047,-0.0744080566955063,-1.17387433451026,0.361283028486106,-1.9181354485685,-0.261591225370327,0.745845246698587,-0.759625954720491,-0.641503285945103,0.0852451223271324,0.863540251497015,-0.744704442425753,-0.159785240382364,0.888467795752511,0.0596013159258769,0.00538109284429644,0.0480646901219781,-1.29839130276154,1.89518280121872,1.55662535451005,0.935698945216717,4.67017520132216,2.1610588148688,162178.94907581
"9",-0.011552219983202,-0.103141740538929,-1.82958153987355,-0.654973049648156,0.0946884469013631,0.0555287142967977,0.165434255154199,-1.4734740115127,0.103135243637451,-0.850259241043975,1.39657589703323,-0.0495092431242045,0.425402111980439,0.079773264455117,0.0115823328504696,-0.36285946522854,-1.76010723611415,0.638575328607787,0.0488396577167106,-0.180558999578908,0.220392896985946,0.00441372920956796,0.420759331080131,-1.74422163375419,-1.27171918860391,0.690547683800409,-0.0744094350847529,-1.17384690111486,0.361299310973138,-1.91810572857191,-0.261582029924127,0.74586331442445,-0.75961364838852,-0.641459645229123,0.0852581948743927,0.863520284938378,-0.744236794904592,-0.159785721652431,0.888455484701425,0.0596156206085972,0.00537238225869916,0.0481911045204862,-1.29843402894248,1.89515176951412,1.55661686332076,0.935696962074397,4.65463424473495,2.1574601374614,162362.681321825
"10",-0.0115665793414491,-0.103204564624906,-1.82958495581531,-0.654978269032692,0.0947962725732717,0.0555994391322321,0.165489594872698,-1.47339798206639,0.103135863004834,-0.850235605367981,1.39656000760608,-0.0495518492767298,0.425395955289657,0.0797756747624492,0.01159630050994,-0.362857637812329,-1.76009976756685,0.63856362639774,0.0488302399748953,-0.180643073941137,0.220449077074083,0.00400728418487149,0.420767920776205,-1.74422602664642,-1.27171217746175,0.690538874554658,-0.0743998394899504,-1.1738535932611,0.361298778205956,-1.91810156596166,-0.261575814532076,0.745835548193028,-0.759608335387907,-0.641458391130805,0.0852617215997308,0.863515407838585,-0.744150788329553,-0.159787654229699,0.88846807015087,0.0595940257080723,0.00538533234074021,0.0481917329748619,-1.29843457115815,1.89514920483092,1.55661001391539,0.935693484191139,4.65160311891335,2.15675754754987,162389.52611105
"11",-0.0115608094299264,-0.103726333055528,-1.82959117586504,-0.655002242511051,0.0947043164084772,0.0557003069303254,0.166060847588674,-1.47317563300678,0.103138053980798,-0.850186830711707,1.3965944971841,-0.0496589018129785,0.425366422157315,0.0797589685713009,0.0115953549883124,-0.362844281202891,-1.7600913840573,0.638541943099729,0.0488880731823207,-0.180469399581597,0.220743771106555,0.00451747786200027,0.420561343378137,-1.7442290085802,-1.27171466219458,0.690539671369683,-0.0743785894643087,-1.17384763509292,0.361310620033956,-1.91806768527084,-0.261558710446243,0.745810139465974,-0.759598328509148,-0.641456527470918,0.0852413932845452,0.863534134229012,-0.744025027216848,-0.159776313069467,0.888469273289572,0.0595701146961386,0.00538959024522294,0.0482441385975827,-1.29841697647738,1.89517829435568,1.55662187705029,0.935699370425977,4.65178129502024,2.15679885363013,162472.875965987
"12",-0.011605988664947,-0.103085010013673,-1.82954505750242,-0.65496154344039,0.0948191053927031,0.0555072865850414,0.165988962269163,-1.4717436314632,0.103106225389918,-0.850063698146521,1.39671278522219,-0.0501012322223558,0.425377630969832,0.0797627844340784,0.0117470992151103,-0.362877382068388,-1.76009134176783,0.638550997454512,0.0490488601478749,-0.17993631329286,0.222363326123846,0.00401896466451135,0.421057960014852,-1.74420200033875,-1.27170909288571,0.690481471822171,-0.0743577132029285,-1.17382771920745,0.361382406227261,-1.91804062961416,-0.261526445623806,0.745729073315175,-0.759549861417558,-0.641365620186292,0.0851874790872911,0.86363179797341,-0.743124335895022,-0.159723483635407,0.88847942207793,0.0595480539998154,0.00530877390886583,0.0481884286593496,-1.29840477554515,1.8951288531849,1.55655482648244,0.935720314755153,4.6366870106553,2.15329677718964,163019.707924976
"13",-0.0116262787997958,-0.102802950990555,-1.82954541343786,-0.65497963523225,0.0946870649423907,0.0552083595631394,0.165925352560532,-1.47151673245763,0.103074976942688,-0.850041658734613,1.39671227573948,-0.0500665738274248,0.425378247112829,0.0797680342658782,0.0117456101611219,-0.362860029440404,-1.76010170166702,0.638577919824599,0.0490602588123965,-0.17948026444036,0.222489652279744,0.00372655307672777,0.420856634553768,-1.74420720950873,-1.27169982611715,0.69047337618002,-0.0743225995843616,-1.17383757741482,0.361389505864143,-1.91802676491462,-0.26152211946709,0.745719015253156,-0.759546870076142,-0.641364138486103,0.0851618821344234,0.863615794597219,-0.742850895185841,-0.15970892226508,0.888482205613112,0.0595194489594349,0.00529992990254186,0.0481962813254854,-1.29840670720346,1.89509432789352,1.55653015108265,0.935724750286501,4.63183334844531,2.15216945161047,163118.874139454
"14",-0.0116048478264949,-0.100943295052261,-1.82951680909845,-0.654833045182395,0.0949897321216843,0.054417236334657,0.16279257277073,-1.4681494804869,0.103077117446209,-0.849513671666739,1.39685896582533,-0.0494640653950327,0.425302472965172,0.0799112722899746,0.0119361667138026,-0.362927726250816,-1.76008566457765,0.638611744757483,0.0494953207030672,-0.17682949508072,0.223726848431915,0.00681472687994286,0.419055258076862,-1.74418394171289,-1.27160955624617,0.69045909587097,-0.0742000932097218,-1.17382976014475,0.361504672639474,-1.91784404014365,-0.261531234772104,0.745707558432461,-0.759493286926097,-0.641227727412425,0.0852053099252075,0.863622081125633,-0.740134337857539,-0.159741332387797,0.888542114827244,0.0595576585900449,0.00517126674104749,0.0481082815546144,-1.29841285676656,1.89486665314576,1.55648448347572,0.935811725758199,4.65005543302653,2.15639871847173,164459.304738666
"15",-0.0116328139111829,-0.100582923518766,-1.82949445451704,-0.654818108353856,0.0948790245819555,0.054688285693256,0.161459778554609,-1.46767167197757,0.103104564381935,-0.849490622459707,1.39690207308374,-0.0491662752331559,0.425277252486551,0.0799686907046917,0.0119117539301608,-0.362937808084445,-1.76009482043911,0.638593546793894,0.0495857135934946,-0.176505630690757,0.224161846287002,0.00660820697247999,0.418795115347216,-1.74419769740147,-1.27161553925869,0.690439946997293,-0.0741864548797649,-1.17384479546248,0.361501380194531,-1.91783433917264,-0.261552146418523,0.745698728249216,-0.759496383622408,-0.641218044293669,0.085230445240917,0.863599124478232,-0.739768633705502,-0.159716613034946,0.88851963293953,0.0595196108972693,0.00516628532727788,0.0481639691064709,-1.29840438992892,1.89484669844592,1.55648796738366,0.935787493642818,4.64093009983296,2.15428180603953,164642.995887575
"16",-0.0116647993220021,-0.0998910697442046,-1.82946199179861,-0.654799262116973,0.0947534457506121,0.054551014749235,0.162166049072236,-1.46715130572427,0.10307492637514,-0.849391608631022,1.39692163384916,-0.0495870975463486,0.425273552951891,0.0799861736581471,0.0119925257570321,-0.36295004561531,-1.7601237517284,0.638552282599571,0.0496527048690896,-0.175969609106992,0.224227212029841,0.00639663795079224,0.418802051920624,-1.74420019506552,-1.27160332116063,0.69046093200042,-0.0742529327076174,-1.17385260240912,0.361508715780054,-1.91781707917877,-0.261588571462415,0.745726691193412,-0.759494213187473,-0.641192974735461,0.0852440849139263,0.863587398341098,-0.739463755712155,-0.159729731245034,0.888529049942508,0.0595423829853266,0.00516811404315879,0.0480506164203723,-1.29838195967534,1.89488058784793,1.55644087725927,0.935800837959014,4.65175977236078,2.15679386413277,164834.618430693
"17",-0.0116258074329469,-0.100089802325393,-1.82943654142659,-0.654709545322173,0.0949001484132883,0.0550297545293718,0.161537137929865,-1.46629924312793,0.103037793155876,-0.849156096496498,1.39697679542963,-0.0493353516710332,0.425254404518143,0.0799806022419705,0.0120321269666738,-0.362924644873857,-1.76017043263174,0.638557965987756,0.0497248709128943,-0.175321296096657,0.224814021589666,0.00526072508594831,0.419186640472352,-1.74422849711628,-1.27158267358601,0.690404561519462,-0.0741607460576166,-1.17383201327532,0.361536578849678,-1.91777670293704,-0.261549163266577,0.745698776060102,-0.75949478103675,-0.641215871400444,0.0852416755225225,0.863627998284999,-0.73893262155176,-0.159693926156111,0.888560197098366,0.0595427429232594,0.00510785302645198,0.0480935380946022,-1.29839512518277,1.89481615608125,1.55639019462281,0.935809929530648,4.64072227114375,2.15423356931038,165168.851287944
"18",-0.0116390545282065,-0.100513191016366,-1.82943913389087,-0.654680205207708,0.0947009801746189,0.0556881134627391,0.162641156265707,-1.46541022697403,0.103045120753695,-0.849101115463093,1.39701575673483,-0.0496413302117193,0.425254411979514,0.0800435020091326,0.0120973562547012,-0.362922398140464,-1.760162761561,0.638584798442474,0.0497989992142077,-0.175001024478708,0.225588897132814,0.00718769423976152,0.418681675241546,-1.74427721848545,-1.2715834169433,0.690429850058543,-0.074200814718871,-1.17389221494844,0.361579343812466,-1.91771279646369,-0.261575237129752,0.745746364821289,-0.759536468514883,-0.641145455899662,0.0852850863191655,0.863626195179705,-0.738190836561613,-0.159743548282803,0.88857441833605,0.0595618689055702,0.00507663587003033,0.0480932057543869,-1.29836686370888,1.89473824743214,1.55634438623848,0.935838284138159,4.62998935399881,2.15174100532541,165517.251108127
"19",-0.0116330038059377,-0.0995449713918009,-1.82935788756375,-0.654515914698722,0.0935108981514491,0.0551856843887194,0.164851870885575,-1.4618586303447,0.103037393590931,-0.848277441679177,1.39723315640287,-0.0513146205820648,0.425135407213595,0.0801999045311679,0.0123279699389399,-0.362896839058049,-1.76017415682459,0.638618759239725,0.0501636043286854,-0.173107683340143,0.226646531093834,0.0065835173789306,0.416714481447601,-1.74423892369654,-1.27150579143601,0.690438512624468,-0.0739540577849052,-1.1737816484706,0.361680829289494,-1.91759381720248,-0.261434615746719,0.745693348790671,-0.759468948133637,-0.641051228380742,0.0853174204349277,0.86366927273852,-0.73555472369518,-0.159678622308321,0.888541293712964,0.0596945704465278,0.0050315772594706,0.0480604747818322,-1.2982418605071,1.89444515401729,1.55631582662136,0.935841484381835,4.65137787546964,2.15670532884528,166900.140097209
"20",-0.0116135405166392,-0.099299159914375,-1.82937493302507,-0.65440733190044,0.0935084510608365,0.0553300646866689,0.164912722704784,-1.46096469812331,0.10306640593834,-0.848102038091044,1.39730492406378,-0.0514955831584135,0.425114447006767,0.0802234960512083,0.0124137713922515,-0.362878459247368,-1.76015986779329,0.638612031249868,0.0502566464264533,-0.17242685538927,0.226895131203239,0.00610079710026138,0.41624032774385,-1.74422627295274,-1.27149001491409,0.690398803571008,-0.0738501077683184,-1.17380472749172,0.361728362809774,-1.91755211158008,-0.261449178293304,0.745656088569222,-0.759472991379866,-0.641044053190656,0.085295072105835,0.863646985149168,-0.734791324840095,-0.159656112402746,0.888568362788997,0.0596877694989748,0.00495662142839523,0.0480379040312517,-1.29822659521664,1.89429500568937,1.55632289318138,0.935833540322381,4.65202278875215,2.15685483719979,167279.56133947
"21",-0.0115752821932971,-0.0993652235918221,-1.82929684770986,-0.654290997273802,0.0935958511272882,0.0558579827384952,0.164663022687031,-1.45949457908346,0.103097117854184,-0.848067688185792,1.39744542822578,-0.0513415073464061,0.42498671983639,0.0803290008314021,0.0124733603743362,-0.362821228049874,-1.76017783808463,0.638566606140937,0.0503399574027881,-0.171332547716411,0.227106095580769,0.0072333581218108,0.415112026946778,-1.74427162845141,-1.27147184098238,0.690342916207587,-0.073779740577012,-1.17378321575572,0.361753880236104,-1.91745866582526,-0.261455556931654,0.745653580546414,-0.759404673478723,-0.641028610339196,0.0853447228901682,0.863643766635722,-0.733957169592036,-0.159660596945001,0.888526344944314,0.0597182939374248,0.00498783260933976,0.0481111258357918,-1.29822264187105,1.89418068682396,1.55631985288533,0.935836099356818,4.65580831808031,2.15773221649034,167821.375321006
